ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
26,1996,1996-10-27,8,24.253,SFO,@,HOU,W 10-9,,3,-4,-1.33,0,8,4,31,7.75,0,50.0%,3.88,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1996,1996-11-03,9,24.260,SFO,@,NOR,W 24-17,,6,43,7.17,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1996,1996-11-10,10,24.267,SFO,,DAL,L 17-20,,10,55,5.50,0,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1996,1996-11-17,11,24.274,SFO,,BAL,W 38-20,,8,43,5.38,1,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
30,1996,1996-11-24,12,24.281,SFO,@,WAS,W 19-16,,7,18,2.57,1,5,5,15,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
31,1996,1996-12-02,13,24.289,SFO,@,ATL,W 34-10,,4,14,3.50,0,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1996,1996-12-08,14,24.295,SFO,,CAR,L 24-30,,2,2,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1996,1996-12-15,15,24.302,SFO,@,PIT,W 25-15,,5,8,1.60,0,4,2,8,4.00,1,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
34,1997,1997-08-31,1,25.195,SFO,@,TAM,L 6-13,,2,6,3.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1997,1997-09-07,2,25.202,SFO,@,STL,W 15-12,,5,21,4.20,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1997,1997-09-14,3,25.209,SFO,,NOR,W 33-7,,4,3,0.75,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1997,1997-09-21,4,25.216,SFO,,ATL,W 34-7,,4,20,5.00,0,8,7,85,12.14,0,87.5%,10.63,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1997,1997-09-29,5,25.224,SFO,@,CAR,W 34-21,,7,21,3.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1997,1997-10-12,6,25.237,SFO,,STL,W 30-10,,7,13,1.86,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1997,1997-10-19,7,25.244,SFO,@,ATL,W 35-28,,7,39,5.57,1,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,,,,,0,0,,0,1,6
41,1997,1997-10-26,8,25.251,SFO,@,NOR,W 23-0,,3,4,1.33,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1997,1997-11-02,9,25.258,SFO,,DAL,W 17-10,,4,8,2.00,1,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
43,1997,1997-11-10,10,25.266,SFO,@,PHI,W 24-12,,4,2,0.50,0,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1997,1997-11-16,11,25.272,SFO,,CAR,W 27-19,,5,21,4.20,0,5,3,59,19.67,1,60.0%,11.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1997,1997-11-23,12,25.279,SFO,,SDG,W 17-10,,6,19,3.17,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1997,1997-11-30,13,25.286,SFO,@,KAN,L 9-44,,3,7,2.33,0,5,4,18,4.50,0,80.0%,3.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1997,1997-12-07,14,25.293,SFO,,MIN,W 28-17,,10,28,2.80,1,3,3,49,16.33,0,100.0%,16.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
48,1997,1997-12-15,15,25.301,SFO,,DEN,W 34-17,,7,19,2.71,0,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1998,1998-09-06,1,26.201,CAR,,ATL,L 14-19,,1,2,2.00,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1998,1998-09-13,2,26.208,CAR,@,NOR,L 14-19,,6,21,3.50,1,2,0,0,,0,0.0%,0.00,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,1,6
51,1998,1998-09-27,3,26.222,CAR,,GNB,L 30-37,,1,5,5.00,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
52,1998,1998-10-04,4,26.229,CAR,@,ATL,L 23-51,,0,0,,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1998,1998-10-11,5,26.236,CAR,@,DAL,L 20-27,,3,5,1.67,0,4,3,14,4.67,1,75.0%,3.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
54,1998,1998-10-18,6,26.243,CAR,@,TAM,L 13-16,,2,4,2.00,0,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1998,1998-10-25,7,26.250,CAR,,BUF,L 14-30,,2,5,2.50,1,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
56,1998,1998-11-01,8,26.257,CAR,,NOR,W 31-17,,2,2,1.00,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1998,1998-11-08,9,26.264,CAR,@,SFO,L 23-25,,4,8,2.00,1,3,3,7,2.33,0,100.0%,2.33,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
58,1998,1998-11-15,10,26.271,CAR,,MIA,L 9-13,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1998,1998-11-22,11,26.278,CAR,@,STL,W 24-20,,1,2,2.00,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1998,1998-11-29,12,26.285,CAR,@,NYJ,L 21-48,,2,7,3.50,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1998,1998-12-06,13,26.292,CAR,,SFO,L 28-31,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0
62,1998,1998-12-13,14,26.299,CAR,,WAS,L 25-28,,0,0,,0,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1998,1998-12-20,15,26.306,CAR,,STL,W 20-13,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
64,1998,1998-12-27,16,26.313,CAR,@,IND,W 27-19,,0,0,,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1999,1999-09-12,1,27.207,CAR,@,NOR,L 10-19,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1999,1999-09-19,2,27.214,CAR,,JAX,L 20-22,*,2,5,2.50,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
67,1999,1999-09-26,3,27.221,CAR,,CIN,W 27-3,*,2,9,4.50,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1999,1999-10-03,4,27.228,CAR,@,WAS,L 36-38,*,2,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1999,1999-10-17,5,27.242,CAR,@,SFO,W 31-29,*,2,3,1.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1999,1999-10-24,6,27.249,CAR,,DET,L 9-24,*,3,-2,-0.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1999,1999-10-31,7,27.256,CAR,@,ATL,L 20-27,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
72,1999,1999-11-07,8,27.263,CAR,,PHI,W 33-7,*,4,8,2.00,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1999,1999-11-14,9,27.270,CAR,@,STL,L 10-35,*,5,14,2.80,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1999,1999-11-21,10,27.277,CAR,@,CLE,W 31-17,*,6,8,1.33,2,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
75,1999,1999-11-28,11,27.284,CAR,,ATL,W 34-28,*,3,23,7.67,0,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1999,1999-12-05,12,27.291,CAR,,STL,L 21-34,*,2,1,0.50,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1999,1999-12-12,13,27.298,CAR,@,GNB,W 33-31,*,0,0,,0,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1999,1999-12-18,14,27.304,CAR,,SFO,W 41-24,*,2,3,1.50,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
79,1999,1999-12-26,15,27.312,CAR,@,PIT,L 20-30,*,1,4,4.00,0,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1999,2000-01-02,16,27.319,CAR,,NOR,W 45-13,*,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,2000,2000-09-03,1,28.199,CAR,@,WAS,L 17-20,*,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,2000,2000-09-10,2,28.206,CAR,@,SFO,W 38-22,*,2,2,1.00,1,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
83,2000,2000-09-17,3,28.213,CAR,,ATL,L 10-15,*,0,0,,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,2000,2000-10-01,4,28.227,CAR,,DAL,L 13-16,,2,1,0.50,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,2000,2000-10-08,5,28.234,CAR,,SEA,W 26-3,,4,10,2.50,0,5,3,24,8.00,1,60.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
86,2000,2000-10-15,6,28.241,CAR,@,NOR,L 6-24,,1,3,3.00,0,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,2000,2000-10-22,7,28.248,CAR,,SFO,W 34-16,*,2,2,1.00,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,2000,2000-10-29,8,28.255,CAR,@,ATL,L 12-13,*,3,6,2.00,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,2000,2000-11-05,9,28.262,CAR,@,STL,W 27-24,,2,9,4.50,0,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,2000,2000-11-12,10,28.269,CAR,,NOR,L 10-20,,0,0,,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
