ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,24.159,HOU,@,ATL,L 27-47,,,,,,
2,1990,1990-09-16,2,24.166,HOU,@,PIT,L 9-20,,,,,,
3,1990,1990-09-23,3,24.173,HOU,,IND,W 24-10,,,,,,
4,1990,1990-09-30,4,24.180,HOU,@,SDG,W 17-7,,,,,,
5,1990,1990-10-07,5,24.187,HOU,,SFO,L 21-24,,,,,,
6,1990,1990-10-14,6,24.194,HOU,,CIN,W 48-17,,,,,,
7,1990,1990-10-21,7,24.201,HOU,,NOR,W 23-10,,,,,,
8,1990,1990-10-28,8,24.208,HOU,,NYJ,L 12-17,,,,,,
9,1990,1990-11-04,9,24.215,HOU,@,RAM,L 13-17,,,,,,
10,1990,1990-11-18,10,24.229,HOU,@,CLE,W 35-23,,,,,,
11,1990,1990-11-26,11,24.237,HOU,,BUF,W 27-24,,,,,,
12,1990,1990-12-02,12,24.243,HOU,@,SEA,L 10-13,,,,,,
13,1990,1990-12-09,13,24.250,HOU,,CLE,W 58-14,,,,,,
14,1990,1990-12-16,14,24.257,HOU,@,KAN,W 27-10,,,,,,
15,1990,1990-12-23,15,24.264,HOU,@,CIN,L 20-40,,,,,,
16,1990,1990-12-30,16,24.271,HOU,,PIT,W 34-14,,,,,,
17,1991,1991-09-01,1,25.151,HOU,,RAI,W 47-17,,,,,,
18,1991,1991-09-08,2,25.158,HOU,@,CIN,W 30-7,,,,,,
19,1991,1991-09-16,3,25.166,HOU,,KAN,W 17-7,,,,,,
20,1991,1991-09-22,4,25.172,HOU,@,NWE,L 20-24,,,,,,
21,1991,1991-10-06,5,25.186,HOU,,DEN,W 42-14,,,,,,
22,1991,1991-10-13,6,25.193,HOU,@,NYJ,W 23-20,,,,,,
23,1991,1991-10-20,7,25.200,HOU,@,MIA,W 17-13,,,,,,
24,1991,1991-10-27,8,25.207,HOU,,CIN,W 35-3,,,,,,
25,1991,1991-11-03,9,25.214,HOU,@,WAS,L 13-16,,,,,,
26,1991,1991-11-10,10,25.221,HOU,,DAL,W 26-23,,,,,,
27,1991,1991-11-17,11,25.228,HOU,,CLE,W 28-24,,,,,,
28,1991,1991-11-24,12,25.235,HOU,@,PIT,L 14-26,0,0,0.0,1,0,0
29,1991,1991-12-02,13,25.243,HOU,,PHI,L 6-13,0,0,0.0,1,18,0
30,1991,1991-12-08,14,25.249,HOU,,PIT,W 31-6,0,0,0.0,1,0,0
31,1991,1991-12-15,15,25.256,HOU,@,CLE,W 17-14,0,0,0.0,1,0,0
32,1991,1991-12-21,16,25.262,HOU,@,NYG,L 20-24,,,,,,
33,1992,1992-09-06,1,26.156,HOU,,PIT,L 24-29,,,,,,
34,1992,1992-11-26,12,26.237,HOU,@,DET,W 24-21,,,,,,
35,1992,1992-12-07,13,26.248,HOU,,CHI,W 24-7,,,,,,
36,1992,1992-12-13,14,26.254,HOU,,GNB,L 14-16,,,,,,
37,1992,1992-12-20,15,26.261,HOU,@,CLE,W 17-14,,,,,,
38,1992,1992-12-27,16,26.268,HOU,,BUF,W 27-3,,,,,,
39,1993,1993-09-05,1,27.155,HOU,@,NOR,L 21-33,,,,,,
40,1993,1993-09-12,2,27.162,HOU,,KAN,W 30-0,,,,,,
41,1993,1993-09-19,3,27.169,HOU,@,SDG,L 17-18,,,,,,
42,1993,1993-09-26,4,27.176,HOU,,RAM,L 13-28,,,,,,
43,1993,1993-10-11,5,27.191,HOU,@,BUF,L 7-35,,,,,,
44,1993,1993-10-17,6,27.197,HOU,@,NWE,W 28-14,,,,,,
45,1993,1993-10-24,7,27.204,HOU,,CIN,W 28-12,,,,,,
46,1993,1993-11-07,8,27.218,HOU,,SEA,W 24-14,,,,,,
47,1993,1993-11-14,9,27.225,HOU,@,CIN,W 38-3,,,,,,
