ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1968,1968-09-22,2,23.140,PIT,@,RAM,L 10-45,1,9,9.00,0
2,1973,1973-09-17,1,28.135,NYJ,@,GNB,L 7-23,,,,
3,1973,1973-09-23,2,28.141,NYJ,@,BAL,W 34-10,,,,
4,1973,1973-09-30,3,28.148,NYJ,@,BUF,L 7-9,,,,
5,1973,1973-10-07,4,28.155,NYJ,@,MIA,L 3-31,,,,
6,1973,1973-10-14,5,28.162,NYJ,@,NWE,W 9-7,,,,
7,1973,1973-10-21,6,28.169,NYJ,@,PIT,L 14-26,,,,
8,1973,1973-10-28,7,28.176,NYJ,,DEN,L 28-40,,,,
9,1973,1973-12-16,14,28.225,NYJ,,BUF,L 14-34,,,,
