ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1968,1968-09-15,1,21.316,WAS,@,CHI,W 38-28,0,0,,0,3,6,2.00,0
2,1968,1968-09-22,2,21.323,WAS,@,NOR,L 17-37,3,61,20.33,0,0,0,,0
3,1968,1968-11-03,8,21.365,WAS,@,MIN,L 14-27,0,0,,0,1,7,7.00,0
4,1968,1968-11-17,10,22.013,WAS,,DAL,L 24-44,0,0,,0,2,25,12.50,0
