ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1989,1989-09-24,3,23.001,GNB,@,RAM,L 38-41,0,0,,0
2,1989,1989-10-01,4,23.008,GNB,,ATL,W 23-21,0,0,,0
3,1989,1989-10-08,5,23.015,GNB,,DAL,W 31-13,0,0,,0
4,1989,1989-10-15,6,23.022,GNB,@,MIN,L 14-26,0,0,,0
5,1989,1989-10-22,7,23.029,GNB,@,MIA,L 20-23,0,0,,0
6,1989,1989-10-29,8,23.036,GNB,,DET,W 23-20,0,0,,0
7,1989,1989-11-05,9,23.043,GNB,,CHI,W 14-13,0,0,,0
8,1989,1989-11-12,10,23.050,GNB,@,DET,L 22-31,0,0,,0
9,1989,1989-11-19,11,23.057,GNB,@,SFO,W 21-17,0,0,,0
10,1989,1989-11-26,12,23.064,GNB,,MIN,W 20-19,0,0,,0
11,1989,1989-12-03,13,23.071,GNB,@,TAM,W 17-16,0,0,,0
12,1989,1989-12-10,14,23.078,GNB,,KAN,L 3-21,0,0,,0
13,1989,1989-12-17,15,23.085,GNB,@,CHI,W 40-28,1,0,0.00,0
14,1989,1989-12-24,16,23.092,GNB,@,DAL,W 20-10,0,0,,0
15,1990,1990-09-09,1,23.351,GNB,,RAM,W 36-24,,,,
16,1990,1990-09-16,2,23.358,GNB,,CHI,L 13-31,,,,
17,1990,1990-09-23,3,24.000,GNB,,KAN,L 3-17,,,,
18,1990,1990-09-30,4,24.007,GNB,@,DET,W 24-21,,,,
19,1990,1990-10-07,5,24.014,GNB,@,CHI,L 13-27,,,,
20,1990,1990-10-14,6,24.021,GNB,@,TAM,L 14-26,,,,
21,1990,1990-10-28,7,24.035,GNB,,MIN,W 24-10,,,,
22,1990,1990-11-04,8,24.042,GNB,,SFO,L 20-24,,,,
23,1990,1990-11-11,9,24.049,GNB,@,RAI,W 29-16,,,,
24,1990,1990-11-18,10,24.056,GNB,@,PHO,W 24-21,,,,
25,1990,1990-11-25,11,24.063,GNB,,TAM,W 20-10,,,,
26,1990,1990-12-02,12,24.070,GNB,@,MIN,L 7-23,,,,
27,1990,1990-12-09,13,24.077,GNB,,SEA,L 14-20,,,,
28,1990,1990-12-16,14,24.084,GNB,@,PHI,L 0-31,,,,
29,1990,1990-12-22,15,24.090,GNB,,DET,L 17-24,,,,
30,1990,1990-12-30,16,24.098,GNB,@,DEN,L 13-22,,,,
31,1991,1991-09-01,1,24.343,GNB,,PHI,L 3-20,,,,
32,1991,1991-09-08,2,24.350,GNB,@,DET,L 14-23,,,,
33,1991,1991-09-15,3,24.357,GNB,,TAM,W 15-13,,,,
34,1991,1991-09-22,4,24.364,GNB,@,MIA,L 13-16,,,,
35,1991,1991-09-29,5,25.006,GNB,@,RAM,L 21-23,,,,
36,1991,1991-10-06,6,25.013,GNB,,DAL,L 17-20,,,,
37,1991,1991-10-17,7,25.024,GNB,,CHI,L 0-10,,,,
38,1991,1991-10-27,8,25.034,GNB,@,TAM,W 27-0,,,,
39,1991,1991-11-03,9,25.041,GNB,@,NYJ,L 16-19,,,,
40,1991,1991-11-10,10,25.048,GNB,,BUF,L 24-34,,,,
41,1991,1991-11-17,11,25.055,GNB,,MIN,L 21-35,,,,
42,1991,1991-11-24,12,25.062,GNB,,IND,W 14-10,,,,
43,1991,1991-12-01,13,25.069,GNB,@,ATL,L 31-35,,,,
44,1991,1991-12-08,14,25.076,GNB,@,CHI,L 13-27,,,,
45,1991,1991-12-15,15,25.083,GNB,,DET,L 17-21,,,,
46,1996,1996-09-01,1,29.344,IND,,ARI,W 20-13,,,,
47,1996,1996-09-08,2,29.351,IND,@,NYJ,W 21-7,,,,
48,1996,1996-09-15,3,29.358,IND,@,DAL,W 25-24,,,,
49,1996,1996-09-23,4,30.000,IND,,MIA,W 10-6,,,,
50,1996,1996-10-06,5,30.013,IND,@,BUF,L 13-16,,,,
51,1996,1996-10-13,6,30.020,BAL,@,IND,L 21-26,,,,
52,1996,1996-10-20,7,30.027,IND,,NWE,L 9-27,,,,
53,1996,1996-10-27,8,30.034,IND,@,WAS,L 16-31,,,,
54,1996,1996-11-03,9,30.041,IND,,SDG,L 19-26,,,,
55,1996,1996-11-17,11,30.055,IND,,NYJ,W 34-29,,,,
56,1996,1996-11-24,12,30.062,IND,@,NWE,L 13-27,,,,
57,1996,1996-12-01,13,30.069,IND,,BUF,W 13-10,,,,
58,1996,1996-12-05,14,30.073,IND,,PHI,W 37-10,,,,
59,1996,1996-12-15,15,30.083,IND,@,KAN,W 24-19,,,,
60,1996,1996-12-22,16,30.090,IND,@,CIN,L 24-31,,,,
61,1997,1997-08-31,1,30.342,IND,@,MIA,L 10-16,,,,
62,1997,1997-09-07,2,30.349,IND,,NWE,L 6-31,,,,
63,1997,1997-09-14,3,30.356,IND,,SEA,L 3-31,,,,
64,1997,1997-09-21,4,30.363,IND,@,BUF,L 35-37,,,,
65,1997,1997-10-05,5,31.012,IND,,NYJ,L 12-16,,,,
