ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-10-22,7,23.237,DAL,@,KAN,L 28-36,1,7,7.00,0,0,0,,0,0,0
2,1989,1989-10-29,8,23.244,DAL,,PHO,L 10-19,0,0,,0,,,,,,
3,1989,1989-11-05,9,23.251,DAL,@,WAS,W 13-3,0,0,,0,,,,,,
4,1989,1989-11-12,10,23.258,DAL,@,PHO,L 20-24,0,0,,0,,,,,,
5,1989,1989-11-19,11,23.265,DAL,,MIA,L 14-17,0,0,,0,,,,,,
6,1989,1989-11-23,12,23.269,DAL,,PHI,L 0-27,0,0,,0,,,,,,
7,1989,1989-12-03,13,23.279,DAL,,RAM,L 31-35,3,28,9.33,1,0,0,,0,1,6
8,1989,1989-12-10,14,23.286,DAL,@,PHI,L 10-20,2,35,17.50,0,0,0,,0,0,0
9,1989,1989-12-16,15,23.292,DAL,@,NYG,L 0-15,1,8,8.00,0,0,0,,0,0,0
10,1989,1989-12-24,16,23.300,DAL,,GNB,L 10-20,0,0,,0,,,,,,
11,1990,1990-09-09,1,24.194,HOU,@,ATL,L 27-47,1,3,3.00,1,3,49,16.33,0,1,6
12,1990,1990-09-30,4,24.215,HOU,@,SDG,W 17-7,1,15,15.00,0,0,0,,0,0,0
13,1990,1990-10-07,5,24.222,HOU,,SFO,L 21-24,1,14,14.00,0,2,37,18.50,0,0,0
14,1990,1990-10-14,6,24.229,HOU,,CIN,W 48-17,1,4,4.00,0,0,0,,0,0,0
15,1990,1990-10-21,7,24.236,HOU,,NOR,W 23-10,0,0,,0,0,0,,0,,
16,1990,1990-10-28,8,24.243,HOU,,NYJ,L 12-17,0,0,,0,1,16,16.00,0,0,0
17,1990,1990-11-04,9,24.250,HOU,@,RAM,L 13-17,1,5,5.00,0,1,23,23.00,0,0,0
18,1990,1990-11-18,10,24.264,HOU,@,CLE,W 35-23,0,0,,0,2,22,11.00,0,0,0
19,1990,1990-11-26,11,24.272,HOU,,BUF,W 27-24,0,0,,0,2,39,19.50,0,0,0
20,1990,1990-12-02,12,24.278,HOU,@,SEA,L 10-13,2,13,6.50,0,0,0,,0,0,0
21,1990,1990-12-09,13,24.285,HOU,,CLE,W 58-14,3,44,14.67,0,0,0,,0,0,0
22,1990,1990-12-16,14,24.292,HOU,@,KAN,W 27-10,0,0,,0,1,4,4.00,0,0,0
23,1990,1990-12-23,15,24.299,HOU,@,CIN,L 20-40,0,0,,0,2,29,14.50,0,0,0
24,1990,1990-12-30,16,24.306,HOU,,PIT,W 34-14,0,0,,0,0,0,,0,,
