ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-03,1,22.225,GNB,,NYJ,L 16-20,,
2,2000,2000-09-10,2,22.232,GNB,@,BUF,L 18-27,,
3,2000,2000-09-17,3,22.239,GNB,,PHI,W 6-3,,
4,2000,2000-09-24,4,22.246,GNB,@,ARI,W 29-3,,
5,2000,2000-10-01,5,22.253,GNB,,CHI,L 24-27,,
6,2000,2000-10-08,6,22.260,GNB,@,DET,L 24-31,,
7,2000,2000-10-15,7,22.267,GNB,,SFO,W 31-28,,
8,2000,2000-10-29,8,22.281,GNB,@,MIA,L 20-28,,
9,2000,2000-11-06,9,22.289,GNB,,MIN,W 26-20,,
10,2000,2000-11-12,10,22.295,GNB,@,TAM,L 15-20,,
11,2000,2000-11-19,11,22.302,GNB,,IND,W 26-24,,
12,2000,2000-11-27,12,22.310,GNB,@,CAR,L 14-31,,
13,2000,2000-12-03,13,22.316,GNB,@,CHI,W 28-6,,
14,2002,2002-09-08,1,24.229,GNB,,ATL,W 37-34,,
15,2002,2002-09-15,2,24.236,GNB,@,NOR,L 20-35,,
16,2002,2002-09-22,3,24.243,GNB,@,DET,W 37-31,,
17,2002,2002-09-29,4,24.250,GNB,,CAR,W 17-14,,1.0
18,2002,2002-10-13,6,24.264,GNB,@,NWE,W 28-10,,
19,2002,2002-10-20,7,24.271,GNB,,WAS,W 30-9,,
20,2002,2002-11-10,9,24.292,GNB,,DET,W 40-14,,
21,2002,2002-11-17,10,24.299,GNB,@,MIN,L 21-31,,
22,2002,2002-11-24,11,24.306,GNB,@,TAM,L 7-21,,
23,2002,2002-12-01,12,24.313,GNB,,CHI,W 30-20,,
24,2002,2002-12-08,13,24.320,GNB,,MIN,W 26-22,,
25,2002,2002-12-15,14,24.327,GNB,@,SFO,W 20-14,,
