ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-09-14,1,22.342,BUF,@,NWE,L 24-25,,0,0,,0,0,0,0.0,3,0,0,0,0
2,2009,2009-09-20,2,22.348,BUF,,TAM,W 33-20,,0,0,,0,0,0,0.0,0,1,0,0,0
3,2009,2009-09-27,3,22.355,BUF,,NOR,L 7-27,*,0,0,,0,0,0,0.0,3,2,0,0,0
4,2009,2009-10-04,4,22.362,BUF,@,MIA,L 10-38,*,0,0,,0,0,0,0.0,3,0,0,0,0
5,2009,2009-10-11,5,23.004,BUF,,CLE,L 3-6,*,0,0,,0,0,0,0.0,4,3,1,14,0
6,2009,2009-10-18,6,23.011,BUF,@,NYJ,W 16-13,*,0,0,,0,0,0,0.0,2,1,2,10,0
7,2009,2009-10-25,7,23.018,BUF,@,CAR,W 20-9,*,0,0,,0,0,0,0.0,2,0,2,67,0
8,2009,2009-11-01,8,23.025,BUF,,HOU,L 10-31,*,0,0,,0,0,0,0.0,2,3,2,9,0
9,2009,2009-11-15,9,23.039,BUF,@,TEN,L 17-41,*,0,0,,0,0,0,0.0,1,1,1,0,0
10,2009,2009-11-22,10,23.046,BUF,@,JAX,L 15-18,*,0,0,,0,0,0,0.0,2,0,0,0,0
11,2009,2009-11-29,11,23.053,BUF,,MIA,W 31-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
12,2009,2009-12-03,12,23.057,BUF,,NYJ,L 13-19,*,0,0,,0,0,0,0.0,4,0,0,0,0
13,2009,2009-12-13,13,23.067,BUF,@,KAN,W 16-10,,0,0,,0,0,0,0.0,3,1,1,18,0
14,2009,2009-12-20,14,23.074,BUF,,NWE,L 10-17,*,,,,,,,,,,,,
15,2010,2010-09-12,1,23.340,BUF,,MIA,L 10-15,,,,,,,,,,,,,
16,2010,2010-09-19,2,23.347,BUF,@,GNB,L 7-34,*,0,0,,0,0,0,0.0,3,1,0,0,0
17,2010,2010-09-26,3,23.354,BUF,@,NWE,L 30-38,*,0,0,,0,0,0,0.0,5,2,0,0,0
18,2010,2010-10-03,4,23.361,BUF,,NYJ,L 14-38,*,0,0,,0,0,0,0.0,3,4,0,0,0
19,2010,2010-10-10,5,24.003,BUF,,JAX,L 26-36,*,0,0,,0,0,0,0.0,4,1,0,0,0
20,2010,2010-10-24,6,24.017,BUF,@,BAL,L 34-37,*,0,0,,0,0,0,0.0,2,0,0,0,0
21,2010,2010-10-31,7,24.024,BUF,@,KAN,L 10-13,,0,0,,0,0,0,0.0,2,2,0,0,0
22,2010,2010-11-07,8,24.031,BUF,,CHI,L 19-22,*,0,0,,0,0,0,0.0,6,4,0,0,0
23,2010,2010-11-14,9,24.038,BUF,,DET,W 14-12,*,0,0,,0,0,0,0.0,4,2,0,0,0
24,2010,2010-11-21,10,24.045,BUF,@,CIN,W 49-31,*,0,0,,0,0,0,0.0,2,1,0,0,0
25,2010,2010-11-28,11,24.052,BUF,,PIT,L 16-19,*,0,0,,0,0,0,0.0,7,4,0,0,0
26,2010,2010-12-05,12,24.059,BUF,@,MIN,L 14-38,*,0,0,,0,0,0,0.0,3,0,0,0,0
27,2010,2010-12-12,13,24.066,BUF,,CLE,W 13-6,*,0,0,,0,0,0,0.0,6,2,0,0,0
28,2010,2010-12-19,14,24.073,BUF,@,MIA,W 17-14,*,0,0,,0,0,0,1.0,4,0,0,0,0
29,2010,2010-12-26,15,24.080,BUF,,NWE,L 3-34,*,0,0,,0,0,0,0.0,6,2,0,0,0
30,2010,2011-01-02,16,24.087,BUF,@,NYJ,L 7-38,*,0,0,,0,1,6,0.0,4,2,1,37,1
31,2011,2011-09-11,1,24.339,BUF,@,KAN,W 41-7,*,0,0,,0,0,0,0.0,5,0,0,0,0
32,2011,2011-09-18,2,24.346,BUF,,OAK,W 38-35,*,0,0,,0,0,0,0.0,8,2,0,0,0
33,2011,2011-09-25,3,24.353,BUF,,NWE,W 34-31,*,0,0,,0,0,0,0.0,8,4,0,0,0
34,2011,2011-10-02,4,24.360,BUF,@,CIN,L 20-23,*,0,0,,0,0,0,0.0,5,2,0,0,0
35,2011,2011-10-09,5,25.002,BUF,,PHI,W 31-24,*,0,0,,0,0,0,0.0,8,0,0,0,0
36,2011,2011-10-16,6,25.009,BUF,@,NYG,L 24-27,*,0,0,,0,0,0,0.0,2,2,0,0,0
37,2011,2011-10-30,7,25.023,BUF,,WAS,W 23-0,*,0,0,,0,0,0,1.0,3,1,1,22,0
38,2011,2011-11-06,8,25.030,BUF,,NYJ,L 11-27,*,0,0,,0,0,0,0.0,3,3,1,29,0
39,2011,2011-11-13,9,25.037,BUF,@,DAL,L 7-44,*,0,0,,0,0,0,0.0,6,2,0,0,0
40,2011,2011-11-20,10,25.044,BUF,@,MIA,L 8-35,*,0,0,,0,0,0,0.0,5,0,0,0,0
41,2011,2011-11-27,11,25.051,BUF,@,NYJ,L 24-28,*,0,0,,0,0,0,0.0,4,0,0,0,0
42,2011,2011-12-04,12,25.058,BUF,,TEN,L 17-23,*,0,0,,0,0,0,0.0,8,1,0,0,0
43,2011,2011-12-11,13,25.065,BUF,@,SDG,L 10-37,*,0,0,,0,0,0,0.0,1,2,0,0,0
44,2011,2011-12-18,14,25.072,BUF,,MIA,L 23-30,*,0,0,,0,0,0,0.0,3,0,0,0,0
45,2011,2011-12-24,15,25.078,BUF,,DEN,W 40-14,*,0,0,,0,0,6,0.0,5,2,1,37,1
46,2011,2012-01-01,16,25.086,BUF,@,NWE,L 21-49,*,0,0,,0,0,0,0.0,1,2,0,0,0
47,2012,2012-09-09,1,25.338,BUF,@,NYJ,L 28-48,*,0,0,,0,0,0,0.0,3,2,0,0,0
48,2012,2012-09-16,2,25.345,BUF,,KAN,W 35-17,*,0,0,,0,0,0,0.0,4,3,1,0,0
49,2012,2012-09-23,3,25.352,BUF,@,CLE,W 24-14,*,0,0,,0,0,0,0.0,3,0,0,0,0
50,2012,2012-09-30,4,25.359,BUF,,NWE,L 28-52,*,0,0,,0,0,0,0.0,5,4,0,0,0
51,2012,2012-10-07,5,26.000,BUF,@,SFO,L 3-45,*,0,0,,0,0,0,0.0,1,2,0,0,0
52,2012,2012-10-14,6,26.007,BUF,@,ARI,W 19-16,*,0,0,,0,0,0,0.0,4,0,2,36,0
53,2012,2012-10-21,7,26.014,BUF,,TEN,L 34-35,*,0,0,,0,0,0,0.0,4,2,0,0,0
54,2012,2012-11-04,8,26.028,BUF,@,HOU,L 9-21,*,0,0,,0,0,0,0.0,4,1,0,0,0
55,2012,2012-11-11,9,26.035,BUF,@,NWE,L 31-37,*,0,0,,0,0,0,0.0,3,1,0,0,0
56,2012,2012-11-15,10,26.039,BUF,,MIA,W 19-14,*,0,0,,0,0,0,0.0,2,2,1,0,0
57,2012,2012-11-25,11,26.049,BUF,@,IND,L 13-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
58,2012,2012-12-02,12,26.056,BUF,,JAX,W 34-18,*,0,0,,0,0,0,0.0,1,0,1,45,0
59,2012,2012-12-09,13,26.063,BUF,,STL,L 12-15,*,0,0,,0,0,0,0.0,4,1,0,0,0
60,2012,2012-12-16,14,26.070,BUF,,SEA,L 17-50,*,0,0,,0,0,0,0.0,3,2,0,0,0
61,2012,2012-12-23,15,26.077,BUF,@,MIA,L 10-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
62,2012,2012-12-30,16,26.084,BUF,,NYJ,W 28-9,*,0,0,,0,0,0,0.0,3,2,0,0,0
63,2013,2013-10-13,6,27.006,BUF,,CIN,L 24-27,,0,0,,0,0,0,0.0,2,2,0,0,0
64,2013,2013-10-20,7,27.013,BUF,@,MIA,W 23-21,,0,0,,0,0,0,0.0,4,0,0,0,0
65,2013,2013-10-27,8,27.020,BUF,@,NOR,L 17-35,*,0,0,,0,0,0,0.0,3,0,0,0,0
66,2013,2013-11-03,9,27.027,BUF,,KAN,L 13-23,*,0,0,,0,0,0,0.0,3,1,0,0,0
67,2013,2013-11-10,10,27.034,BUF,@,PIT,L 10-23,*,0,0,,0,0,0,0.0,4,1,1,57,0
68,2013,2013-11-17,11,27.041,BUF,,NYJ,W 37-14,*,0,0,,0,0,0,1.0,3,1,2,9,0
69,2013,2013-12-01,12,27.055,BUF,,ATL,L 31-34,*,0,0,,0,0,0,0.0,6,3,0,0,0
70,2013,2013-12-08,13,27.062,BUF,@,TAM,L 6-27,*,0,0,,0,0,0,0.0,3,1,1,19,0
71,2013,2013-12-15,14,27.069,BUF,@,JAX,W 27-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
72,2013,2013-12-22,15,27.076,BUF,,MIA,W 19-0,*,0,0,,0,0,0,0.0,2,0,0,0,0
73,2013,2013-12-29,16,27.083,BUF,@,NWE,L 20-34,*,0,0,,0,0,0,0.0,2,1,0,0,0
74,2014,2014-09-07,1,27.335,NOR,@,ATL,L 34-37,*,0,0,,0,0,0,0.0,5,0,0,0,0
75,2014,2014-09-14,2,27.342,NOR,@,CLE,L 24-26,*,0,0,,0,0,0,0.0,1,3,0,0,0
76,2014,2014-09-21,3,27.349,NOR,,MIN,W 20-9,*,0,0,,0,0,0,0.0,5,1,0,0,0
77,2014,2014-09-28,4,27.356,NOR,@,DAL,L 17-38,*,0,0,,0,0,0,0.0,6,1,0,0,0
78,2015,2015-10-04,4,28.362,NOR,,DAL,W 26-20,,0,0,,0,0,0,0.0,2,2,0,0,0
79,2015,2015-10-11,5,29.004,NOR,@,PHI,L 17-39,*,0,0,,0,0,0,0.0,2,1,0,0,0
80,2015,2015-10-15,6,29.008,NOR,,ATL,W 31-21,*,0,0,,0,0,0,0.0,2,1,0,0,0
