ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1960,1960-09-25,3,22.032,DTX,,LAC,W 17-0,0,0,,0,1,10,0
2,1961,1961-10-08,4,23.045,DTX,@,DEN,W 19-12,0,0,,0,1,1,0
3,1961,1961-10-15,5,23.052,DTX,@,BUF,L 24-27,1,15,15.00,0,0,0,0
4,1961,1961-12-10,13,23.108,DTX,,DEN,W 49-21,0,0,,0,2,44,0
5,1963,1963-10-20,6,25.057,KAN,,SDG,L 17-38,1,18,18.00,0,0,0,0
6,1963,1963-10-27,7,25.064,KAN,@,HOU,L 7-28,1,0,0.00,0,0,0,0
7,1964,1964-11-01,7,26.069,KAN,,DEN,W 49-39,1,0,0.00,0,0,0,0
8,1964,1964-11-22,10,26.090,KAN,@,HOU,W 28-19,0,0,,0,1,7,0
9,1964,1964-12-20,14,26.118,KAN,,NYJ,W 24-7,0,0,,0,1,4,0
10,1965,1965-09-12,1,27.019,KAN,@,OAK,L 10-37,1,7,7.00,0,0,0,0
11,1965,1965-10-31,8,27.068,KAN,,OAK,W 14-7,1,0,0.00,0,0,0,0
12,1965,1965-11-28,12,27.096,KAN,,HOU,W 52-21,1,0,0.00,0,0,0,0
13,1966,1966-09-18,2,28.025,KAN,@,OAK,W 32-10,0,0,,0,1,6,0
14,1966,1966-10-16,6,28.053,KAN,,OAK,L 13-34,1,0,0.00,0,0,0,0
15,1966,1966-11-13,10,28.081,KAN,,MIA,W 34-16,1,0,0.00,0,0,0,0
16,1966,1966-12-11,13,28.109,KAN,@,MIA,W 19-18,1,0,0.00,0,0,0,0
