ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2007,2007-10-07,5,21.203,BAL,@,SFO,W 9-7,,,,
2,2007,2007-10-14,6,21.210,BAL,,STL,W 22-3,*,,,
3,2007,2007-10-21,7,21.217,BAL,@,BUF,L 14-19,*,,,
4,2007,2007-11-05,8,21.232,BAL,@,PIT,L 7-38,,,,
5,2007,2007-12-16,14,21.273,BAL,@,MIA,L 16-22,,,,
6,2007,2007-12-30,16,21.287,BAL,,PIT,W 27-21,,,,
7,2008,2008-09-07,1,22.173,BAL,,CIN,W 17-10,*,,,
8,2008,2008-09-21,2,22.187,BAL,,CLE,W 28-10,*,,,
9,2008,2008-09-29,3,22.195,BAL,@,PIT,L 20-23,*,,,
10,2008,2008-10-05,4,22.201,BAL,,TEN,L 10-13,*,,,
11,2008,2008-10-12,5,22.208,BAL,@,IND,L 3-31,*,,,
12,2008,2008-10-19,6,22.215,BAL,@,MIA,W 27-13,*,,,
13,2008,2008-10-26,7,22.222,BAL,,OAK,W 29-10,*,,,
14,2008,2008-11-02,8,22.229,BAL,@,CLE,W 37-27,*,,,
15,2008,2008-11-09,9,22.236,BAL,@,HOU,W 41-13,*,,,
16,2008,2008-11-16,10,22.243,BAL,@,NYG,L 10-30,*,,,
17,2008,2008-11-23,11,22.250,BAL,,PHI,W 36-7,,,,
18,2008,2008-11-30,12,22.257,BAL,@,CIN,W 34-3,*,,,
19,2008,2008-12-07,13,22.264,BAL,,WAS,W 24-10,*,,,
20,2008,2008-12-14,14,22.271,BAL,,PIT,L 9-13,*,,,
21,2008,2008-12-20,15,22.277,BAL,@,DAL,W 33-24,*,,,
22,2008,2008-12-28,16,22.285,BAL,,JAX,W 27-7,*,,,
23,2009,2009-09-13,1,23.179,BAL,,KAN,W 38-24,*,,,
24,2009,2009-09-20,2,23.186,BAL,@,SDG,W 31-26,*,,,
25,2009,2009-09-27,3,23.193,BAL,,CLE,W 34-3,*,0.0,1,0
26,2009,2009-10-04,4,23.200,BAL,@,NWE,L 21-27,*,,,
27,2009,2009-11-01,7,23.228,BAL,,DEN,W 30-7,*,,,
28,2009,2009-11-08,8,23.235,BAL,@,CIN,L 7-17,*,,,
29,2009,2009-11-16,9,23.243,BAL,@,CLE,W 16-0,*,,,
30,2009,2009-11-22,10,23.249,BAL,,IND,L 15-17,*,,,
31,2009,2009-11-29,11,23.256,BAL,,PIT,W 20-17,*,,,
32,2009,2009-12-07,12,23.264,BAL,@,GNB,L 14-27,*,,,
33,2009,2010-01-03,16,23.291,BAL,@,OAK,W 21-13,*,,,
34,2011,2011-09-18,2,25.184,KAN,@,DET,L 3-48,,,,
35,2011,2011-09-25,3,25.191,KAN,@,SDG,L 17-20,,,,
36,2011,2011-10-02,4,25.198,KAN,,MIN,W 22-17,,,,
37,2011,2011-10-09,5,25.205,KAN,@,IND,W 28-24,,,,
38,2011,2011-10-23,6,25.219,KAN,@,OAK,W 28-0,,,,
39,2011,2011-10-31,7,25.227,KAN,,SDG,W 23-20,,,,
40,2011,2011-11-06,8,25.233,KAN,,MIA,L 3-31,,,,
41,2011,2011-11-13,9,25.240,KAN,,DEN,L 10-17,,,,
42,2011,2011-11-21,10,25.248,KAN,@,NWE,L 3-34,,,,
43,2011,2011-11-27,11,25.254,KAN,,PIT,L 9-13,,,,
44,2011,2011-12-05,12,25.262,SDG,@,JAX,W 38-14,*,,,
45,2011,2011-12-11,13,25.268,SDG,,BUF,W 37-10,*,,,
46,2011,2011-12-18,14,25.275,SDG,,BAL,W 34-14,*,0.0,0,0
47,2011,2011-12-24,15,25.281,SDG,@,DET,L 10-38,*,,,
48,2011,2012-01-01,16,25.289,SDG,@,OAK,W 38-26,*,,,
49,2012,2012-09-30,4,26.196,SDG,@,KAN,W 37-20,*,,,
50,2012,2012-10-07,5,26.203,SDG,@,NOR,L 24-31,*,,,
51,2012,2012-10-28,7,26.224,SDG,@,CLE,L 6-7,*,,,
52,2012,2012-11-01,8,26.228,SDG,,KAN,W 31-13,*,,,
