ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1956,1956-09-30,1,23.081,PIT,,WAS,W 30-13,4,20,5.00,0,0,0,,0
2,1956,1956-10-14,3,23.095,PIT,,PHI,L 21-35,5,11,2.20,0,1,15,15.00,0
3,1956,1956-10-28,5,23.109,PIT,@,CLE,W 24-16,2,13,6.50,0,0,0,,0
4,1956,1956-11-04,6,23.116,PIT,,NYG,L 14-17,4,7,1.75,0,0,16,,0
5,1956,1956-11-11,7,23.123,PIT,@,PHI,L 7-14,1,3,3.00,0,0,0,,0
6,1956,1956-11-18,8,23.130,PIT,,CRD,W 14-7,4,-5,-1.25,0,0,0,,0
7,1956,1956-11-25,9,23.137,PIT,@,CRD,L 27-38,2,17,8.50,0,0,0,,0
8,1956,1956-12-02,10,23.144,PIT,,RAM,W 30-13,6,20,3.33,0,0,0,,0
9,1956,1956-12-16,12,23.158,PIT,@,WAS,W 23-0,2,5,2.50,0,0,0,,0
