ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-10-03,4,23.044,TEN,@,SDG,L 17-38,,,,,,,
2,2004,2004-10-11,5,23.052,TEN,@,GNB,W 48-27,,,,,,,
3,2004,2004-10-17,6,23.058,TEN,,HOU,L 10-20,,,,,,,
4,2004,2004-10-24,7,23.065,TEN,@,MIN,L 3-20,,2.0,,,0,0,0
5,2004,2004-10-31,8,23.072,TEN,,CIN,W 27-20,*,0.5,,,0,0,0
6,2004,2004-11-14,9,23.086,TEN,,CHI,L 17-19,*,,,,,,
7,2004,2004-11-21,10,23.093,TEN,@,JAX,W 18-15,,1.0,,,0,0,0
8,2004,2004-11-28,11,23.100,TEN,@,HOU,L 21-31,,,,,,,
9,2004,2004-12-05,12,23.107,TEN,@,IND,L 24-51,,,,,,,
10,2004,2004-12-13,13,23.115,TEN,,KAN,L 38-49,,,,,,,
11,2004,2004-12-19,14,23.121,TEN,@,OAK,L 35-40,,,,,,,
12,2004,2004-12-25,15,23.127,TEN,,DEN,L 16-37,,,,,,,
13,2004,2005-01-02,16,23.135,TEN,,DET,W 24-19,,,,,,,
14,2005,2005-09-11,1,24.022,TEN,@,PIT,L 7-34,,,,,,,
15,2005,2005-09-18,2,24.029,TEN,,BAL,W 25-10,,0.5,,,0,0,0
16,2005,2005-09-25,3,24.036,TEN,@,STL,L 27-31,,1.0,,,0,0,0
17,2005,2005-10-02,4,24.043,TEN,,IND,L 10-31,,,,,,,
18,2005,2005-10-09,5,24.050,TEN,@,HOU,W 34-20,,1.0,,,0,0,0
19,2005,2005-10-16,6,24.057,TEN,,CIN,L 23-31,,,,,,,
20,2005,2005-10-23,7,24.064,TEN,@,ARI,L 10-20,,1.0,,,0,0,0
21,2005,2005-10-30,8,24.071,TEN,,OAK,L 25-34,,0.5,,,0,0,0
22,2005,2005-11-06,9,24.078,TEN,@,CLE,L 14-20,*,,,,,,
23,2005,2005-11-20,10,24.092,TEN,,JAX,L 28-31,*,0.5,,,0,0,0
24,2005,2005-11-27,11,24.099,TEN,,SFO,W 33-22,*,,,,,,
25,2005,2005-12-11,13,24.113,TEN,,HOU,W 13-10,*,0.5,,,0,0,0
26,2005,2005-12-18,14,24.120,TEN,,SEA,L 24-28,*,1.0,,,0,0,0
27,2005,2005-12-24,15,24.126,TEN,@,MIA,L 10-24,*,0.5,,,0,0,0
28,2005,2006-01-01,16,24.134,TEN,@,JAX,L 13-40,*,,,,,,
29,2006,2006-09-10,1,25.021,TEN,,NYJ,L 16-23,*,,,,,,
30,2006,2006-09-17,2,25.028,TEN,@,SDG,L 7-40,*,,,,,,
31,2006,2006-09-24,3,25.035,TEN,@,MIA,L 10-13,*,1.0,,,0,0,0
32,2006,2006-10-01,4,25.042,TEN,,DAL,L 14-45,*,,,,,,
33,2006,2006-10-08,5,25.049,TEN,@,IND,L 13-14,*,,,,,,
34,2006,2006-10-15,6,25.056,TEN,@,WAS,W 25-22,,,,,,,
35,2006,2006-10-29,7,25.070,TEN,,HOU,W 28-22,,1.0,,,0,0,0
36,2006,2006-11-05,8,25.077,TEN,@,JAX,L 7-37,*,0.5,,,0,0,0
37,2006,2006-11-12,9,25.084,TEN,,BAL,L 26-27,*,,,,,,
38,2006,2006-12-03,12,25.105,TEN,,IND,W 20-17,*,,,,,,
39,2006,2006-12-10,13,25.112,TEN,@,HOU,W 26-20,*,,,,,,
40,2006,2006-12-17,14,25.119,TEN,,JAX,W 24-17,*,,,,,,
41,2006,2006-12-24,15,25.126,TEN,@,BUF,W 30-29,*,1.0,,,0,0,0
42,2007,2007-09-09,1,26.020,TEN,@,JAX,W 13-10,,1.0,,,0,0,0
43,2007,2007-09-16,2,26.027,TEN,,IND,L 20-22,,,,,,,
44,2007,2007-09-24,3,26.035,TEN,@,NOR,W 31-14,,1.0,,,0,0,0
45,2007,2007-10-07,4,26.048,TEN,,ATL,W 20-13,,,,,,,
46,2007,2007-10-14,5,26.055,TEN,@,TAM,L 10-13,,,,,,,
47,2007,2007-10-21,6,26.062,TEN,@,HOU,W 38-36,,,,,,,
48,2007,2007-10-28,7,26.069,TEN,,OAK,W 13-9,,2.0,,,0,0,0
49,2007,2007-11-04,8,26.076,TEN,,CAR,W 20-7,,1.0,,,1,0,0
50,2007,2007-11-19,10,26.091,TEN,@,DEN,L 20-34,,,,,,,
51,2007,2007-12-09,13,26.111,TEN,,SDG,L 17-23,,,,,,,
52,2007,2007-12-16,14,26.118,TEN,@,KAN,W 26-17,,,,,,,
53,2007,2007-12-23,15,26.125,TEN,,NYJ,W 10-6,,1.0,,,0,0,0
54,2007,2007-12-30,16,26.132,TEN,@,IND,W 16-10,,,,,,,
55,2008,2008-09-07,1,27.018,ARI,@,SFO,W 23-13,*,2.0,3,1,0,0,0
56,2008,2008-09-14,2,27.025,ARI,,MIA,W 31-10,*,,,,,,
57,2008,2008-09-21,3,27.032,ARI,@,WAS,L 17-24,*,0.0,5,0,0,0,0
58,2008,2008-09-28,4,27.039,ARI,@,NYJ,L 35-56,*,0.0,1,0,0,0,0
59,2008,2008-10-05,5,27.046,ARI,,BUF,W 41-17,*,2.0,6,1,0,0,0
60,2008,2008-10-12,6,27.053,ARI,,DAL,W 30-24,*,0.0,1,2,0,0,0
61,2008,2008-10-26,7,27.067,ARI,@,CAR,L 23-27,*,0.0,1,0,0,0,0
62,2008,2008-11-10,9,27.082,ARI,,SFO,W 29-24,*,0.0,4,0,0,0,0
63,2008,2008-11-16,10,27.088,ARI,@,SEA,W 26-20,*,0.0,2,0,0,0,0
64,2008,2008-11-23,11,27.095,ARI,,NYG,L 29-37,,0.0,0,1,0,0,0
65,2008,2008-11-27,12,27.099,ARI,@,PHI,L 20-48,*,0.0,1,0,0,0,0
66,2008,2008-12-07,13,27.109,ARI,,STL,W 34-10,*,0.0,1,0,0,0,0
67,2008,2008-12-14,14,27.116,ARI,,MIN,L 14-35,*,0.0,0,1,0,0,0
68,2010,2010-09-12,1,29.023,SFO,@,SEA,L 6-31,,1.0,4,1,0,0,0
69,2010,2010-09-20,2,29.031,SFO,,NOR,L 22-25,,0.0,0,1,0,0,0
