ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,24.147,NOR,@,STL,W 24-17,,,,,,,
2,1998,1998-10-04,4,24.175,NOR,,NWE,L 27-30,,,,,,,
3,1998,1998-10-11,5,24.182,NOR,,SFO,L 0-31,,,,,,,
4,1998,1998-10-18,6,24.189,NOR,@,ATL,L 23-31,,,,,,,
5,1998,1998-10-25,7,24.196,NOR,,TAM,W 9-3,,,,,,,
6,1998,1998-11-01,8,24.203,NOR,@,CAR,L 17-31,,,,,,,
7,1998,1998-11-08,9,24.210,NOR,@,MIN,L 24-31,,,,,,,
8,1998,1998-11-15,10,24.217,NOR,,STL,W 24-3,,,,,,,
9,1998,1998-11-22,11,24.224,NOR,@,SFO,L 20-31,,,,,,,
10,1998,1998-11-29,12,24.231,NOR,@,MIA,L 10-30,,,,,,,
11,1998,1998-12-06,13,24.238,NOR,,DAL,W 22-3,,,,,,,
12,1998,1998-12-13,14,24.245,NOR,,ATL,L 17-27,,1,6,0.0,2,64,1
13,1998,1998-12-20,15,24.252,NOR,@,ARI,L 17-19,,,,,,,
14,1998,1998-12-27,16,24.259,NOR,,BUF,L 33-45,,,,,,,
15,1999,1999-09-12,1,25.153,NOR,,CAR,W 19-10,,,,,,,
16,1999,1999-09-19,2,25.160,NOR,@,SFO,L 21-28,,,,,,,
17,1999,1999-10-03,3,25.174,NOR,@,CHI,L 10-14,,,,,,,
18,1999,1999-10-10,4,25.181,NOR,,ATL,L 17-20,,,,,,,
19,1999,1999-10-17,5,25.188,NOR,,TEN,L 21-24,*,,,,,,
20,1999,1999-10-24,6,25.195,NOR,@,NYG,L 3-31,*,,,,,,
21,1999,1999-10-31,7,25.202,NOR,,CLE,L 16-21,*,,,,,,
22,1999,1999-11-07,8,25.209,NOR,,TAM,L 16-31,*,,,,,,
23,1999,1999-11-14,9,25.216,NOR,,SFO,W 24-6,*,,,,,,
24,1999,1999-11-21,10,25.223,NOR,@,JAX,L 23-41,*,,,,,,
25,1999,1999-11-28,11,25.230,NOR,@,STL,L 12-43,*,,,,,,
26,1999,1999-12-05,12,25.237,NOR,@,ATL,L 12-35,,,,,,,
27,1999,1999-12-12,13,25.244,NOR,,STL,L 14-30,*,0,0,0.0,1,27,0
28,1999,1999-12-19,14,25.251,NOR,@,BAL,L 8-31,*,,,,,,
29,1999,1999-12-24,15,25.256,NOR,,DAL,W 31-24,*,0,0,0.0,1,22,0
30,1999,2000-01-02,16,25.265,NOR,@,CAR,L 13-45,*,,,,,,
31,2000,2000-09-03,1,26.144,NOR,,DET,L 10-14,*,,,,,,
32,2000,2000-09-10,2,26.151,NOR,@,SDG,W 28-27,,0,0,1.0,1,27,0
33,2000,2000-09-17,3,26.158,NOR,@,SEA,L 10-20,*,,,,,,
34,2000,2000-09-24,4,26.165,NOR,,PHI,L 7-21,*,,,,,,
35,2000,2000-10-08,5,26.179,NOR,@,CHI,W 31-10,*,,,,,,
36,2000,2000-10-15,6,26.186,NOR,,CAR,W 24-6,,,,,,,
37,2000,2000-10-22,7,26.193,NOR,@,ATL,W 21-19,*,,,,,,
38,2000,2000-10-29,8,26.200,NOR,@,ARI,W 21-10,*,,,,,,
39,2000,2000-11-05,9,26.207,NOR,,SFO,W 31-15,*,0,0,0.0,1,0,0
40,2000,2000-11-12,10,26.214,NOR,@,CAR,W 20-10,*,,,,,,
41,2000,2000-11-19,11,26.221,NOR,,OAK,L 22-31,,0,0,1.0,0,0,0
42,2000,2000-11-26,12,26.228,NOR,@,STL,W 31-24,,,,,,,
43,2001,2001-09-09,1,27.150,NOR,@,BUF,W 24-6,,,,,,,
44,2001,2001-09-30,2,27.171,NOR,@,NYG,L 13-21,,,,,,,
45,2001,2001-10-07,3,27.178,NOR,,MIN,W 28-15,,,,,,,
46,2001,2001-10-14,4,27.185,NOR,@,CAR,W 27-25,,,,,,,
47,2001,2001-10-21,5,27.192,NOR,,ATL,L 13-20,*,,,,,,
48,2001,2001-10-28,6,27.199,NOR,@,STL,W 34-31,,,,,,,
49,2001,2001-11-04,7,27.206,NOR,,NYJ,L 9-16,,,,,,,
50,2001,2001-11-11,8,27.213,NOR,@,SFO,L 27-28,,,,,,,
51,2001,2001-11-18,9,27.220,NOR,,IND,W 34-20,,,,,,,
52,2001,2001-11-25,10,27.227,NOR,@,NWE,L 17-34,,,,,,,
