ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,22.242,SFO,@,IND,W 30-24,1,0,0.00,0,0.0,0,0,0
2,1989,1989-09-17,2,22.249,SFO,@,TAM,W 20-16,0,0,,0,,,,
3,1989,1989-09-24,3,22.256,SFO,@,PHI,W 38-28,0,0,,0,,,,
4,1989,1989-10-01,4,22.263,SFO,,RAM,L 12-13,0,0,,0,,,,
5,1989,1989-10-08,5,22.270,SFO,@,NOR,W 24-20,0,0,,0,,,,
6,1989,1989-10-15,6,22.277,SFO,@,DAL,W 31-14,0,0,,0,,,,
7,1989,1989-10-22,7,22.284,SFO,,NWE,W 37-20,0,0,,0,,,,
8,1989,1989-10-29,8,22.291,SFO,@,NYJ,W 23-10,0,0,,0,,,,
9,1989,1989-11-06,9,22.299,SFO,,NOR,W 31-13,0,0,,0,,,,
10,1989,1989-11-12,10,22.305,SFO,,ATL,W 45-3,0,0,,0,,,,
11,1989,1989-11-19,11,22.312,SFO,,GNB,L 17-21,0,0,,0,,,,
12,1989,1989-11-27,12,22.320,SFO,,NYG,W 34-24,0,0,,0,,,,
13,1989,1989-12-03,13,22.326,SFO,@,ATL,W 23-10,0,0,,0,0.0,1,19,0
14,1989,1989-12-11,14,22.334,SFO,@,RAM,W 30-27,0,0,,0,,,,
15,1989,1989-12-17,15,22.340,SFO,,BUF,W 21-10,0,0,,0,,,,
16,1989,1989-12-24,16,22.347,SFO,,CHI,W 26-0,0,0,,0,0.0,1,16,0
17,1990,1990-09-10,1,23.242,SFO,@,NOR,W 13-12,,,,,,,,
18,1990,1990-09-16,2,23.248,SFO,,WAS,W 26-13,,,,,,,,
19,1990,1990-09-23,3,23.255,SFO,,ATL,W 19-13,,,,,,,,
20,1990,1990-10-07,4,23.269,SFO,@,HOU,W 24-21,,,,,,,,
21,1990,1990-10-14,5,23.276,SFO,@,ATL,W 45-35,,,,,,,,
22,1990,1990-10-21,6,23.283,SFO,,PIT,W 27-7,,,,,,,,
23,1990,1990-10-28,7,23.290,SFO,,CLE,W 20-17,,,,,,,,
24,1990,1990-11-04,8,23.297,SFO,@,GNB,W 24-20,,,,,,,,
25,1990,1990-11-11,9,23.304,SFO,@,DAL,W 24-6,,,,,,,,
26,1990,1990-11-18,10,23.311,SFO,,TAM,W 31-7,,,,,,,,
27,1990,1990-11-25,11,23.318,SFO,,RAM,L 17-28,,,,,,,,
28,1990,1990-12-03,12,23.326,SFO,,NYG,W 7-3,,,,,,,,
29,1990,1990-12-09,13,23.332,SFO,@,CIN,W 20-17,,,,,,,,
30,1990,1990-12-17,14,23.340,SFO,@,RAM,W 26-10,0,0,,0,1.0,0,0,0
31,1990,1990-12-23,15,23.346,SFO,,NOR,L 10-13,,,,,,,,
32,1990,1990-12-30,16,23.353,SFO,@,MIN,W 20-17,,,,,,,,
33,1991,1991-09-02,1,24.234,SFO,@,NYG,L 14-16,,,,,,,,
34,1991,1991-09-08,2,24.240,SFO,,SDG,W 34-14,0,0,,0,0.0,1,11,0
35,1991,1991-09-15,3,24.247,SFO,@,MIN,L 14-17,,,,,,,,
36,1991,1991-09-22,4,24.254,SFO,,RAM,W 27-10,,,,,,,,
37,1991,1991-09-29,5,24.261,SFO,@,RAI,L 6-12,,,,,,,,
38,1991,1991-10-13,6,24.275,SFO,,ATL,L 34-39,,,,,,,,
39,1991,1991-10-20,7,24.282,SFO,,DET,W 35-3,,,,,,,,
40,1991,1991-10-27,8,24.289,SFO,@,PHI,W 23-7,,,,,,,,
41,1991,1991-11-03,9,24.296,SFO,@,ATL,L 14-17,,,,,,,,
42,1991,1991-11-10,10,24.303,SFO,@,NOR,L 3-10,,,,,,,,
43,1991,1991-11-17,11,24.310,SFO,,PHO,W 14-10,,,,,,,,
44,1991,1991-11-25,12,24.318,SFO,@,RAM,W 33-10,,,,,,,,
45,1991,1991-12-01,13,24.324,SFO,,NOR,W 38-24,,,,,,,,
46,1991,1991-12-08,14,24.331,SFO,@,SEA,W 24-22,,,,,,,,
47,1991,1991-12-14,15,24.337,SFO,,KAN,W 28-14,,,,,,,,
48,1991,1991-12-23,16,24.346,SFO,,CHI,W 52-14,,,,,,,,
49,1992,1992-09-06,1,25.239,SFO,@,NYG,W 31-14,,,,,,,,
50,1992,1992-09-20,3,25.253,SFO,@,NYJ,W 31-14,,,,,,,,
51,1992,1992-09-27,4,25.260,SFO,@,NOR,W 16-10,,,,,,,,
52,1992,1992-10-04,5,25.267,GNB,@,ATL,L 10-24,,,,,,,,
53,1992,1992-10-04,5,25.267,SFO,,RAM,W 27-24,,,,,,,,
54,1992,1992-10-11,6,25.274,SFO,@,NWE,W 24-12,0,0,,0,1.0,0,0,0
55,1992,1992-12-13,14,25.337,GNB,@,HOU,W 16-14,,,,,,,,
