ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1978,1978-09-24,4,24.005,CIN,,NOR,L 18-20,,,,,,,,,,
33,1978,1978-10-01,5,24.012,CIN,@,SFO,L 12-28,,,,,,,,,,
34,1978,1978-10-09,6,24.020,CIN,@,MIA,L 0-21,,,,,,,,,,
35,1978,1978-10-15,7,24.026,CIN,,NWE,L 3-10,,,,,,,,,,
36,1978,1978-10-22,8,24.033,CIN,@,BUF,L 0-5,,,,,,,,,,
37,1978,1978-10-29,9,24.040,CIN,,HOU,W 28-13,,,,,,,,,,
38,1978,1978-11-05,10,24.047,CIN,@,SDG,L 13-22,,,,,,,,,,
39,1978,1978-11-13,11,24.055,CIN,,OAK,L 21-34,,,,,,,,,,
40,1978,1978-11-19,12,24.061,CIN,@,PIT,L 6-7,,,,,,,,,,
41,1978,1978-11-26,13,24.068,CIN,@,HOU,L 10-17,,,,,,,,,,
42,1978,1978-12-03,14,24.075,CIN,,ATL,W 37-7,,,,,,,,,,
43,1978,1978-12-11,15,24.083,CIN,@,RAM,W 20-19,,,,,,,,,,
44,1978,1978-12-17,16,24.089,CIN,,CLE,W 48-16,,,,,,,,,,
45,1979,1979-09-02,1,24.348,CIN,@,DEN,L 0-10,,,,,,,,,,
46,1979,1979-09-09,2,24.355,CIN,@,BUF,L 24-51,,,,,,,,,,
47,1979,1979-09-16,3,24.362,CIN,,NWE,L 14-20,,,,,,,,,,
48,1979,1979-09-23,4,25.004,CIN,,HOU,L 27-30,,,,,,,,,,
49,1979,1979-09-30,5,25.011,CIN,@,DAL,L 13-38,,,,,,,,,,
50,1979,1979-10-07,6,25.018,CIN,,KAN,L 7-10,,,,,,,,,,
51,1979,1979-10-14,7,25.025,CIN,,PIT,W 34-10,0,0,,0,0,0,0.0,2,5,0
52,1979,1979-10-21,8,25.032,CIN,@,CLE,L 27-28,,,,,,,,,,
53,1979,1979-10-28,9,25.039,CIN,,PHI,W 37-13,,,,,,,,,,
54,1979,1979-11-04,10,25.046,CIN,@,BAL,L 28-38,,,,,,,,,,
55,1979,1979-11-11,11,25.053,CIN,,SDG,L 24-26,,,,,,,,,,
56,1979,1979-11-18,12,25.060,CIN,@,HOU,L 21-42,,,,,,,,,,
57,1980,1980-09-07,1,25.354,CIN,,TAM,L 12-17,,,,,,,,,,
58,1980,1980-09-14,2,25.361,CIN,@,MIA,L 16-17,0,0,,0,0,0,0.0,1,8,0
59,1980,1980-09-21,3,26.002,CIN,,PIT,W 30-28,,,,,,,,,,
60,1980,1980-09-28,4,26.009,CIN,,HOU,L 10-13,,,,,,,,,,
61,1980,1980-10-05,5,26.016,CIN,@,GNB,L 9-14,,,,,,,,,,
62,1980,1980-10-12,6,26.023,CIN,@,PIT,W 17-16,,,,,,,,,,
63,1980,1980-10-19,7,26.030,CIN,,MIN,W 14-0,,,,,,,,,,
64,1980,1980-10-26,8,26.037,CIN,@,HOU,L 3-23,0,0,,0,0,0,0.0,1,0,0
65,1980,1980-11-02,9,26.044,CIN,,SDG,L 14-31,,,,,,,,,,
66,1980,1980-11-09,10,26.051,CIN,@,OAK,L 17-28,,,,,,,,,,
67,1980,1980-11-16,11,26.058,CIN,,BUF,L 0-14,,,,,,,,,,
68,1980,1980-11-23,12,26.065,CIN,@,CLE,L 7-31,,,,,,,,,,
69,1980,1980-11-30,13,26.072,CIN,@,KAN,W 20-6,,,,,,,,,,
70,1980,1980-12-21,16,26.093,CIN,,CLE,L 24-27,1,0,0.00,0,0,0,0.0,0,0,0
71,1981,1981-09-06,1,26.352,CIN,,SEA,W 27-21,,,,,,,,,,
72,1981,1981-09-13,2,26.359,CIN,@,NYJ,W 31-30,,,,,,,,,,
73,1981,1981-09-20,3,27.001,CIN,,CLE,L 17-20,,,,,,,,,,
74,1981,1981-09-27,4,27.008,CIN,,BUF,W 27-24,,,,,,,,,,
75,1981,1981-10-04,5,27.015,CIN,@,HOU,L 10-17,,,,,,,,,,
76,1981,1981-10-11,6,27.022,CIN,@,BAL,W 41-19,,,,,,,,,,
77,1981,1981-10-18,7,27.029,CIN,,PIT,W 34-7,,,,,,,,,,
78,1981,1981-10-25,8,27.036,CIN,@,NOR,L 7-17,,,,,,,,,,
79,1981,1981-11-01,9,27.043,CIN,,HOU,W 34-21,0,0,,0,0,0,0.0,1,14,0
80,1981,1981-11-08,10,27.050,CIN,@,SDG,W 40-17,,,,,,,,,,
81,1981,1981-11-15,11,27.057,CIN,,RAM,W 24-10,0,0,,0,0,0,0.0,1,10,0
82,1981,1981-11-22,12,27.064,CIN,,DEN,W 38-21,,,,,,,,,,
83,1981,1981-11-29,13,27.071,CIN,@,CLE,W 41-21,,,,,,,,,,
84,1981,1981-12-06,14,27.078,CIN,,SFO,L 3-21,,,,,,,,,,
85,1981,1981-12-13,15,27.085,CIN,@,PIT,W 17-10,0,0,,0,0,0,0.0,1,0,0
86,1981,1981-12-20,16,27.092,CIN,@,ATL,W 30-28,0,0,,0,0,0,0.0,1,9,0
87,1982,1982-09-12,1,27.358,CIN,,HOU,W 27-6,0,0,,0,0,0,2.0,0,0,0
88,1982,1982-09-19,2,28.000,CIN,@,PIT,L 20-26,0,0,,0,0,0,1.0,0,0,0
89,1982,1982-11-21,3,28.063,CIN,@,PHI,W 18-14,0,0,,0,0,0,1.0,0,0,0
90,1982,1982-11-28,4,28.070,CIN,,RAI,W 31-17,,,,,,,,,,
91,1982,1982-12-05,5,28.077,CIN,@,BAL,W 20-17,,,,,,,,,,
92,1982,1982-12-12,6,28.084,CIN,,CLE,W 23-10,0,0,,0,0,0,0.5,1,20,0
93,1982,1982-12-20,7,28.092,CIN,@,SDG,L 34-50,,,,,,,,,,
94,1982,1982-12-26,8,28.098,CIN,,SEA,W 24-10,,,,,,,,,,
95,1982,1983-01-02,9,28.105,CIN,@,HOU,W 35-27,,,,,,,,,,
96,1983,1983-09-04,1,28.350,CIN,,RAI,L 10-20,0,0,,0,0,0,1.0,0,0,0
97,1983,1983-09-11,2,28.357,CIN,,BUF,L 6-10,,,,,,,,,,
98,1983,1983-09-15,3,28.361,CIN,@,CLE,L 7-17,,,,,,,,,,
99,1983,1983-09-25,4,29.006,CIN,@,TAM,W 23-17,,,,,,,,,,
100,1983,1983-10-02,5,29.013,CIN,,BAL,L 31-34,0,0,,0,0,0,1.0,0,0,0
101,1983,1983-10-10,6,29.021,CIN,,PIT,L 14-24,,,,,,,,,,
102,1983,1983-10-16,7,29.027,CIN,@,DEN,L 17-24,,,,,,,,,,
103,1983,1983-10-23,8,29.034,CIN,,CLE,W 28-21,,,,,,,,,,
104,1983,1983-10-30,9,29.041,CIN,,GNB,W 34-14,0,0,,0,0,0,0.5,0,0,0
105,1983,1983-11-06,10,29.048,CIN,@,HOU,W 55-14,0,0,,0,0,0,2.0,0,0,0
106,1983,1983-11-13,11,29.055,CIN,@,KAN,L 15-20,,,,,,,,,,
107,1983,1983-11-20,12,29.062,CIN,,HOU,W 38-10,,,,,,,,,,
108,1983,1983-11-28,13,29.070,CIN,@,MIA,L 14-38,,,,,,,,,,
109,1983,1983-12-04,14,29.076,CIN,@,PIT,W 23-10,0,0,,0,0,0,1.0,0,0,0
110,1983,1983-12-11,15,29.083,CIN,,DET,W 17-9,,,,,,,,,,
111,1983,1983-12-17,16,29.089,CIN,@,MIN,L 14-20,0,0,,0,0,0,2.0,0,0,0
112,1984,1984-09-02,1,29.349,CIN,@,DEN,L 17-20,,,,,,,,,,
113,1984,1984-09-09,2,29.356,CIN,,KAN,L 22-27,0,0,,0,0,0,1.0,0,0,0
114,1984,1984-09-16,3,29.363,CIN,@,NYJ,L 23-43,0,0,,0,0,0,1.0,0,0,0
115,1984,1984-09-23,4,30.004,CIN,,RAM,L 14-24,0,0,,0,0,0,1.0,0,0,0
116,1984,1984-10-01,5,30.012,CIN,@,PIT,L 17-38,0,0,,0,0,0,1.0,0,0,0
117,1984,1984-10-07,6,30.018,CIN,,HOU,W 13-3,0,0,,0,0,0,1.0,0,0,0
118,1984,1984-10-14,7,30.025,CIN,@,NWE,L 14-20,0,0,,0,0,0,1.0,0,0,0
119,1984,1984-10-21,8,30.032,CIN,,CLE,W 12-9,,,,,,,,,,
120,1984,1984-10-28,9,30.039,CIN,@,HOU,W 31-13,0,0,,0,0,0,1.0,1,0,0
121,1984,1984-11-04,10,30.046,CIN,@,SFO,L 17-23,0,0,,0,0,0,0.0,1,33,0
122,1984,1984-11-11,11,30.053,CIN,,PIT,W 22-20,0,0,,0,0,0,1.0,0,0,0
123,1984,1984-11-18,12,30.060,CIN,,SEA,L 6-26,,,,,,,,,,
124,1984,1984-11-25,13,30.067,CIN,,ATL,W 35-14,,,,,,,,,,
125,1984,1984-12-02,14,30.074,CIN,@,CLE,W 20-17,,,,,,,,,,
126,1984,1984-12-09,15,30.081,CIN,@,NOR,W 24-21,,,,,,,,,,
127,1984,1984-12-16,16,30.088,CIN,,BUF,W 52-21,0,0,,0,0,0,1.0,0,0,0
128,1985,1985-09-08,1,30.354,CIN,,SEA,L 24-28,,,,,,,,,,
129,1985,1985-09-15,2,30.361,CIN,@,STL,L 27-41,,,,,,,,,,
130,1985,1985-09-22,3,31.003,CIN,,SDG,L 41-44,,,,,,,,,,
131,1985,1985-09-30,4,31.011,CIN,@,PIT,W 37-24,0,0,,0,0,0,1.0,0,0,0
132,1985,1985-10-06,5,31.017,CIN,,NYJ,L 20-29,0,0,,0,0,0,1.5,0,0,0
133,1985,1985-10-13,6,31.024,CIN,,NYG,W 35-30,0,0,,0,0,0,1.0,0,0,0
134,1985,1985-10-20,7,31.031,CIN,@,HOU,L 27-44,,,,,,,,,,
135,1985,1985-10-27,8,31.038,CIN,,PIT,W 26-21,,,,,,,,,,
136,1985,1985-11-03,9,31.045,CIN,@,BUF,W 23-17,,,,,,,,,,
137,1985,1985-11-10,10,31.052,CIN,,CLE,W 27-10,,,,,,,,,,
138,1985,1985-11-17,11,31.059,CIN,@,RAI,L 6-13,,,,,,,,,,
139,1985,1985-11-24,12,31.066,CIN,@,CLE,L 6-24,,,,,,,,,,
140,1985,1985-12-01,13,31.073,CIN,,HOU,W 45-27,,,,,,,,,,
141,1985,1985-12-08,14,31.080,CIN,,DAL,W 50-24,,,,,,,,,,
142,1985,1985-12-15,15,31.087,CIN,@,WAS,L 24-27,,,,,,,,,,
143,1985,1985-12-22,16,31.094,CIN,@,NWE,L 23-34,,,,,,,,,,
144,1986,1986-09-07,1,31.353,CIN,@,KAN,L 14-24,,,,,,,,,,
145,1986,1986-09-14,2,31.360,CIN,,BUF,W 36-33,0,0,,0,0,0,0.5,0,0,0
146,1986,1986-09-18,3,31.364,CIN,@,CLE,W 30-13,,,,,,,,,,
147,1986,1986-09-28,4,32.009,CIN,,CHI,L 7-44,,,,,,,,,,
148,1986,1986-10-05,5,32.016,CIN,@,GNB,W 34-28,,,,,,,,,,
149,1986,1986-10-13,6,32.024,CIN,,PIT,W 24-22,,,,,,,,,,
150,1986,1986-10-19,7,32.030,CIN,,HOU,W 31-28,0,0,,0,0,0,1.0,0,0,0
151,1986,1986-10-26,8,32.037,CIN,@,PIT,L 9-30,,,,,,,,,,
152,1986,1986-11-02,9,32.044,CIN,@,DET,W 24-17,,,,,,,,,,
153,1986,1986-11-09,10,32.051,CIN,@,HOU,L 28-32,,,,,,,,,,
154,1986,1986-11-16,11,32.058,CIN,,SEA,W 34-7,0,0,,0,0,0,1.0,0,0,0
155,1986,1986-11-23,12,32.065,CIN,,MIN,W 24-20,,,,,,,,,,
156,1986,1986-11-30,13,32.072,CIN,@,DEN,L 28-34,,,,,,,,,,
157,1986,1986-12-07,14,32.079,CIN,@,NWE,W 31-7,0,0,,0,0,0,2.0,0,0,0
158,1986,1986-12-14,15,32.086,CIN,,CLE,L 3-34,,,,,,,,,,
159,1986,1986-12-21,16,32.093,CIN,,NYJ,W 52-21,,,,,,,,,,
160,1987,1987-09-13,1,32.359,CIN,@,IND,W 23-21,,,,,,,,,,
161,1987,1987-09-20,2,33.001,CIN,,SFO,L 26-27,,,,,,,,,,
162,1987,1987-10-04,3,33.015,CIN,,SDG,L 9-10,,,,,,,,,,
163,1987,1987-10-11,4,33.022,CIN,@,SEA,W 17-10,0,0,,0,0,0,2.0,0,0,0
164,1987,1987-10-18,5,33.029,CIN,,CLE,L 0-34,,,,,,,,,,
165,1987,1987-10-25,6,33.036,CIN,@,PIT,L 20-23,0,0,,0,0,0,1.0,0,0,0
166,1987,1987-11-01,7,33.043,CIN,,HOU,L 29-31,0,0,,0,0,0,1.0,0,0,0
167,1987,1987-11-08,8,33.050,CIN,,MIA,L 14-20,0,0,,0,0,0,1.0,0,0,0
168,1987,1987-11-15,9,33.057,CIN,@,ATL,W 16-10,0,0,,0,0,0,1.0,0,0,0
169,1987,1987-11-22,10,33.064,CIN,,PIT,L 16-30,,,,,,,,,,
170,1987,1987-11-29,11,33.071,CIN,@,NYJ,L 20-27,,,,,,,,,,
171,1987,1987-12-06,12,33.078,CIN,,KAN,W 30-27,,,,,,,,,,
172,1987,1987-12-13,13,33.085,CIN,@,CLE,L 24-38,,,,,,,,,,
173,1987,1987-12-20,14,33.092,CIN,,NOR,L 24-41,,,,,,,,,,
174,1987,1987-12-27,15,33.099,CIN,@,HOU,L 17-21,,,,,,,,,,
175,1988,1988-09-04,1,33.351,CIN,,PHO,W 21-14,,,,,,,,,,
176,1988,1988-09-11,2,33.358,CIN,@,PHI,W 28-24,,,,,,,,,,
177,1988,1988-09-18,3,33.365,CIN,@,PIT,W 17-12,,,,,,,,,,
178,1988,1988-09-25,4,34.006,CIN,,CLE,W 24-17,,,,,,,,,,
179,1988,1988-10-02,5,34.013,CIN,@,RAI,W 45-21,,,,,,,,,,
180,1988,1988-10-09,6,34.020,CIN,,NYJ,W 36-19,,,,,,,,,,
181,1988,1988-10-16,7,34.027,CIN,@,NWE,L 21-27,,,,,,,,,,
182,1988,1988-10-23,8,34.034,CIN,,HOU,W 44-21,0,0,,0,0,0,1.0,0,0,0
183,1988,1988-10-30,9,34.041,CIN,@,CLE,L 16-23,,,,,,,,,,
184,1988,1988-11-06,10,34.048,CIN,,PIT,W 42-7,,,,,,,,,,
185,1988,1988-11-13,11,34.055,CIN,@,KAN,L 28-31,,,,,,,,,,
186,1988,1988-11-20,12,34.062,CIN,@,DAL,W 38-24,0,0,,0,0,0,1.0,0,0,0
187,1988,1988-11-27,13,34.069,CIN,,BUF,W 35-21,0,0,,0,0,0,0.5,0,0,0
188,1988,1988-12-04,14,34.076,CIN,,SDG,W 27-10,,,,,,,,,,
189,1988,1988-12-11,15,34.083,CIN,@,HOU,L 6-41,,,,,,,,,,
190,1988,1988-12-17,16,34.089,CIN,,WAS,W 20-17,,,,,,,,,,
191,1989,1989-09-10,1,34.356,CIN,@,CHI,L 14-17,,,,,,,,,,
192,1989,1989-09-17,2,34.363,CIN,,PIT,W 41-10,,,,,,,,,,
193,1989,1989-09-25,3,35.006,CIN,,CLE,W 21-14,0,0,,0,0,0,0.5,0,0,0
194,1989,1989-10-01,4,35.012,CIN,@,KAN,W 21-17,,,,,,,,,,
195,1989,1989-10-08,5,35.019,CIN,@,PIT,W 26-16,,,,,,,,,,
196,1989,1989-10-15,6,35.026,CIN,,MIA,L 13-20,,,,,,,,,,
197,1989,1989-10-22,7,35.033,CIN,,IND,L 12-23,,,,,,,,,,
198,1989,1989-10-29,8,35.040,CIN,,TAM,W 56-23,,,,,,,,,,
199,1989,1989-11-05,9,35.047,CIN,@,RAI,L 7-28,,,,,,,,,,
200,1989,1989-11-13,10,35.055,CIN,@,HOU,L 24-26,,,,,,,,,,
201,1989,1989-11-19,11,35.061,CIN,,DET,W 42-7,,,,,,,,,,
202,1989,1989-11-26,12,35.068,CIN,@,BUF,L 7-24,0,0,,0,0,0,1.0,0,0,0
203,1989,1989-12-03,13,35.075,CIN,@,CLE,W 21-0,,,,,,,,,,
204,1989,1989-12-10,14,35.082,CIN,,SEA,L 17-24,,,,,,,,,,
205,1989,1989-12-17,15,35.089,CIN,,HOU,W 61-7,,,,,,,,,,
206,1989,1989-12-25,16,35.097,CIN,@,MIN,L 21-29,0,0,,0,0,0,2.0,0,0,0
