ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
51,1977,1977-10-02,3,27.048,NWE,@,NYJ,L 27-30,16,65,4.06,0,4,42,10.50,0,0,0
52,1977,1977-10-09,4,27.055,NWE,,SEA,W 31-0,31,101,3.26,0,2,20,10.00,0,0,0
53,1977,1977-10-16,5,27.062,NWE,@,SDG,W 24-20,25,141,5.64,0,5,41,8.20,0,0,0
54,1977,1977-10-23,6,27.069,NWE,,BAL,W 17-3,20,63,3.15,0,2,17,8.50,0,0,0
55,1977,1977-10-30,7,27.076,NWE,,NYJ,W 24-13,23,79,3.43,0,4,20,5.00,0,0,0
56,1977,1977-11-06,8,27.083,NWE,,BUF,L 14-24,14,62,4.43,1,2,30,15.00,0,1,6
57,1977,1977-11-13,9,27.090,NWE,@,MIA,L 5-17,17,49,2.88,0,5,28,5.60,0,0,0
58,1977,1977-11-20,10,27.097,NWE,@,BUF,W 20-7,17,69,4.06,2,1,2,2.00,0,2,12
59,1977,1977-11-27,11,27.104,NWE,,PHI,W 14-6,16,56,3.50,0,3,29,9.67,0,0,0
60,1977,1977-12-04,12,27.111,NWE,@,ATL,W 16-10,15,32,2.13,0,0,0,,0,0,0
61,1977,1977-12-11,13,27.118,NWE,,MIA,W 14-10,19,57,3.00,1,0,0,,0,1,6
62,1977,1977-12-18,14,27.125,NWE,@,BAL,L 24-30,16,66,4.13,0,4,41,10.25,0,0,0
63,1978,1978-09-03,1,28.019,NWE,,WAS,L 14-16,7,14,2.00,0,2,23,11.50,0,0,0
64,1978,1978-09-10,2,28.026,NWE,@,STL,W 16-6,8,23,2.88,0,0,0,,0,0,0
65,1978,1978-09-18,3,28.034,NWE,,BAL,L 27-34,8,13,1.63,1,3,10,3.33,0,1,6
66,1978,1978-09-24,4,28.040,NWE,@,OAK,W 21-14,16,62,3.88,1,3,23,7.67,0,1,6
67,1978,1978-10-01,5,28.047,NWE,,SDG,W 28-23,7,27,3.86,0,4,20,5.00,0,0,0
68,1978,1978-10-08,6,28.054,NWE,,PHI,W 24-14,25,76,3.04,1,1,10,10.00,0,1,6
69,1978,1978-10-15,7,28.061,NWE,@,CIN,W 10-3,11,19,1.73,1,2,13,6.50,0,1,6
70,1978,1978-10-22,8,28.068,NWE,,MIA,W 33-24,5,9,1.80,1,0,0,,0,1,6
71,1978,1978-10-29,9,28.075,NWE,,NYJ,W 55-21,10,45,4.50,0,2,61,30.50,0,0,0
72,1978,1978-11-05,10,28.082,NWE,@,BUF,W 14-10,13,85,6.54,0,1,12,12.00,0,0,0
73,1978,1978-11-12,11,28.089,NWE,,HOU,L 23-26,16,87,5.44,0,3,45,15.00,0,0,0
74,1978,1978-11-19,12,28.096,NWE,@,NYJ,W 19-17,21,81,3.86,0,1,8,8.00,0,0,0
75,1978,1978-11-26,13,28.103,NWE,@,BAL,W 35-14,9,25,2.78,1,0,0,,0,1,6
76,1978,1978-12-03,14,28.110,NWE,@,DAL,L 10-17,14,93,6.64,1,1,5,5.00,0,1,6
77,1978,1978-12-10,15,28.117,NWE,,BUF,W 26-24,19,76,4.00,1,3,16,5.33,0,1,6
78,1978,1978-12-18,16,28.125,NWE,@,MIA,L 3-23,10,33,3.30,0,5,51,10.20,0,0,0
79,1979,1979-09-03,1,29.019,NWE,,PIT,L 13-16,17,62,3.65,0,2,9,4.50,0,0,0
80,1979,1979-09-09,2,29.025,NWE,,NYJ,W 56-3,15,81,5.40,0,1,7,7.00,0,0,0
81,1979,1979-09-16,3,29.032,NWE,@,CIN,W 20-14,16,61,3.81,0,4,27,6.75,0,0,0
82,1979,1979-09-23,4,29.039,NWE,,SDG,W 27-21,22,75,3.41,1,1,12,12.00,0,1,6
83,1979,1979-10-01,5,29.047,NWE,@,GNB,L 14-27,11,47,4.27,0,6,72,12.00,0,0,0
84,1979,1979-10-07,6,29.053,NWE,,DET,W 24-17,20,93,4.65,1,4,31,7.75,0,1,6
85,1979,1979-10-14,7,29.060,NWE,@,CHI,W 27-7,11,22,2.00,0,1,12,12.00,0,0,0
86,1979,1979-10-21,8,29.067,NWE,,MIA,W 28-13,13,33,2.54,1,5,29,5.80,0,1,6
87,1979,1979-11-04,10,29.081,NWE,@,BUF,W 26-6,11,19,1.73,0,1,11,11.00,0,0,0
88,1979,1979-11-11,11,29.088,NWE,@,DEN,L 10-45,5,10,2.00,1,2,14,7.00,0,1,6
89,1979,1979-11-18,12,29.095,NWE,,BAL,W 50-21,4,21,5.25,0,1,5,5.00,0,0,0
90,1979,1979-12-09,15,29.116,NWE,@,NYJ,L 26-27,14,39,2.79,1,1,7,7.00,0,1,6
91,1981,1981-09-27,4,31.043,NWE,@,PIT,L 21-27,6,24,4.00,0,0,0,,0,0,0
92,1981,1981-10-04,5,31.050,NWE,,KAN,W 33-17,7,16,2.29,0,0,0,,0,0,0
93,1981,1981-10-25,8,31.071,NWE,@,WAS,L 22-24,1,4,4.00,1,0,0,,0,1,6
94,1981,1981-11-01,9,31.078,NWE,@,OAK,L 17-27,11,28,2.55,1,2,15,7.50,0,1,6
95,1981,1981-11-08,10,31.085,NWE,,MIA,L 27-30,9,26,2.89,0,5,37,7.40,0,0,0
96,1981,1981-11-15,11,31.092,NWE,,NYJ,L 6-17,0,0,,0,0,0,,0,0,
97,1981,1981-11-22,12,31.099,NWE,@,BUF,L 17-20,18,57,3.17,0,1,7,7.00,0,0,0
98,1981,1981-11-29,13,31.106,NWE,,STL,L 20-27,9,35,3.89,1,2,13,6.50,0,1,6
99,1981,1981-12-06,14,31.113,NWE,@,MIA,L 14-24,9,22,2.44,0,1,11,11.00,0,0,0
100,1981,1981-12-13,15,31.120,NWE,,BUF,L 10-19,11,42,3.82,0,0,0,,0,0,0
101,1981,1981-12-20,16,31.127,NWE,@,BAL,L 21-23,5,15,3.00,1,1,9,9.00,0,1,6
102,1982,1982-11-21,3,32.098,NWE,@,CLE,L 7-10,2,6,3.00,0,0,0,,0,0,0
103,1982,1982-11-28,4,32.105,NWE,,HOU,W 29-21,5,15,3.00,0,0,0,,0,0,0
104,1982,1982-12-05,5,32.112,NWE,@,CHI,L 13-26,0,0,,0,,,,,,
105,1982,1982-12-19,7,32.126,NWE,@,SEA,W 16-0,2,0,0.00,0,0,0,,0,0,0
106,1982,1982-12-26,8,32.133,NWE,@,PIT,L 14-37,0,0,,0,,,,,,
107,1982,1983-01-02,9,32.140,NWE,,BUF,W 30-19,0,0,,0,,,,,,
