ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-08,1,22.060,NOR,@,GNB,L 34-42,*,0,0,0.0,2,1,0,0,0
2,2011,2011-09-18,2,22.070,NOR,,CHI,W 30-13,*,0,0,0.0,0,1,0,0,0
3,2011,2011-09-25,3,22.077,NOR,,HOU,W 40-33,*,0,0,0.0,2,1,0,0,0
4,2011,2011-10-02,4,22.084,NOR,@,JAX,W 23-10,*,0,0,0.0,1,1,0,0,0
5,2011,2011-10-09,5,22.091,NOR,@,CAR,W 30-27,*,0,0,0.0,1,0,0,0,0
6,2011,2011-10-16,6,22.098,NOR,@,TAM,L 20-26,*,0,0,0.0,2,4,0,0,0
7,2011,2011-10-23,7,22.105,NOR,,IND,W 62-7,*,0,0,0.0,2,1,0,0,0
8,2011,2011-10-30,8,22.112,NOR,@,STL,L 21-31,*,0,0,0.0,2,0,0,0,0
9,2011,2011-11-06,9,22.119,NOR,,TAM,W 27-16,*,0,0,0.0,1,0,0,0,0
10,2011,2011-11-13,10,22.126,NOR,@,ATL,W 26-23,*,0,0,0.0,1,2,0,0,0
11,2011,2011-11-28,11,22.141,NOR,,NYG,W 49-24,*,,,,,,,,
12,2011,2011-12-04,12,22.147,NOR,,DET,W 31-17,*,,,,,,,,
13,2011,2011-12-11,13,22.154,NOR,@,TEN,W 22-17,*,0,0,0.0,0,0,0,0,0
14,2011,2011-12-18,14,22.161,NOR,@,MIN,W 42-20,*,0,0,0.0,1,0,0,0,0
15,2011,2011-12-26,15,22.169,NOR,,ATL,W 45-16,,0,0,0.0,0,2,0,0,0
16,2011,2012-01-01,16,22.175,NOR,,CAR,W 45-17,*,0,0,1.0,3,0,0,0,0
17,2012,2012-09-09,1,23.061,NOR,,WAS,L 32-40,*,0,0,0.0,5,6,0,0,0
18,2012,2012-09-16,2,23.068,NOR,@,CAR,L 27-35,*,0,0,1.0,3,1,0,0,0
19,2012,2012-09-23,3,23.075,NOR,,KAN,L 24-27,*,0,0,0.0,2,3,0,0,0
20,2012,2012-09-30,4,23.082,NOR,@,GNB,L 27-28,*,0,0,0.0,1,2,0,0,0
21,2012,2012-10-07,5,23.089,NOR,,SDG,W 31-24,*,0,0,1.0,2,1,0,0,0
22,2012,2012-10-21,6,23.103,NOR,@,TAM,W 35-28,*,0,0,1.0,1,0,0,0,0
23,2012,2012-10-28,7,23.110,NOR,@,DEN,L 14-34,*,0,0,0.0,2,1,0,0,0
24,2012,2012-11-05,8,23.118,NOR,,PHI,W 28-13,*,0,0,3.0,3,3,0,0,0
25,2012,2012-11-11,9,23.124,NOR,,ATL,W 31-27,*,0,0,0.0,2,0,0,0,0
26,2012,2012-11-18,10,23.131,NOR,@,OAK,W 38-17,*,0,0,0.0,2,1,0,0,0
27,2012,2012-11-25,11,23.138,NOR,,SFO,L 21-31,*,0,0,0.0,4,1,0,0,0
28,2012,2012-11-29,12,23.142,NOR,@,ATL,L 13-23,*,0,0,1.0,4,1,0,0,0
29,2012,2012-12-09,13,23.152,NOR,@,NYG,L 27-52,*,0,0,0.0,2,3,0,0,0
30,2012,2012-12-16,14,23.159,NOR,,TAM,W 41-0,*,0,0,1.0,2,1,0,0,0
31,2012,2012-12-23,15,23.166,NOR,@,DAL,W 34-31,*,0,0,0.0,2,0,0,0,0
32,2012,2012-12-30,16,23.173,NOR,,CAR,L 38-44,*,0,0,0.0,3,2,0,0,0
33,2013,2013-09-08,1,24.060,NOR,,ATL,W 23-17,*,0,0,0.0,0,3,0,0,0
34,2013,2013-09-15,2,24.067,NOR,@,TAM,W 16-14,*,0,0,1.0,3,2,0,0,0
35,2013,2013-09-22,3,24.074,NOR,,ARI,W 31-7,*,0,0,2.0,3,1,0,0,0
36,2013,2013-09-30,4,24.082,NOR,,MIA,W 38-17,*,0,0,1.0,1,0,0,0,0
37,2013,2013-10-06,5,24.088,NOR,@,CHI,W 26-18,*,0,0,0.0,3,0,0,0,0
38,2013,2013-10-13,6,24.095,NOR,@,NWE,L 27-30,*,0,0,1.0,1,2,0,0,0
39,2013,2013-10-27,7,24.109,NOR,,BUF,W 35-17,*,0,0,1.0,1,0,0,0,0
40,2013,2013-11-03,8,24.116,NOR,@,NYJ,L 20-26,*,0,0,0.0,2,0,0,0,0
41,2013,2013-11-10,9,24.123,NOR,,DAL,W 49-17,*,0,0,0.0,0,1,0,0,0
42,2013,2013-11-17,10,24.130,NOR,,SFO,W 23-20,*,0,0,1.0,2,0,0,0,0
43,2013,2013-11-21,11,24.134,NOR,@,ATL,W 17-13,*,0,0,2.5,3,3,0,0,0
44,2013,2013-12-02,12,24.145,NOR,@,SEA,L 7-34,*,0,0,0.0,1,2,0,0,0
45,2013,2013-12-08,13,24.151,NOR,,CAR,W 31-13,*,0,0,2.0,3,0,0,0,0
46,2013,2013-12-15,14,24.158,NOR,@,STL,L 16-27,*,0,0,0.0,3,0,0,0,0
47,2013,2013-12-22,15,24.165,NOR,@,CAR,L 13-17,*,0,0,1.0,1,4,0,0,0
48,2013,2013-12-29,16,24.172,NOR,,TAM,W 42-17,*,0,0,0.0,1,0,0,0,0
49,2014,2014-09-07,1,25.059,NOR,@,ATL,L 34-37,*,0,0,0.0,1,0,0,0,0
50,2014,2014-09-14,2,25.066,NOR,@,CLE,L 24-26,*,0,0,0.0,0,2,0,0,0
51,2014,2014-09-21,3,25.073,NOR,,MIN,W 20-9,*,0,0,1.0,2,0,0,0,0
52,2014,2014-09-28,4,25.080,NOR,@,DAL,L 17-38,*,0,0,0.0,1,1,0,0,0
53,2014,2014-10-05,5,25.087,NOR,,TAM,W 37-31,*,0,0,0.0,4,0,0,0,0
54,2014,2014-10-19,6,25.101,NOR,@,DET,L 23-24,*,0,0,0.0,2,1,0,0,0
55,2014,2014-10-26,7,25.108,NOR,,GNB,W 44-23,*,0,0,2.0,2,1,0,0,0
56,2014,2014-10-30,8,25.112,NOR,@,CAR,W 28-10,*,0,0,1.0,3,1,0,0,0
57,2014,2014-11-09,9,25.122,NOR,,SFO,L 24-27,*,0,0,1.0,2,1,0,0,0
58,2014,2014-11-16,10,25.129,NOR,,CIN,L 10-27,*,0,0,0.0,3,1,0,0,0
59,2014,2014-11-24,11,25.137,NOR,,BAL,L 27-34,*,0,0,0.0,4,0,0,0,0
60,2014,2014-11-30,12,25.143,NOR,@,PIT,W 35-32,*,0,0,1.0,1,5,1,6,0
61,2014,2014-12-07,13,25.150,NOR,,CAR,L 10-41,*,0,0,0.0,2,3,0,0,0
62,2014,2014-12-15,14,25.158,NOR,@,CHI,W 31-15,*,,,,,,,,
63,2014,2014-12-21,15,25.164,NOR,,ATL,L 14-30,*,0,0,0.0,0,1,0,0,0
64,2014,2014-12-28,16,25.171,NOR,@,TAM,W 23-20,*,0,0,1.5,4,2,0,0,0
65,2015,2015-09-13,1,26.065,NOR,@,ARI,L 19-31,*,0,0,0.0,2,0,0,0,0
66,2015,2015-09-20,2,26.072,NOR,,TAM,L 19-26,*,0,0,1.0,2,1,0,0,0
67,2015,2015-09-27,3,26.079,NOR,@,CAR,L 22-27,*,0,0,0.0,1,1,0,0,0
68,2015,2015-10-04,4,26.086,NOR,,DAL,W 26-20,*,0,0,0.0,1,0,0,0,0
69,2015,2015-10-11,5,26.093,NOR,@,PHI,L 17-39,*,0,0,0.0,3,0,0,0,0
70,2015,2015-10-15,6,26.097,NOR,,ATL,W 31-21,*,0,0,3.0,5,1,0,0,0
71,2015,2015-10-25,7,26.107,NOR,@,IND,W 27-21,*,0,0,2.0,2,0,0,0,0
72,2015,2015-11-01,8,26.114,NOR,,NYG,W 52-49,*,0,0,0.0,1,0,0,0,0
73,2015,2015-11-08,9,26.121,NOR,,TEN,L 28-34,*,0,0,0.0,2,0,0,0,0
74,2015,2015-11-15,10,26.128,NOR,@,WAS,L 14-47,*,0,0,0.0,2,2,0,0,0
75,2015,2015-11-29,11,26.142,NOR,@,HOU,L 6-24,*,0,0,1.0,2,2,0,0,0
76,2015,2015-12-06,12,26.149,NOR,,CAR,L 38-41,*,0,0,1.0,3,3,0,0,0
77,2015,2015-12-13,13,26.156,NOR,@,TAM,W 24-17,*,0,0,0.0,1,0,0,0,0
78,2015,2015-12-21,14,26.164,NOR,,DET,L 27-35,*,0,0,1.0,2,1,0,0,0
79,2015,2015-12-27,15,26.170,NOR,,JAX,W 38-27,*,0,0,0.0,0,1,0,0,0
80,2015,2016-01-03,16,26.177,NOR,@,ATL,W 20-17,*,0,0,1.0,3,1,0,0,0
81,2016,2016-09-11,1,27.063,NOR,,OAK,L 34-35,*,0,0,0.0,1,0,0,0,0
82,2016,2016-09-18,2,27.070,NOR,@,NYG,L 13-16,*,0,0,1.0,4,4,0,0,0
83,2016,2016-09-26,3,27.078,NOR,,ATL,L 32-45,*,0,0,0.5,1,3,0,0,0
84,2016,2016-10-02,4,27.084,NOR,@,SDG,W 35-34,*,0,0,1.0,4,0,0,0,0
85,2016,2016-10-16,5,27.098,NOR,,CAR,W 41-38,*,0,0,0.0,2,2,0,0,0
86,2016,2016-10-23,6,27.105,NOR,@,KAN,L 21-27,*,0,0,0.0,1,0,0,0,0
87,2016,2016-10-30,7,27.112,NOR,,SEA,W 25-20,*,0,0,0.0,1,1,0,0,0
88,2016,2016-11-06,8,27.119,NOR,@,SFO,W 41-23,*,0,0,0.5,1,1,0,0,0
89,2016,2016-11-13,9,27.126,NOR,,DEN,L 23-25,*,0,0,1.0,8,1,0,0,0
90,2016,2016-11-17,10,27.130,NOR,@,CAR,L 20-23,*,0,0,0.0,1,2,0,0,0
91,2016,2016-11-27,11,27.140,NOR,,LAR,W 49-21,*,0,0,1.0,3,1,0,0,0
92,2016,2016-12-04,12,27.147,NOR,,DET,L 13-28,*,0,0,0.0,4,0,0,0,0
93,2016,2016-12-11,13,27.154,NOR,@,TAM,L 11-16,*,0,0,0.5,2,3,0,0,0
94,2016,2016-12-18,14,27.161,NOR,@,ARI,W 48-41,*,0,0,1.0,3,0,0,0,0
95,2016,2016-12-24,15,27.167,NOR,,TAM,W 31-24,*,0,0,1.0,2,0,0,0,0
96,2016,2017-01-01,16,27.175,NOR,@,ATL,L 32-38,*,0,0,0.0,2,0,0,0,0
97,2017,2017-09-11,1,28.063,NOR,@,MIN,L 19-29,*,0,0,1.0,2,2,0,0,0
98,2017,2017-09-17,2,28.069,NOR,,NWE,L 20-36,*,0,0,0.0,3,1,0,0,0
99,2017,2017-09-24,3,28.076,NOR,@,CAR,W 34-13,*,0,0,1.0,3,4,0,0,0
100,2017,2017-10-01,4,28.083,NOR,@,MIA,W 20-0,*,0,0,1.0,4,0,0,0,0
101,2017,2017-10-15,5,28.097,NOR,,DET,W 52-38,*,1,6,2.0,4,1,1,0,1
102,2017,2017-10-22,6,28.104,NOR,@,GNB,W 26-17,*,0,0,0.0,2,1,0,0,0
103,2017,2017-10-29,7,28.111,NOR,,CHI,W 20-12,*,0,0,0.5,2,2,0,0,0
104,2017,2017-11-05,8,28.118,NOR,,TAM,W 30-10,*,0,0,1.5,5,2,0,0,0
105,2017,2017-11-12,9,28.125,NOR,@,BUF,W 47-10,*,0,0,0.0,0,0,0,0,0
106,2017,2017-11-19,10,28.132,NOR,,WAS,W 34-31,*,0,0,1.0,4,0,0,0,0
107,2017,2017-11-26,11,28.139,NOR,@,LAR,L 20-26,*,0,0,2.0,4,0,0,0,0
108,2017,2017-12-03,12,28.146,NOR,,CAR,W 31-21,*,0,0,0.0,5,1,0,0,0
109,2017,2017-12-07,13,28.150,NOR,@,ATL,L 17-20,*,0,0,0.0,2,0,0,0,0
110,2017,2017-12-17,14,28.160,NOR,,NYJ,W 31-19,*,0,0,0.0,1,0,0,0,0
111,2017,2017-12-24,15,28.167,NOR,,ATL,W 23-13,*,0,0,2.0,3,0,0,0,0
112,2017,2017-12-31,16,28.174,NOR,@,TAM,L 24-31,*,0,0,1.0,4,0,0,0,0
113,2018,2018-09-09,1,29.061,NOR,,TAM,L 40-48,*,0,0,0.0,3,3,0,0,0
114,2018,2018-09-16,2,29.068,NOR,,CLE,W 21-18,*,0,0,2.0,2,0,0,0,0
115,2018,2018-09-23,3,29.075,NOR,@,ATL,W 43-37,*,0,0,2.0,4,1,0,0,0
