ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
14,1993,1993-12-19,14,23.173,RAM,@,CIN,L 3-15,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
15,1993,1993-12-26,15,23.180,RAM,,CLE,L 14-42,,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,,0,0,0
16,1993,1994-01-02,16,23.187,RAM,,CHI,W 20-6,,5,5,49,9.80,1,100.0%,9.80,0,0,,0,0,0,,0,1,6
17,1994,1994-09-04,1,24.067,RAM,,ARI,W 14-12,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
18,1994,1994-09-11,2,24.074,RAM,@,ATL,L 13-31,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
19,1994,1994-09-18,3,24.081,RAM,,SFO,L 19-34,,4,3,30,10.00,1,75.0%,7.50,0,0,,0,0,0,,0,1,6
20,1994,1994-09-25,4,24.088,RAM,@,KAN,W 16-0,,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,0
21,1994,1994-10-02,5,24.095,RAM,,ATL,L 5-8,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0
22,1994,1994-10-09,6,24.102,RAM,@,GNB,L 17-24,,5,4,20,5.00,2,80.0%,4.00,0,0,,0,0,0,,0,2,12
23,1994,1994-10-16,7,24.109,RAM,,NYG,W 17-10,,6,3,39,13.00,1,50.0%,6.50,0,0,,0,0,0,,0,1,6
24,1994,1994-10-23,8,24.116,RAM,@,NOR,L 34-37,,0,0,0,,0,0.0%,,0,0,,0,,,,,0,
25,1994,1994-11-06,9,24.130,RAM,,DEN,W 27-21,,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,0,0
26,1994,1994-11-13,10,24.137,RAM,,RAI,L 17-20,,6,6,36,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
27,1994,1994-11-20,11,24.144,RAM,@,SFO,L 27-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
28,1994,1994-11-27,12,24.151,RAM,@,SDG,L 17-31,,3,2,17,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,1,6
29,1994,1994-12-04,13,24.158,RAM,,NOR,L 15-31,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
30,1994,1994-12-11,14,24.165,RAM,@,TAM,L 14-24,,4,3,40,13.33,1,75.0%,10.00,0,0,,0,0,0,,0,1,6
31,1994,1994-12-18,15,24.172,RAM,@,CHI,L 13-27,,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0
32,1994,1994-12-24,16,24.178,RAM,,WAS,L 21-24,,2,1,8,8.00,0,50.0%,4.00,1,4,4.00,0,0,0,,0,0,0
33,1995,1995-09-03,1,25.066,STL,@,GNB,W 17-14,,6,3,13,4.33,0,50.0%,2.17,0,0,,0,0,0,,0,0,0
34,1995,1995-09-10,2,25.073,STL,,NOR,W 17-13,,4,4,80,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0
35,1995,1995-09-17,3,25.080,STL,@,CAR,W 31-10,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0
36,1995,1995-09-24,4,25.087,STL,,CHI,W 34-28,,9,8,106,13.25,1,88.9%,11.78,0,0,,0,0,0,,0,1,6
37,1995,1995-10-01,5,25.094,STL,@,IND,L 18-21,,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
38,1995,1995-10-12,6,25.105,STL,,ATL,W 21-19,,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0
39,1995,1995-10-22,7,25.115,STL,,SFO,L 10-44,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0
40,1995,1995-10-29,8,25.122,STL,@,PHI,L 9-20,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0
41,1995,1995-11-05,9,25.129,STL,@,NOR,L 10-19,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
42,1995,1995-11-12,10,25.136,STL,,CAR,W 28-17,,5,4,30,7.50,1,80.0%,6.00,0,0,,0,0,0,,0,1,6
43,1995,1995-11-19,11,25.143,STL,@,ATL,L 6-31,,9,8,38,4.75,1,88.9%,4.22,0,0,,0,0,0,,0,1,6
44,1995,1995-11-26,12,25.150,STL,@,SFO,L 13-41,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0
45,1995,1995-12-03,13,25.157,STL,@,NYJ,W 23-20,,2,1,28,28.00,1,50.0%,14.00,0,0,,0,0,0,,0,1,6
46,1995,1995-12-10,14,25.164,STL,,BUF,L 27-45,,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,0,0,0
47,1995,1995-12-17,15,25.171,STL,,WAS,L 23-35,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0
48,1995,1995-12-24,16,25.178,STL,,MIA,L 22-41,,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,,0,0,0
49,1996,1996-09-08,2,26.071,STL,@,SFO,L 0-34,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0
50,1996,1996-09-22,3,26.085,STL,,WAS,L 10-17,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0
51,1996,1996-09-29,4,26.092,STL,@,ARI,L 28-31,,,0,0,,0,0.0%,,,,,,,,,,,
52,1996,1996-10-13,6,26.106,MIA,@,BUF,W 21-7,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
53,1996,1996-10-20,7,26.113,MIA,@,PHI,L 28-35,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,0,0
54,1996,1996-11-03,9,26.127,MIA,@,NWE,L 23-42,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
55,1996,1996-11-10,10,26.134,MIA,,IND,W 37-13,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0
56,1996,1996-11-17,11,26.141,MIA,@,HOU,W 23-20,,2,2,63,31.50,0,100.0%,31.50,0,0,,0,0,0,,0,0,0
57,1996,1996-11-25,12,26.149,MIA,,PIT,L 17-24,,3,3,47,15.67,0,100.0%,15.67,0,0,,0,0,0,,0,0,0
58,1996,1996-12-01,13,26.155,MIA,@,OAK,L 7-17,,1,1,33,33.00,0,100.0%,33.00,0,0,,0,0,0,,0,0,0
59,1996,1996-12-08,14,26.162,MIA,,NYG,L 7-17,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
60,1996,1996-12-16,15,26.170,MIA,,BUF,W 16-14,,6,5,47,9.40,0,83.3%,7.83,0,0,,0,0,0,,0,0,0
61,1996,1996-12-22,16,26.176,MIA,@,NYJ,W 31-28,,10,5,56,11.20,0,50.0%,5.60,0,0,,0,0,0,,0,0,0
62,1997,1997-08-31,1,27.063,MIA,,IND,W 16-10,,3,1,29,29.00,0,33.3%,9.67,0,0,,0,0,0,,0,0,0
63,1997,1997-09-07,2,27.070,MIA,,TEN,W 16-13,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
64,1997,1997-09-14,3,27.077,MIA,@,GNB,L 18-23,,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0
65,1997,1997-09-21,4,27.084,MIA,@,TAM,L 21-31,,3,3,45,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0
66,1997,1997-10-05,5,27.098,MIA,,KAN,W 17-14,,6,4,80,20.00,0,66.7%,13.33,0,0,,0,0,0,,0,0,0
67,1997,1997-10-12,6,27.105,MIA,@,NYJ,W 31-20,,4,4,66,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,0,0
68,1997,1997-10-19,7,27.112,MIA,@,BAL,W 24-13,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
69,1997,1997-10-27,8,27.120,MIA,,CHI,L 33-36,,2,2,29,14.50,1,100.0%,14.50,0,0,,0,0,0,,0,1,6
70,1997,1997-11-02,9,27.126,MIA,@,BUF,L 6-9,,2,2,50,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0
71,1997,1997-11-09,10,27.133,MIA,,NYJ,W 24-17,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0
72,1997,1997-11-17,11,27.141,MIA,,BUF,W 30-13,,4,4,62,15.50,1,100.0%,15.50,0,0,,0,0,0,,0,1,6
73,1997,1997-11-23,12,27.147,MIA,@,NWE,L 24-27,,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,,0,0,0
74,1997,1997-11-30,13,27.154,MIA,@,OAK,W 34-16,,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,0,0,0
75,1997,1997-12-07,14,27.161,MIA,,DET,W 33-30,,4,4,62,15.50,2,100.0%,15.50,0,0,,0,0,0,,0,2,12
76,1997,1997-12-14,15,27.168,MIA,@,IND,L 0-41,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
77,1997,1997-12-22,16,27.176,MIA,,NWE,L 12-14,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
78,1998,1998-09-06,1,28.069,MIA,@,IND,W 24-15,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0
79,1998,1998-09-13,2,28.076,MIA,,BUF,W 13-7,,,,,,,0.0%,,,,,,,,,,,
80,1998,1998-09-20,3,28.083,MIA,,PIT,W 21-0,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
81,1998,1998-10-04,4,28.097,MIA,@,NYJ,L 9-20,,2,1,2,2.00,1,50.0%,1.00,0,0,,0,0,0,,0,1,6
82,1998,1998-10-12,5,28.105,MIA,@,JAX,L 21-28,,8,6,30,5.00,2,75.0%,3.75,0,0,,0,0,0,,0,2,12
83,1998,1998-10-18,6,28.111,MIA,,STL,W 14-0,,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,0,0
84,1998,1998-10-25,7,28.118,MIA,,NWE,W 12-9,,2,2,35,17.50,0,100.0%,17.50,0,0,,0,0,0,,0,0,0
85,1998,1998-11-01,8,28.125,MIA,@,BUF,L 24-30,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0
86,1998,1998-11-08,9,28.132,MIA,,IND,W 27-14,,,,,,,0.0%,,,,,,,,,,,
87,1998,1998-11-15,10,28.139,MIA,@,CAR,W 13-9,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
88,1998,1998-11-23,11,28.147,MIA,@,NWE,L 23-26,,4,4,51,12.75,0,100.0%,12.75,0,0,,0,0,0,,0,0,0
89,1998,1998-11-29,12,28.153,MIA,,NOR,W 30-10,,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,0,,0,0,0
90,1998,1998-12-13,14,28.167,MIA,,NYJ,L 16-21,,3,,,,,0.0%,,,,,,,,,,,
91,1998,1998-12-21,15,28.175,MIA,,DEN,W 31-21,,5,3,64,21.33,0,60.0%,12.80,0,0,,0,0,0,,0,0,0
92,1998,1998-12-27,16,28.181,MIA,@,ATL,L 16-38,,7,4,61,15.25,0,57.1%,8.71,0,0,,0,0,0,,0,0,0
93,1999,1999-09-13,1,29.076,MIA,@,DEN,W 38-21,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0
94,1999,1999-09-19,2,29.082,MIA,,ARI,W 19-16,*,7,5,50,10.00,1,71.4%,7.14,0,0,,0,0,0,,0,1,6
95,1999,1999-10-04,3,29.097,MIA,,BUF,L 18-23,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0
96,1999,1999-10-10,4,29.103,MIA,@,IND,W 34-31,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
97,1999,1999-10-17,5,29.110,MIA,@,NWE,W 31-30,*,5,4,49,12.25,0,80.0%,9.80,0,0,,0,0,0,,0,0,0
98,1999,1999-10-24,6,29.117,MIA,,PHI,W 16-13,*,4,4,38,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0
99,1999,1999-10-31,7,29.124,MIA,@,OAK,W 16-9,*,3,,,,,0.0%,,,,,,,,,,,
100,1999,1999-11-07,8,29.131,MIA,,TEN,W 17-0,*,,,,,,0.0%,,,,,,,,,,,
101,1999,1999-11-14,9,29.138,MIA,@,BUF,L 3-23,*,,,,,,0.0%,,,,,,,,,,,
102,1999,1999-11-21,10,29.145,MIA,,NWE,W 27-17,*,7,4,25,6.25,0,57.1%,3.57,0,0,,0,0,0,,0,0,0
103,1999,1999-11-25,11,29.149,MIA,@,DAL,L 0-20,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
104,1999,1999-12-05,12,29.159,MIA,,IND,L 34-37,*,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0
105,1999,1999-12-12,13,29.166,MIA,@,NYJ,L 20-28,*,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,0,0,0
106,1999,1999-12-19,14,29.173,MIA,,SDG,W 12-9,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0
107,2000,2000-09-03,1,30.066,KAN,,IND,L 14-27,,1,,,,,0.0%,,,,,,,,,,,
108,2000,2000-09-10,2,30.073,KAN,@,TEN,L 14-17,,,,,,,0.0%,,,,,,,,,,,
109,2000,2000-09-17,3,30.080,KAN,,SDG,W 42-10,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,0,0,,0,1,6
110,2000,2000-09-24,4,30.087,KAN,@,DEN,W 23-22,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
111,2000,2000-10-02,5,30.095,KAN,,SEA,W 24-17,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
112,2000,2000-10-15,6,30.108,KAN,,OAK,L 17-20,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
113,2000,2000-10-22,7,30.115,KAN,,STL,W 54-34,,2,2,12,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,1,6
114,2000,2000-10-29,8,30.122,KAN,@,SEA,W 24-19,,,,,,,0.0%,,,,,,,,,,,
115,2000,2000-11-05,9,30.129,KAN,@,OAK,L 31-49,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0
116,2000,2000-11-12,10,30.136,KAN,@,SFO,L 7-21,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
117,2000,2000-11-19,11,30.143,KAN,,BUF,L 17-21,,,,,,,0.0%,,,,,,,,,,,
118,2000,2000-11-26,12,30.150,KAN,@,SDG,L 16-17,,,,,,,0.0%,,,,,,,,,,,
119,2000,2000-12-04,13,30.158,KAN,@,NWE,L 24-30,,,,,,,0.0%,,,,,,,,,,,
120,2000,2000-12-10,14,30.164,KAN,,CAR,W 15-14,,,,,,,0.0%,,,,,,,,,,,
121,2000,2000-12-17,15,30.171,KAN,,DEN,W 20-7,,,,,,,0.0%,,,,,,,,,,,
122,2000,2000-12-24,16,30.178,KAN,@,ATL,L 13-29,,,,,,,0.0%,,,,,,,,,,,
