ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1966,1966-09-11,1,24.010,KAN,@,BUF,W 42-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0
2,1966,1966-10-16,6,24.045,KAN,,OAK,L 13-34,0,0,,0,0,0,,0,1,18,18.00,0,0,0
3,1966,1966-10-23,7,24.052,KAN,@,DEN,W 56-10,6,53,8.83,1,0,0,,0,0,0,,0,1,6
4,1966,1966-11-27,12,24.087,KAN,@,NYJ,W 32-24,0,0,,0,0,0,,0,1,27,27.00,0,0,0
5,1966,1966-12-11,13,24.101,KAN,@,MIA,W 19-18,0,0,,0,0,0,,0,1,17,17.00,0,0,0
6,1967,1967-09-09,1,25.008,KAN,@,HOU,W 25-20,0,0,,0,1,3,3.00,0,2,2,1.00,0,0,0
7,1967,1967-09-24,2,25.023,KAN,@,MIA,W 24-0,5,14,2.80,0,2,3,1.50,0,0,0,,0,0,0
8,1967,1967-10-01,3,25.030,KAN,@,OAK,L 21-23,1,3,3.00,0,2,26,13.00,1,0,0,,0,1,6
9,1967,1967-10-08,4,25.037,KAN,,MIA,W 41-0,5,8,1.60,0,0,0,,0,0,0,,0,0,0
10,1967,1967-10-15,5,25.044,KAN,@,SDG,L 31-45,1,1,1.00,0,0,0,,0,0,0,,0,0,0
11,1967,1967-10-29,7,25.058,KAN,,DEN,W 52-9,4,6,1.50,0,2,32,16.00,1,0,0,,0,1,6
12,1967,1967-11-05,8,25.065,KAN,,NYJ,W 42-18,0,0,,0,1,-4,-4.00,0,0,13,,0,0,0
13,1967,1967-11-12,9,25.072,KAN,@,BOS,W 33-10,0,0,,0,1,19,19.00,0,1,12,12.00,0,0,0
14,1967,1967-11-19,10,25.079,KAN,,SDG,L 16-17,0,0,,0,0,0,,0,1,17,17.00,0,0,0
15,1967,1967-11-23,11,25.083,KAN,,OAK,L 22-44,1,4,4.00,0,0,0,,0,1,12,12.00,0,0,0
16,1967,1967-12-03,12,25.093,KAN,,BUF,W 23-13,9,45,5.00,1,2,0,0.00,0,0,0,,0,1,6
17,1967,1967-12-10,13,25.100,KAN,@,NYJ,W 21-7,4,39,9.75,0,1,-1,-1.00,0,0,0,,0,0,0
18,1967,1967-12-17,14,25.107,KAN,@,DEN,W 38-24,5,13,2.60,0,1,21,21.00,0,1,0,0.00,0,0,0
19,1968,1968-09-08,1,26.007,BOS,@,BUF,W 16-7,11,18,1.64,0,0,0,,0,0,0,,0,0,0
20,1968,1968-09-22,2,26.021,BOS,,NYJ,L 31-47,5,12,2.40,1,1,-2,-2.00,0,1,22,22.00,0,1,6
21,1968,1968-09-29,3,26.028,BOS,@,DEN,W 20-17,16,34,2.13,0,2,39,19.50,0,0,0,,0,0,0
22,1968,1968-10-06,4,26.035,BOS,@,OAK,L 10-41,17,41,2.41,1,0,0,,0,0,0,,0,1,6
23,1968,1968-10-13,5,26.042,BOS,,HOU,L 0-16,2,5,2.50,0,0,0,,0,0,0,,0,0,0
24,1968,1968-10-20,6,26.049,BOS,,BUF,W 23-6,18,76,4.22,0,0,0,,0,0,0,,0,0,0
25,1968,1968-10-27,7,26.056,BOS,@,NYJ,L 14-48,9,7,0.78,0,1,0,0.00,0,0,0,,0,0,0
26,1968,1968-11-03,8,26.063,BOS,,DEN,L 14-35,6,10,1.67,0,1,9,9.00,0,0,0,,0,0,0
27,1968,1968-11-10,9,26.070,BOS,,SDG,L 17-27,4,12,3.00,0,5,39,7.80,0,0,0,,0,0,0
