ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1972,1972-11-05,8,22.146,HOU,@,CLE,L 0-20,,,,,,,,,,,
2,1972,1972-11-12,9,22.153,HOU,,PHI,L 17-18,,,,,,,,,,,
3,1972,1972-11-19,10,22.160,HOU,,GNB,L 10-23,,,,,,,,,,,
4,1972,1972-11-26,11,22.167,HOU,@,SDG,L 20-34,,,,,,,,,,,
5,1972,1972-12-03,12,22.174,HOU,@,ATL,L 10-20,,,,,,,,,,,
6,1972,1972-12-10,13,22.181,HOU,,PIT,L 3-9,,,,,,,,,,,
7,1972,1972-12-17,14,22.188,HOU,,CIN,L 17-61,,,,,,,,,,,
8,1973,1973-09-16,1,23.096,HOU,@,NYG,L 14-34,,,,,,,,,,,
9,1973,1973-09-23,2,23.103,HOU,@,CIN,L 10-24,,,,,,,,,,,
10,1973,1973-09-30,3,23.110,HOU,,PIT,L 7-36,,,,,,,,,,,
11,1973,1973-10-07,4,23.117,HOU,,RAM,L 26-31,,,,,,,,,,,
12,1973,1973-10-14,5,23.124,HOU,,DEN,L 20-48,,,,,,,,,,,
13,1973,1973-10-21,6,23.131,HOU,@,CLE,L 13-42,,,,,,,,,,,
14,1973,1973-10-28,7,23.138,HOU,@,CHI,L 14-35,,,,,,,,,,,
15,1973,1973-11-04,8,23.145,HOU,@,BAL,W 31-27,0,0,,0,0,0,,0,1,0,0
16,1973,1973-11-11,9,23.152,HOU,,CLE,L 13-23,,,,,,,,,,,
17,1973,1973-11-18,10,23.159,HOU,@,KAN,L 14-38,0,0,,0,0,0,,0,1,4,0
18,1973,1973-11-25,11,23.166,HOU,,NWE,L 0-32,,,,,,,,,,,
19,1973,1973-12-02,12,23.173,HOU,,OAK,L 6-17,0,0,,0,0,0,,0,1,24,0
20,1973,1973-12-09,13,23.180,HOU,@,PIT,L 7-33,0,0,,0,0,0,,0,1,27,0
