ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1986,1986-09-07,1,23.364,RAI,@,DEN,L 36-38,2,65,32.50,1,1,6
2,1986,1986-09-14,2,24.006,RAI,@,WAS,L 6-10,,,,,,
3,1986,1986-09-21,3,24.013,RAI,,NYG,L 9-14,,,,,,
4,1986,1986-09-28,4,24.020,RAI,,SDG,W 17-13,,,,,,
5,1986,1986-10-05,5,24.027,RAI,@,KAN,W 24-17,,,,,,
6,1986,1986-10-12,6,24.034,RAI,,SEA,W 14-10,,,,,,
7,1986,1986-10-19,7,24.041,RAI,@,MIA,W 30-28,1,8,8.00,0,0,0
8,1986,1986-10-26,8,24.048,RAI,@,HOU,W 28-17,,,,,,
9,1986,1986-11-02,9,24.055,RAI,,DEN,L 10-21,1,43,43.00,0,0,0
10,1986,1986-11-09,10,24.062,RAI,@,DAL,W 17-13,,,,,,
11,1986,1986-11-16,11,24.069,RAI,,CLE,W 27-14,1,24,24.00,0,0,0
12,1986,1986-11-20,12,24.073,RAI,@,SDG,W 37-31,1,12,12.00,0,0,0
13,1986,1986-11-30,13,24.083,RAI,,PHI,L 27-33,1,9,9.00,0,0,0
14,1986,1986-12-08,14,24.091,RAI,@,SEA,L 0-37,2,34,17.00,0,0,0
15,1986,1986-12-14,15,24.097,RAI,,KAN,L 17-20,3,60,20.00,1,1,6
16,1986,1986-12-21,16,24.104,RAI,,IND,L 24-30,6,179,29.83,0,0,0
17,1987,1987-09-13,1,25.005,DAL,@,STL,L 13-24,1,5,5.00,0,0,0
18,1987,1987-09-20,2,25.012,DAL,@,NYG,W 16-14,1,20,20.00,0,0,0
19,1987,1987-10-25,6,25.047,DAL,@,PHI,L 20-37,1,4,4.00,0,0,0
20,1987,1987-11-02,7,25.055,DAL,,NYG,W 33-24,0,0,,0,,
21,1987,1987-11-08,8,25.061,DAL,@,DET,L 17-27,0,0,,0,,
22,1987,1987-11-15,9,25.068,DAL,@,NWE,W 23-17,3,40,13.33,0,0,0
23,1987,1987-11-22,10,25.075,DAL,,MIA,L 14-20,0,0,,0,,
24,1987,1987-11-26,11,25.079,DAL,,MIN,L 38-44,3,60,20.00,0,0,0
25,1987,1987-12-06,12,25.089,DAL,,ATL,L 10-21,1,16,16.00,0,0,0
26,1987,1987-12-13,13,25.096,DAL,@,WAS,L 20-24,2,20,10.00,1,1,6
27,1987,1987-12-21,14,25.104,DAL,@,RAM,W 29-21,0,0,,0,,
28,1987,1987-12-27,15,25.110,DAL,,STL,W 21-16,0,0,,0,,
