ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-17,2,24.080,BUF,@,MIA,W 16-6,,,,,,,
2,2006,2006-09-24,3,24.087,BUF,,NYJ,L 20-28,,,,,,,
3,2006,2006-10-01,4,24.094,BUF,,MIN,W 17-12,,,,,,,
4,2006,2006-10-08,5,24.101,BUF,@,CHI,L 7-40,,,,,,,
5,2006,2006-10-22,7,24.115,BUF,,NWE,L 6-28,,,,,,,
6,2006,2006-11-05,8,24.129,BUF,,GNB,W 24-10,,,,,,,
7,2006,2006-11-12,9,24.136,BUF,@,IND,L 16-17,,,,,,,
8,2006,2006-11-19,10,24.143,BUF,@,HOU,W 24-21,,,,,,,
9,2006,2006-11-26,11,24.150,BUF,,JAX,W 27-24,,,,,,,
10,2006,2006-12-03,12,24.157,BUF,,SDG,L 21-24,,,,,,,
11,2006,2006-12-24,15,24.178,BUF,,TEN,L 29-30,,,,,,,
12,2006,2006-12-31,16,24.185,BUF,@,BAL,L 7-19,,,,,,,
13,2007,2007-09-09,1,25.072,BUF,,DEN,L 14-15,,,,,,,
14,2007,2007-09-16,2,25.079,BUF,@,PIT,L 3-26,*,,,,,,
15,2007,2007-09-23,3,25.086,BUF,@,NWE,L 7-38,,0.5,,,0,0,0
16,2007,2007-09-30,4,25.093,BUF,,NYJ,W 17-14,*,,,,,,
17,2007,2007-10-08,5,25.101,BUF,,DAL,L 24-25,*,0.0,,,1,38,0
18,2007,2007-10-21,6,25.114,BUF,,BAL,W 19-14,*,0.5,,,0,0,0
19,2007,2007-10-28,7,25.121,BUF,@,NYJ,W 13-3,*,,,,,,
20,2007,2007-11-04,8,25.128,BUF,,CIN,W 33-21,*,,,,,,
21,2007,2007-11-11,9,25.135,BUF,@,MIA,W 13-10,*,,,,,,
22,2007,2007-11-18,10,25.142,BUF,,NWE,L 10-56,*,,,,,,
23,2007,2007-11-25,11,25.149,BUF,@,JAX,L 14-36,*,,,,,,
24,2007,2007-12-02,12,25.156,BUF,@,WAS,W 17-16,*,,,,,,
25,2007,2007-12-09,13,25.163,BUF,,MIA,W 38-17,*,,,,,,
26,2007,2007-12-16,14,25.170,BUF,@,CLE,L 0-8,*,,,,,,
27,2007,2007-12-23,15,25.177,BUF,,NYG,L 21-38,*,,,,,,
28,2007,2007-12-30,16,25.184,BUF,@,PHI,L 9-17,*,1.0,,,0,0,0
29,2008,2008-09-07,1,26.070,BUF,,SEA,W 34-10,,,,,,,
30,2008,2008-09-14,2,26.077,BUF,@,JAX,W 20-16,,0.0,0,0,0,0,0
31,2008,2008-09-21,3,26.084,BUF,,OAK,W 24-23,,0.0,0,0,0,0,0
32,2008,2008-09-28,4,26.091,BUF,@,STL,W 31-14,,,,,,,
33,2008,2008-10-05,5,26.098,BUF,@,ARI,L 17-41,,,,,,,
34,2008,2008-10-19,6,26.112,BUF,,SDG,W 23-14,,0.0,0,0,0,0,0
