ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,23.157,NYG,@,DAL,L 31-36,,,,
2,2013,2013-09-15,2,23.164,NYG,,DEN,L 23-41,,,,
3,2013,2013-09-22,3,23.171,NYG,@,CAR,L 0-38,,,,
4,2013,2013-10-06,5,23.185,NYG,,PHI,L 21-36,,,,
5,2013,2013-10-27,8,23.206,NYG,@,PHI,W 15-7,,0.0,1,0
6,2013,2013-11-10,9,23.220,NYG,,OAK,W 24-20,,0.0,1,0
7,2013,2013-11-17,10,23.227,NYG,,GNB,W 27-13,,,,
8,2013,2013-11-24,11,23.234,NYG,,DAL,L 21-24,,0.0,1,0
9,2013,2013-12-01,12,23.241,NYG,@,WAS,W 24-17,,0.0,0,1
10,2013,2013-12-08,13,23.248,NYG,@,SDG,L 14-37,,,,
11,2015,2015-09-24,3,25.173,NYG,,WAS,W 32-21,,0.0,0,0
12,2015,2015-10-11,5,25.190,NYG,,SFO,W 30-27,,0.0,0,0
13,2015,2015-10-19,6,25.198,NYG,@,PHI,L 7-27,,0.0,0,0
14,2015,2015-12-06,12,25.246,NYG,,NYJ,L 20-23,,0.0,2,1
15,2015,2015-12-14,13,25.254,NYG,@,MIA,W 31-24,,0.0,1,2
16,2015,2015-12-20,14,25.260,NYG,,CAR,L 35-38,,0.0,1,1
