ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1996,1996-09-02,1,22.023,CHI,,DAL,W 22-6,,,,,,,,,,,,,
2,1996,1996-09-08,2,22.029,CHI,@,WAS,L 3-10,,,,,,,,,,,,,
3,1996,1996-09-15,3,22.036,CHI,,MIN,L 14-20,,,,,,,,,,,,,
4,1996,1996-09-22,4,22.043,CHI,@,DET,L 16-35,,0,0,,0,0,0,0.0,,,1,0,0
5,1996,1996-09-29,5,22.050,CHI,,OAK,W 19-17,,,,,,,,,,,,,
6,1996,1996-10-06,6,22.057,CHI,,GNB,L 6-37,,,,,,,,,,,,,
7,1996,1996-10-13,7,22.064,CHI,@,NOR,L 24-27,,,,,,,,,,,,,
8,1996,1996-10-28,8,22.079,CHI,@,MIN,W 15-13,,,,,,,,,,,,,
9,1996,1996-11-03,9,22.085,CHI,,TAM,W 13-10,,,,,,,,,,,,,
10,1996,1996-11-10,10,22.092,CHI,@,DEN,L 12-17,,,,,,,,,,,,,
11,1996,1996-11-17,11,22.099,CHI,@,KAN,L 10-14,,0,0,,0,0,0,0.0,,,1,0,0
12,1996,1996-12-01,13,22.113,CHI,@,GNB,L 17-28,,,,,,,,,,,,,
13,1996,1996-12-08,14,22.120,CHI,,STL,W 35-9,,,,,,,,,,,,,
14,1996,1996-12-14,15,22.126,CHI,,SDG,W 27-14,,,,,,,,,,,,,
15,1996,1996-12-22,16,22.134,CHI,@,TAM,L 19-34,,,,,,,,,,,,,
16,1997,1997-09-01,1,23.022,CHI,@,GNB,L 24-38,,,,,,,,,,,,,
17,1997,1997-09-07,2,23.028,CHI,,MIN,L 24-27,,0,0,,0,0,0,0.0,,,1,0,0
18,1997,1997-09-14,3,23.035,CHI,,DET,L 7-32,,,,,,,,,,,,,
19,1997,1997-09-21,4,23.042,CHI,@,NWE,L 3-31,,,,,,,,,,,,,
20,1997,1997-09-28,5,23.049,CHI,@,DAL,L 3-27,,,,,,,,,,,,,
21,1997,1997-10-05,6,23.056,CHI,,NOR,L 17-20,,,,,,,,,,,,,
22,1997,1997-10-12,7,23.063,CHI,,GNB,L 23-24,,0,0,,0,0,0,0.0,,,1,8,0
23,1997,1997-10-27,8,23.078,CHI,@,MIA,W 36-33,,,,,,,,,,,,,
24,1997,1997-11-02,9,23.084,CHI,,WAS,L 8-31,,,,,,,,,,,,,
25,1997,1997-11-09,10,23.091,CHI,@,MIN,L 22-29,,0,0,,0,0,0,0.0,,,1,0,0
26,1997,1997-11-16,11,23.098,CHI,,NYJ,L 15-23,,,,,,,,,,,,,
27,1997,1997-11-23,12,23.105,CHI,,TAM,W 13-7,,,,,,,,,,,,,
28,1997,1997-11-27,13,23.109,CHI,@,DET,L 20-55,,,,,,,,,,,,,
29,1997,1997-12-07,14,23.119,CHI,,BUF,W 20-3,,,,,,,,,,,,,
30,1997,1997-12-14,15,23.126,CHI,@,STL,W 13-10,,0,0,,0,0,0,0.0,,,2,22,0
31,1997,1997-12-21,16,23.133,CHI,@,TAM,L 15-31,,,,,,,,,,,,,
32,1998,1998-09-06,1,24.027,CHI,,JAX,L 23-24,,,,,,,,,,,,,
33,1998,1998-09-13,2,24.034,CHI,@,PIT,L 12-17,,,,,,,,,,,,,
34,1998,1998-09-20,3,24.041,CHI,@,TAM,L 15-27,,,,,,,,,,,,,
35,1998,1998-09-27,4,24.048,CHI,,MIN,L 28-31,,,,,,,,,,,,,
36,1998,1998-10-04,5,24.055,CHI,,DET,W 31-27,,,,,,,,,,,,,
37,1998,1998-10-11,6,24.062,CHI,@,ARI,L 7-20,,0,0,,0,0,0,0.0,,,1,26,0
38,1998,1998-10-18,7,24.069,CHI,,DAL,W 13-12,,,,,,,,,,,,,
39,1998,1998-10-25,8,24.076,CHI,@,TEN,W 23-20,,0,0,,0,0,0,0.0,,,1,0,0
40,1998,1998-11-08,9,24.090,CHI,,STL,L 12-20,,,,,,,,,,,,,
41,1998,1998-11-15,10,24.097,CHI,@,DET,L 3-26,,,,,,,,,,,,,
42,1998,1998-11-22,11,24.104,CHI,@,ATL,L 13-20,,,,,,,,,,,,,
43,1998,1998-11-29,12,24.111,CHI,,TAM,L 17-31,,,,,,,,,,,,,
44,1998,1998-12-06,13,24.118,CHI,@,MIN,L 22-48,,0,0,,0,0,0,0.0,,,1,2,0
45,1998,1998-12-13,14,24.125,CHI,@,GNB,L 20-26,,0,0,,0,1,6,0.0,,,1,13,1
46,1999,1999-09-12,1,25.033,CHI,,KAN,W 20-17,*,,,,,,,,,,,,
47,1999,1999-09-19,2,25.040,CHI,,SEA,L 13-14,*,,,,,,,,,,,,
