ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
27,2012,2012-12-09,13,26.203,CLE,,KAN,W 30-7,,,,,,,,,,,0.0%,,,,,,
28,2012,2012-12-16,14,26.210,CLE,,WAS,L 21-38,,,,,,,,,,,0.0%,,,,,,
29,2012,2012-12-23,15,26.217,CLE,@,DEN,L 12-34,*,0,0,,0,2,2,2,1.00,0,100.0%,1.00,0,0,0.0,0,0
30,2012,2012-12-30,16,26.224,CLE,@,PIT,L 10-24,,2,9,4.50,0,2,2,3,1.50,0,100.0%,1.50,0,0,0.0,0,0
31,2013,2013-09-08,1,27.111,CLE,,MIA,L 10-23,,0,0,,0,3,1,10,10.00,0,33.3%,3.33,0,0,0.0,0,0
32,2013,2013-09-15,2,27.118,CLE,@,BAL,L 6-14,,0,0,,0,3,2,24,12.00,0,66.7%,8.00,0,0,0.0,0,0
33,2013,2013-09-22,3,27.125,CLE,@,MIN,W 31-27,*,2,23,11.50,0,5,4,30,7.50,0,80.0%,6.00,0,0,0.0,2,0
34,2013,2013-09-29,4,27.132,CLE,,CIN,W 17-6,*,5,27,5.40,0,5,5,21,4.20,1,100.0%,4.20,1,6,0.0,0,0
35,2013,2013-10-03,5,27.136,CLE,,BUF,W 37-24,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,0,0
36,2013,2013-10-13,6,27.146,CLE,,DET,L 17-31,,5,24,4.80,0,12,7,61,8.71,1,58.3%,5.08,1,6,0.0,2,0
37,2013,2013-10-20,7,27.153,CLE,@,GNB,L 13-31,,4,15,3.75,0,2,0,0,,0,0.0%,0.00,0,0,0.0,0,1
38,2013,2013-10-27,8,27.160,CLE,@,KAN,L 17-23,,3,12,4.00,0,4,3,15,5.00,0,75.0%,3.75,0,0,0.0,0,0
39,2013,2013-11-03,9,27.167,CLE,,BAL,W 24-18,*,0,0,,0,6,5,39,7.80,0,83.3%,6.50,0,0,0.0,1,0
40,2013,2013-11-17,10,27.181,CLE,@,CIN,L 20-41,,8,69,8.63,0,12,6,30,5.00,0,50.0%,2.50,0,0,0.0,0,0
41,2013,2013-11-24,11,27.188,CLE,,PIT,L 11-27,*,4,26,6.50,0,5,2,15,7.50,0,40.0%,3.00,0,0,0.0,1,0
42,2013,2013-12-01,12,27.195,CLE,,JAX,L 28-32,*,7,20,2.86,0,5,2,14,7.00,0,40.0%,2.80,0,0,0.0,0,0
43,2013,2013-12-08,13,27.202,CLE,@,NWE,L 26-27,*,5,9,1.80,0,3,3,25,8.33,0,100.0%,8.33,0,0,0.0,0,0
44,2013,2013-12-15,14,27.209,CLE,,CHI,L 31-38,*,5,7,1.40,0,4,5,39,7.80,0,125.0%,9.75,0,0,0.0,0,0
45,2013,2013-12-22,15,27.216,CLE,@,NYJ,L 13-24,,1,8,8.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
46,2013,2013-12-29,16,27.223,CLE,@,PIT,L 7-20,,0,0,,0,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,0,0
47,2014,2014-10-05,5,28.138,CAR,,CHI,W 31-24,,8,24,3.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
48,2014,2014-10-12,6,28.145,CAR,@,CIN,T 37-37,,,,,,,,,,,0.0%,,,,,,
49,2014,2014-10-19,7,28.152,CAR,@,GNB,L 17-38,,5,17,3.40,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
50,2014,2014-10-26,8,28.159,CAR,,SEA,L 9-13,,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
51,2014,2014-10-30,9,28.163,CAR,,NOR,L 10-28,,,,,,,,,,,0.0%,,,,,,
52,2014,2014-12-21,15,28.215,NYG,@,STL,W 37-27,,,,,,,,,,,0.0%,,,,,,
53,2014,2014-12-28,16,28.222,NYG,,PHI,L 26-34,,,,,,,,,,,0.0%,,,,,,
