ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
99,1994,1994-10-23,7,29.013,DET,,CHI,W 21-16,2,1,6,6.00,1,50.0%,3.00,1,10,10.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
100,1994,1994-10-30,8,29.020,DET,@,NYG,W 28-25,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
101,1994,1994-11-06,9,29.027,DET,@,GNB,L 30-38,7,3,39,13.00,0,42.9%,5.57,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
102,1994,1994-11-13,10,29.034,DET,,TAM,W 14-9,5,1,37,37.00,0,20.0%,7.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
103,1994,1994-11-20,11,29.041,DET,@,CHI,L 10-20,10,6,120,20.00,0,60.0%,12.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
104,1994,1994-11-24,12,29.045,DET,,BUF,W 35-21,7,5,65,13.00,1,71.4%,9.29,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
105,1994,1994-12-04,13,29.055,DET,,GNB,W 34-31,7,4,63,15.75,0,57.1%,9.00,1,-7,-7.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
106,1994,1994-12-10,14,29.061,DET,@,NYJ,W 18-7,6,6,79,13.17,0,100.0%,13.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
107,1994,1994-12-17,15,29.068,DET,,MIN,W 41-19,3,2,10,5.00,0,66.7%,3.33,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
108,1994,1994-12-25,16,29.076,DET,@,MIA,L 20-27,13,4,40,10.00,0,30.8%,3.08,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
109,1995,1995-09-03,1,29.328,DET,@,PIT,L 20-23,7,4,45,11.25,1,57.1%,6.43,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
110,1995,1995-09-10,2,29.335,DET,@,MIN,L 10-20,13,9,92,10.22,0,69.2%,7.08,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
111,1995,1995-09-17,3,29.342,DET,,ARI,L 17-20,11,7,114,16.29,1,63.6%,10.36,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
112,1995,1995-09-25,4,29.350,DET,,SFO,W 27-24,12,9,115,12.78,0,75.0%,9.58,0,0,,0,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,0,0
113,1995,1995-10-08,5,29.363,DET,,CLE,W 38-20,10,6,78,13.00,2,60.0%,7.80,0,0,,0,0,0,,0,0,0,,,,,,2,21,10.50,0,1,9,9.00,0,2,12
114,1995,1995-10-15,6,30.005,DET,@,GNB,L 21-30,14,5,84,16.80,0,35.7%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,1995,1995-10-22,7,30.012,DET,@,WAS,L 30-36,11,6,115,19.17,1,54.5%,10.45,1,16,16.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
116,1995,1995-10-29,8,30.019,DET,,GNB,W 24-16,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1995,1995-11-05,9,30.026,DET,@,ATL,L 22-34,13,5,53,10.60,1,38.5%,4.08,0,0,,0,0,0,,0,0,0,,,,,,1,7,7.00,0,0,0,,0,1,6
118,1995,1995-11-12,10,30.033,DET,,TAM,W 27-24,17,10,125,12.50,0,58.8%,7.35,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1995,1995-11-19,11,30.040,DET,@,CHI,W 24-17,15,12,142,11.83,0,80.0%,9.47,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,1995,1995-11-23,12,30.044,DET,,MIN,W 44-38,18,12,153,12.75,2,66.7%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,13,13.00,0,2,12
121,1995,1995-12-04,13,30.055,DET,,CHI,W 27-7,7,4,34,8.50,0,57.1%,4.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6,6.00,0,0,0
122,1995,1995-12-10,14,30.061,DET,@,HOU,W 24-17,13,6,128,21.33,0,46.2%,9.85,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1995,1995-12-17,15,30.068,DET,,JAX,W 44-0,6,6,49,8.17,0,100.0%,8.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,22,11.00,0,0,0
124,1995,1995-12-23,16,30.074,DET,@,TAM,W 37-10,8,5,135,27.00,1,62.5%,16.88,1,6,6.00,0,0,0,,0,0,0,,,,,,1,23,23.00,0,0,0,,0,1,6
125,1996,1996-09-01,1,30.327,DET,@,MIN,L 13-17,11,5,41,8.20,0,45.5%,3.73,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,1996,1996-09-08,2,30.334,DET,,TAM,W 21-6,5,1,12,12.00,0,20.0%,2.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
127,1996,1996-09-15,3,30.341,DET,@,PHI,L 17-24,6,2,40,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,1996,1996-09-22,4,30.348,DET,,CHI,W 35-16,10,6,65,10.83,2,60.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
129,1996,1996-09-29,5,30.355,DET,@,TAM,W 27-0,7,5,42,8.40,0,71.4%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,1996,1996-10-06,6,30.362,DET,,ATL,W 28-24,14,7,84,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
131,1996,1996-10-13,7,31.003,DET,@,OAK,L 21-37,13,7,75,10.71,0,53.8%,5.77,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,1996,1996-10-27,8,31.017,DET,,NYG,L 7-35,16,8,88,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,1996,1996-11-03,9,31.024,DET,@,GNB,L 18-28,12,7,87,12.43,1,58.3%,7.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
134,1996,1996-11-11,10,31.032,DET,@,SDG,L 21-27,12,7,70,10.00,1,58.3%,5.83,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
135,1996,1996-11-17,11,31.038,DET,,SEA,W 17-16,4,4,51,12.75,0,100.0%,12.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
136,1996,1996-11-24,12,31.045,DET,@,CHI,L 14-31,12,8,85,10.63,0,66.7%,7.08,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,1996,1996-11-28,13,31.049,DET,,KAN,L 24-28,11,8,131,16.38,0,72.7%,11.91,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,1996,1996-12-08,14,31.059,DET,,MIN,L 22-24,11,7,42,6.00,0,63.6%,3.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,1996,1996-12-15,15,31.066,DET,,GNB,L 3-31,18,8,77,9.63,0,44.4%,4.28,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,1996,1996-12-23,16,31.074,DET,@,SFO,L 14-24,8,4,31,7.75,0,50.0%,3.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,1997,1997-09-08,2,31.333,KAN,@,OAK,W 28-27,6,2,37,18.50,0,33.3%,6.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,1997,1997-09-14,3,31.339,KAN,,BUF,W 22-16,3,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
143,1997,1997-09-21,4,31.346,KAN,@,CAR,W 35-14,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
144,1997,1997-09-28,5,31.353,KAN,,SEA,W 20-17,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
145,1997,1997-10-05,6,31.360,KAN,@,MIA,L 14-17,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
146,1997,1997-10-27,8,32.017,MIA,,CHI,L 33-36,8,3,52,17.33,0,37.5%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
147,1997,1997-11-02,9,32.023,MIA,@,BUF,L 6-9,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
