ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
43,2017,2017-09-17,2,27.196,KAN,,PHI,W 27-20,*,0,0,,0,0,0,0.0,6,0,0,0,0
44,2017,2017-09-24,3,27.203,KAN,@,LAC,W 24-10,*,0,0,,0,0,0,0.0,6,2,0,0,0
45,2017,2017-10-02,4,27.211,KAN,,WAS,W 29-20,*,0,0,,0,0,0,0.0,1,0,0,0,0
46,2017,2017-10-08,5,27.217,KAN,@,HOU,W 42-34,*,0,0,,0,0,0,0.5,4,2,0,0,0
47,2017,2017-10-15,6,27.224,KAN,,PIT,L 13-19,*,0,0,,0,0,0,0.0,4,4,0,0,0
48,2017,2017-10-19,7,27.228,KAN,@,OAK,L 30-31,*,0,0,,0,0,0,0.0,6,3,0,0,0
49,2017,2017-10-30,8,27.239,KAN,,DEN,W 29-19,*,0,0,,0,0,0,0.0,5,2,0,0,0
50,2017,2017-11-05,9,27.245,KAN,@,DAL,L 17-28,*,0,0,,0,0,0,0.0,4,2,0,0,0
51,2017,2017-11-19,10,27.259,KAN,@,NYG,L 9-12,*,0,0,,0,0,0,0.0,5,1,1,3,0
52,2017,2017-11-26,11,27.266,KAN,,BUF,L 10-16,*,0,0,,0,0,0,1.0,7,0,0,0,0
53,2017,2017-12-03,12,27.273,KAN,@,NYJ,L 31-38,*,0,0,,0,0,0,0.0,6,5,0,0,0
54,2017,2017-12-10,13,27.280,KAN,,OAK,W 26-15,*,0,0,,0,0,0,0.0,2,0,0,0,0
55,2017,2017-12-16,14,27.286,KAN,,LAC,W 30-13,*,1,0,0.00,0,0,0,0.0,4,1,0,0,0
56,2017,2017-12-24,15,27.294,KAN,,MIA,W 29-13,*,0,0,,0,0,0,0.0,4,0,0,0,0
