ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1969,1969-10-26,6,22.122,BAL,,SFO,L 21-24,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
2,1969,1969-11-02,7,22.129,BAL,,WAS,W 41-17,1,33,33.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1969,1969-12-07,12,22.164,BAL,,DET,T 17-17,5,134,26.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
4,1969,1969-12-13,13,22.170,BAL,@,DAL,L 10-27,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1969,1969-12-21,14,22.178,BAL,@,RAM,W 13-7,4,50,12.50,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
6,1970,1970-09-20,1,23.086,BAL,@,SDG,W 16-14,5,74,14.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1970,1970-09-28,2,23.094,BAL,,KAN,L 24-44,11,190,17.27,1,1,11,11.00,0,0,0,,0,0,0,,0,1,6
8,1970,1970-10-04,3,23.100,BAL,@,BOS,W 14-6,1,13,13.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
9,1970,1970-10-11,4,23.107,BAL,@,HOU,W 24-20,7,96,13.71,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1970,1970-10-18,5,23.114,BAL,@,NYJ,W 29-22,3,68,22.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1970,1970-10-25,6,23.121,BAL,,BOS,W 27-3,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1970,1970-11-01,7,23.128,BAL,,MIA,W 35-0,1,32,32.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1970,1970-11-15,9,23.142,BAL,,BUF,T 17-17,3,44,14.67,0,1,16,16.00,1,0,0,,0,0,0,,0,1,6
14,1970,1970-11-22,10,23.149,BAL,@,MIA,L 17-34,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1970,1970-11-29,11,23.156,BAL,,CHI,W 21-20,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1970,1970-12-06,12,23.163,BAL,,PHI,W 29-10,3,30,10.00,0,2,10,5.00,1,0,0,,0,0,0,,0,1,6
17,1970,1970-12-13,13,23.170,BAL,@,BUF,W 20-14,,,,,,,,,,,,,,,,,,
18,1970,1970-12-19,14,23.176,BAL,,NYJ,W 35-20,5,79,15.80,2,1,21,21.00,0,0,0,,0,0,0,,0,2,12
19,1971,1971-09-19,1,24.085,BAL,,NYJ,W 22-0,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1971,1971-09-26,2,24.092,BAL,,CLE,L 13-14,,,,,,,,,,,,,,,,,,
21,1971,1971-10-03,3,24.099,BAL,@,NWE,W 23-3,4,81,20.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1971,1971-10-10,4,24.106,BAL,@,BUF,W 43-0,1,10,10.00,0,1,30,30.00,0,0,0,,0,0,0,,0,0,0
23,1971,1971-10-17,5,24.113,BAL,@,NYG,W 31-7,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1971,1971-10-25,6,24.121,BAL,@,MIN,L 3-10,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1971,1971-10-31,7,24.127,BAL,,PIT,W 34-21,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1971,1971-11-08,8,24.135,BAL,,RAM,W 24-17,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
27,1971,1971-11-14,9,24.141,BAL,@,NYJ,W 14-13,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1971,1971-11-21,10,24.148,BAL,@,MIA,L 14-17,2,49,24.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1971,1971-11-28,11,24.155,BAL,@,OAK,W 37-14,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1971,1971-12-05,12,24.162,BAL,,BUF,W 24-0,3,62,20.67,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
31,1971,1971-12-11,13,24.168,BAL,,MIA,W 14-3,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1971,1971-12-19,14,24.176,BAL,,NWE,L 17-21,4,74,18.50,2,1,8,8.00,0,0,0,,0,0,0,,0,2,12
33,1972,1972-09-17,1,25.083,BAL,,STL,L 3-10,6,50,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1972,1972-10-22,6,25.118,BAL,@,NYJ,L 20-24,,,,,,,,,,,,,,,,,,
