ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1963,1963-12-08,12,22.330,NYJ,@,BUF,L 14-45,0,0,,0,1,18,18.00,0
2,1963,1963-12-14,13,22.336,NYJ,,BUF,L 10-19,0,0,,0,1,15,15.00,0
3,1963,1963-12-22,14,22.344,NYJ,@,KAN,L 0-48,3,8,2.67,0,2,22,11.00,0
