ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
55,1987,1987-11-22,10,26.059,PHI,,STL,L 19-31,2,2,100.0,1,1,100.0,0,5
56,1987,1987-11-29,11,26.066,PHI,@,NWE,W 34-31,4,4,100.0,2,4,50.0,0,10
57,1987,1987-12-06,12,26.073,PHI,@,NYG,L 20-23,2,2,100.0,2,2,100.0,0,8
58,1987,1987-12-13,13,26.080,PHI,,MIA,L 10-28,1,1,100.0,1,2,50.0,0,4
59,1987,1987-12-20,14,26.087,PHI,@,NYJ,W 38-27,5,5,100.0,1,2,50.0,0,8
60,1987,1987-12-27,15,26.094,PHI,,BUF,W 17-7,2,2,100.0,1,1,100.0,0,5
61,1988,1988-10-02,5,27.008,NYG,@,WAS,W 24-23,3,3,100.0,1,1,100.0,0,6
62,1988,1988-10-23,8,27.029,NYG,@,ATL,W 23-16,2,2,100.0,3,3,100.0,0,11
63,1988,1988-10-30,9,27.036,NYG,@,DET,W 13-10,1,1,100.0,2,3,66.7,0,7
64,1988,1988-11-06,10,27.043,NYG,,DAL,W 29-21,2,3,66.7,3,3,100.0,0,11
65,1988,1988-11-13,11,27.050,NYG,@,PHO,L 17-24,2,2,100.0,1,2,50.0,0,5
66,1988,1988-11-20,12,27.057,NYG,,PHI,L 17-23,2,2,100.0,1,1,100.0,0,5
67,1988,1988-11-27,13,27.064,NYG,@,NOR,W 13-12,1,1,100.0,2,2,100.0,0,7
68,1988,1988-12-04,14,27.071,NYG,,PHO,W 44-7,5,6,83.3,1,1,100.0,0,8
69,1988,1988-12-11,15,27.078,NYG,,KAN,W 28-12,4,4,100.0,,1,0.0,0,4
70,1988,1988-12-18,16,27.085,NYG,@,NYJ,L 21-27,3,3,100.0,,2,0.0,0,3
71,1989,1989-09-10,1,27.351,ATL,,RAM,L 21-31,3,3,100.0,,1,0.0,0,3
72,1989,1989-09-17,2,27.358,ATL,,DAL,W 27-21,3,3,100.0,2,3,66.7,0,9
73,1989,1989-09-24,3,28.000,ATL,@,IND,L 9-13,,,,3,3,100.0,0,9
74,1989,1989-10-01,4,28.007,ATL,@,GNB,L 21-23,3,3,100.0,,,,0,3
75,1989,1989-10-08,5,28.014,ATL,@,RAM,L 14-26,2,2,100.0,,,,0,2
76,1989,1989-10-15,6,28.021,ATL,,NWE,W 16-15,1,1,100.0,3,4,75.0,0,10
77,1989,1989-10-22,7,28.028,ATL,@,PHO,L 20-34,2,2,100.0,2,3,66.7,0,8
78,1989,1989-10-29,8,28.035,ATL,@,NOR,L 13-20,1,1,100.0,2,2,100.0,0,7
79,1989,1989-11-05,9,28.042,ATL,,BUF,W 30-28,3,3,100.0,3,4,75.0,0,12
80,1989,1989-11-12,10,28.049,ATL,@,SFO,L 3-45,,,,,,,,
81,1989,1989-11-19,11,28.056,ATL,,NOR,L 17-26,,,,,,,,
82,1989,1989-11-26,12,28.063,ATL,@,NYJ,L 7-27,,,,,,,,
83,1989,1989-12-03,13,28.070,ATL,,SFO,L 10-23,,,,,,,,
84,1989,1989-12-10,14,28.077,ATL,@,MIN,L 17-43,,,,,,,,
85,1989,1989-12-17,15,28.084,ATL,,WAS,L 30-31,,,,,,,,
86,1989,1989-12-24,16,28.091,ATL,,DET,L 24-31,,,,,,,,
