ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
15,1972,1972-10-08,4,24.004,CHI,@,GNB,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,
16,1972,1972-10-15,5,24.011,CHI,@,CLE,W 17-0,2,62,31.00,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
17,1972,1972-10-23,6,24.019,CHI,,MIN,W 13-10,,,,,,,,,,,,,,,,,,,,,,,,,
18,1972,1972-10-29,7,24.025,CHI,@,STL,W 27-10,1,7,7.00,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,82,,0,0,0
19,1972,1972-11-05,8,24.032,CHI,@,DET,L 0-14,1,11,11.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1972,1972-11-12,9,24.039,CHI,,GNB,L 17-23,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1972,1972-11-19,10,24.046,CHI,,SFO,L 21-34,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1972,1972-11-26,11,24.053,CHI,,CIN,L 3-13,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1972,1972-12-03,12,24.060,CHI,@,MIN,L 10-23,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1972,1972-12-10,13,24.067,CHI,@,PHI,W 21-12,1,44,44.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1972,1972-12-17,14,24.074,CHI,@,OAK,L 21-28,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1973,1973-09-16,1,24.347,CHI,,DAL,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,
27,1973,1973-09-23,2,24.354,CHI,,MIN,L 13-22,1,38,38.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1973,1973-09-30,3,24.361,CHI,@,DEN,W 33-14,1,5,5.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
29,1973,1973-10-07,4,25.003,CHI,@,NOR,L 16-21,3,82,27.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,12,,0,0,0
30,1973,1973-10-14,5,25.010,CHI,@,ATL,L 6-46,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1973,1973-10-21,6,25.017,CHI,,NWE,L 10-13,1,3,3.00,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
32,1973,1973-10-28,7,25.024,CHI,,HOU,W 35-14,5,60,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
33,1973,1973-11-04,8,25.031,CHI,@,GNB,W 31-17,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1973,1973-11-12,9,25.039,CHI,@,KAN,L 7-19,,,,,,,,,,,,,,,,,,,,,,,,,
35,1973,1973-11-18,10,25.045,CHI,,DET,L 7-30,2,37,18.50,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
36,1973,1973-11-25,11,25.052,CHI,@,MIN,L 13-31,3,43,14.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
37,1973,1973-12-02,12,25.059,CHI,,RAM,L 0-26,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
38,1973,1973-12-09,13,25.066,CHI,@,DET,L 7-40,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1973,1973-12-16,14,25.073,CHI,,GNB,L 0-21,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1974,1974-09-15,1,25.346,STL,,PHI,W 7-3,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1974,1974-09-22,2,25.353,STL,@,WAS,W 17-10,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1974,1974-09-29,3,25.360,STL,,CLE,W 29-7,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1974,1974-10-06,4,26.002,STL,@,SFO,W 34-9,4,30,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1974,1974-10-13,5,26.009,STL,,DAL,W 31-28,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1974,1974-10-20,6,26.016,STL,@,HOU,W 31-27,2,46,23.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
46,1974,1974-10-27,7,26.023,STL,,WAS,W 23-20,4,106,26.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
47,1974,1974-11-03,8,26.030,STL,@,DAL,L 14-17,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1974,1974-11-11,9,26.038,STL,,MIN,L 24-28,4,35,8.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
49,1974,1974-11-17,10,26.044,STL,@,PHI,W 13-3,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1974,1974-11-24,11,26.051,STL,@,NYG,W 23-21,2,29,14.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
51,1974,1974-12-01,12,26.058,STL,,KAN,L 13-17,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
52,1974,1974-12-08,13,26.065,STL,@,NOR,L 0-14,4,80,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1974,1974-12-15,14,26.072,STL,,NYG,W 26-14,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1975,1975-09-21,1,26.352,STL,,ATL,W 23-20,2,24,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
55,1975,1975-09-28,2,26.359,STL,@,DAL,L 31-37,1,80,80.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
56,1975,1975-10-05,3,27.001,STL,,NYG,W 26-14,2,60,30.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1975,1975-10-13,4,27.009,STL,@,WAS,L 17-27,4,65,16.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1975,1975-10-19,5,27.015,STL,,PHI,W 31-20,,,,,,,,,,,,,,,,,,,,,,,,,
59,1975,1975-10-25,6,27.021,STL,@,NYG,W 20-13,,,,,,,,,,,,,,,,,,,,,,,,,
60,1975,1975-11-02,7,27.029,STL,,NWE,W 24-17,5,58,11.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1975,1975-11-09,8,27.036,STL,@,PHI,W 24-23,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1975,1975-11-16,9,27.043,STL,,WAS,W 20-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1975,1975-11-23,10,27.050,STL,@,NYJ,W 37-6,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1975,1975-11-27,11,27.054,STL,,BUF,L 14-32,,,,,,,,,,,,,,,,,,,,,,,,,
65,1976,1976-11-01,8,28.028,HOU,@,BAL,L 14-38,,,,,,,,,,,,,,,,,,,,,,,,,
66,1976,1976-11-07,9,28.034,HOU,,CLE,L 7-21,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1976,1976-11-14,10,28.041,HOU,@,CIN,L 27-31,,,,,,,,,,,,,,,,,,,,,,,,,
68,1976,1976-11-21,11,28.048,HOU,@,PIT,L 16-32,,,,,,,,,,,,,,,,,,,,,,,,,
69,1976,1976-11-28,12,28.055,HOU,,ATL,W 20-14,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
70,1976,1976-12-05,13,28.062,HOU,@,CLE,L 10-13,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1976,1976-12-11,14,28.068,HOU,,PIT,L 0-21,,,,,,,,,,,,,,,,,,,,,,,,,
