ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,23.154,TAM,@,NYJ,L 17-18,,,,,,,0.0%,,,,,,,,,,
2,2013,2013-09-15,2,23.161,TAM,,NOR,L 14-16,,,,,,,0.0%,,,,,,,,,,
3,2013,2013-09-22,3,23.168,TAM,@,NWE,L 3-23,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,1
4,2013,2013-09-29,4,23.175,TAM,,ARI,L 10-13,,6,5,41,8.20,0,83.3%,6.83,0,0,,0,0,0,0.0,1,0
5,2013,2013-10-13,5,23.189,TAM,,PHI,L 20-31,*,9,7,91,13.00,0,77.8%,10.11,0,0,,0,0,0,0.0,0,0
6,2013,2013-10-20,6,23.196,TAM,@,ATL,L 23-31,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,0.0,0,0
7,2013,2013-10-24,7,23.200,TAM,,CAR,L 13-31,,8,5,48,9.60,1,62.5%,6.00,0,0,,0,1,6,0.0,0,0
8,2013,2013-11-03,8,23.210,TAM,@,SEA,L 24-27,*,4,4,58,14.50,1,100.0%,14.50,0,0,,0,1,6,0.0,0,0
9,2013,2013-11-11,9,23.218,TAM,,MIA,W 22-19,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
10,2013,2013-11-17,10,23.224,TAM,,ATL,W 41-28,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
11,2013,2013-11-24,11,23.231,TAM,@,DET,W 24-21,*,9,8,75,9.38,0,88.9%,8.33,0,0,,0,0,0,0.0,1,0
12,2013,2013-12-01,12,23.238,TAM,@,CAR,L 6-27,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
13,2013,2013-12-08,13,23.245,TAM,,BUF,W 27-6,*,4,2,21,10.50,1,50.0%,5.25,0,0,,0,1,6,0.0,0,0
14,2013,2013-12-15,14,23.252,TAM,,SFO,L 14-33,,9,7,82,11.71,1,77.8%,9.11,0,0,,0,1,6,0.0,0,0
15,2013,2013-12-22,15,23.259,TAM,@,STL,L 13-23,*,6,4,27,6.75,0,66.7%,4.50,0,0,,0,0,0,0.0,0,0
16,2013,2013-12-29,16,23.266,TAM,@,NOR,L 17-42,*,10,5,58,11.60,1,50.0%,5.80,1,2,2.00,0,1,6,0.0,0,0
17,2014,2014-09-07,1,24.153,NWE,@,MIA,L 20-33,,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
18,2014,2014-09-14,2,24.160,NWE,@,MIN,W 30-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
19,2014,2014-09-21,3,24.167,NWE,,OAK,W 16-9,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0
20,2014,2014-09-29,4,24.175,NWE,@,KAN,L 14-41,,,,,,,0.0%,,,,,,,,,,
21,2014,2014-10-05,5,24.181,NWE,,CIN,W 43-17,,5,5,85,17.00,1,100.0%,17.00,0,0,,0,1,6,0.0,0,0
22,2014,2014-10-12,6,24.188,NWE,@,BUF,W 37-22,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
23,2014,2014-10-16,7,24.192,NWE,,NYJ,W 27-25,,0,,,,,0.0%,,,,,,,,,,
24,2014,2014-10-26,8,24.202,NWE,,CHI,W 51-23,,7,7,61,8.71,1,100.0%,8.71,1,-2,-2.00,0,1,6,0.0,0,0
25,2014,2014-11-02,9,24.209,NWE,,DEN,W 43-21,,,,,,,0.0%,,,,,,,,,,
26,2014,2014-11-16,10,24.223,NWE,@,IND,W 42-20,,2,1,2,2.00,1,50.0%,1.00,0,0,,0,1,6,0.0,0,0
27,2014,2014-11-23,11,24.230,NWE,,DET,W 34-9,*,6,5,36,7.20,2,83.3%,6.00,0,0,,0,2,12,0.0,0,0
28,2014,2014-11-30,12,24.237,NWE,@,GNB,L 21-26,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
29,2014,2014-12-07,13,24.244,NWE,@,SDG,W 23-14,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
30,2014,2014-12-14,14,24.251,NWE,,MIA,W 41-13,,,,,,,0.0%,,,,,,,,,,
31,2014,2014-12-21,15,24.258,NWE,@,NYJ,W 17-16,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
32,2014,2014-12-28,16,24.265,NWE,,BUF,L 9-17,,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,0.0,0,0
33,2015,2015-09-20,2,25.166,DET,@,MIN,L 16-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2015,2015-09-27,3,25.173,DET,,DEN,L 12-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2015,2015-10-05,4,25.181,DET,@,SEA,L 10-13,,2,1,26,26.00,0,50.0%,13.00,0,0,,0,0,0,0.0,0,0
36,2015,2015-10-11,5,25.187,DET,,ARI,L 17-42,,5,3,12,4.00,0,60.0%,2.40,0,0,,0,0,0,0.0,0,0
37,2015,2015-10-18,6,25.194,DET,,CHI,W 37-34,*,6,3,17,5.67,1,50.0%,2.83,0,0,,0,1,6,0.0,0,0
38,2015,2015-10-25,7,25.201,DET,,MIN,L 19-28,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
39,2015,2015-12-21,14,25.258,DET,@,NOR,W 35-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
40,2015,2015-12-27,15,25.264,DET,,SFO,W 32-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
41,2015,2016-01-03,16,25.271,DET,@,CHI,W 24-20,,1,1,9,9.00,1,100.0%,9.00,0,0,,0,1,6,0.0,0,0
