ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2016,2016-09-18,2,23.076,GNB,@,MIN,L 14-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
2,2016,2016-09-25,3,23.083,GNB,,DET,W 34-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,1,1.00,0,0,0
3,2016,2016-10-09,4,23.097,GNB,,NYG,W 23-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,3,3.00,0,0,0
4,2016,2016-10-16,5,23.104,GNB,,DAL,L 16-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,25,25.00,0,0,0
5,2016,2016-10-20,6,23.108,GNB,,CHI,W 26-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,6,6.00,0,0,0
6,2016,2016-10-30,7,23.118,GNB,@,ATL,L 32-33,,4,3,24,8.00,1,75.0%,6.00,0,0,,0,0,0,,0,2,60,30.00,0,1,6
7,2016,2016-11-06,8,23.125,GNB,,IND,L 26-31,,0,0,0,,0,0.0%,,0,0,,0,3,64,21.33,0,1,8,8.00,0,0,0
8,2016,2016-11-13,9,23.132,GNB,@,TEN,L 25-47,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,12,6.00,0,0,0
9,2016,2016-11-20,10,23.139,GNB,@,WAS,L 24-42,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
10,2016,2016-11-28,11,23.147,GNB,@,PHI,W 27-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
11,2016,2017-01-01,16,23.181,GNB,@,DET,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
12,2017,2017-09-10,1,24.068,GNB,,SEA,W 17-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,0,0.00,0,0,0
13,2017,2017-09-17,2,24.075,GNB,@,ATL,L 23-34,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
14,2017,2017-09-24,3,24.082,GNB,,CIN,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,70,14.00,0,0,0
15,2017,2017-09-28,4,24.086,GNB,,CHI,W 35-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,5,5.00,0,0,0
16,2017,2017-10-08,5,24.096,GNB,@,DAL,W 35-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
17,2017,2017-10-15,6,24.103,GNB,@,MIN,L 10-23,,0,0,0,,0,0.0%,,0,0,,0,2,55,27.50,0,1,8,8.00,0,0,0
18,2017,2017-10-22,7,24.110,GNB,,NOR,L 17-26,,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,0,0,,0,0,0
19,2017,2017-11-06,8,24.125,GNB,,DET,L 17-30,,1,1,5,5.00,0,100.0%,5.00,1,9,9.00,0,7,140,20.00,0,0,0,,0,0,0
20,2017,2017-11-12,9,24.131,GNB,@,CHI,W 23-16,,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,4,42,10.50,0,0,0
21,2017,2017-11-19,10,24.138,GNB,,BAL,L 0-23,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,1,9,9.00,0,0,0
22,2017,2017-11-26,11,24.145,GNB,@,PIT,L 28-31,,0,0,0,,0,0.0%,,1,4,4.00,0,3,59,19.67,0,0,0,,0,0,0
23,2017,2017-12-03,12,24.152,GNB,,TAM,W 26-20,,0,0,0,,0,0.0%,,0,0,,0,4,121,30.25,0,1,2,2.00,0,0,0
24,2017,2017-12-10,13,24.159,GNB,@,CLE,W 27-21,,1,0,0,,0,0.0%,0.00,0,0,,0,3,75,25.00,0,2,63,31.50,0,0,0
25,2017,2017-12-17,14,24.166,GNB,@,CAR,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,15,7.50,0,0,0
26,2017,2017-12-23,15,24.172,GNB,,MIN,L 0-16,,1,0,0,,0,0.0%,0.00,0,0,,0,3,70,23.33,0,3,29,9.67,0,0,0
27,2017,2017-12-31,16,24.180,GNB,@,DET,L 11-35,,3,3,56,18.67,0,100.0%,18.67,0,0,,0,3,36,12.00,0,2,46,23.00,0,0,0
