ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1975,1975-10-12,4,22.254,DEN,@,PIT,L 9-20,,,,,,,,,,
2,1975,1975-10-19,5,22.261,DEN,,CLE,W 16-15,,,,,,,,,,
3,1975,1975-10-26,6,22.268,DEN,@,KAN,L 13-26,,,,,,,,,,
4,1975,1975-11-02,7,22.275,DEN,,OAK,L 17-42,,,,,,,,,,
5,1975,1975-11-09,8,22.282,DEN,,CIN,L 16-17,,,,,,,,,,
6,1975,1975-11-16,9,22.289,DEN,@,SDG,W 27-17,0,0,,0,0,0,0.0,1,9,0
7,1975,1975-11-23,10,22.296,DEN,@,ATL,L 21-35,,,,,,,,,,
8,1975,1975-11-30,11,22.303,DEN,,SDG,W 13-10,,,,,,,,,,
9,1975,1975-12-08,12,22.311,DEN,@,OAK,L 10-17,,,,,,,,,,
10,1975,1975-12-14,13,22.317,DEN,,PHI,W 25-10,0,0,,0,0,0,0.0,1,0,0
11,1975,1975-12-20,14,22.323,DEN,@,MIA,L 13-14,,,,,,,,,,
12,1976,1976-09-12,1,23.225,DEN,@,CIN,L 7-17,,,,,,,,,,
13,1976,1976-09-19,2,23.232,DEN,,NYJ,W 46-3,,,,,,,,,,
14,1976,1976-09-26,3,23.239,DEN,,CLE,W 44-13,,,,,,,,,,
15,1976,1976-10-03,4,23.246,DEN,,SDG,W 26-0,,,,,,,,,,
16,1976,1976-10-10,5,23.253,DEN,@,HOU,L 3-17,,,,,,,,,,
17,1976,1976-10-17,6,23.260,DEN,,OAK,L 10-17,,,,,,,,,,
18,1976,1976-10-24,7,23.267,DEN,@,KAN,W 35-26,,,,,,,,,,
19,1976,1976-10-31,8,23.274,DEN,@,OAK,L 6-19,,,,,,,,,,
20,1976,1976-11-07,9,23.281,DEN,,TAM,W 48-13,,,,,,,,,,
21,1976,1976-11-14,10,23.288,DEN,@,SDG,W 17-0,,,,,,,,,,
22,1976,1976-11-21,11,23.295,DEN,,NYG,W 14-13,,,,,,,,0,32,0
23,1976,1976-11-28,12,23.302,DEN,@,NWE,L 14-38,,,,,,,,,,
24,1976,1976-12-05,13,23.309,DEN,,KAN,W 17-16,,,,,,,,,,
25,1976,1976-12-12,14,23.316,DEN,@,CHI,W 28-14,,,,,,,,,,
26,1977,1977-09-18,1,24.230,DEN,,STL,W 7-0,,,,,,,,,,
27,1977,1977-09-25,2,24.237,DEN,,BUF,W 26-6,,,,,,,,,,
28,1977,1977-10-02,3,24.244,DEN,@,SEA,W 24-13,,,,,,,,,,
29,1977,1977-10-09,4,24.251,DEN,,KAN,W 23-7,0,0,,0,0,0,0.0,1,51,0
30,1977,1977-10-16,5,24.258,DEN,@,OAK,W 30-7,0,0,,0,1,6,0.0,1,18,1
31,1977,1977-10-23,6,24.265,DEN,@,CIN,W 24-13,,,,,,,,,,
32,1977,1977-10-30,7,24.272,DEN,,OAK,L 14-24,,,,,,,,,,
33,1977,1977-11-06,8,24.279,DEN,,PIT,W 21-7,,,,,,,,,,
34,1977,1977-11-13,9,24.286,DEN,@,SDG,W 17-14,,,,,,,,,,
35,1977,1977-11-20,10,24.293,DEN,@,KAN,W 14-7,,,,,,,,,,
36,1977,1977-11-27,11,24.300,DEN,,BAL,W 27-13,0,0,,0,0,0,0.0,1,59,0
37,1977,1977-12-04,12,24.307,DEN,@,HOU,W 24-14,,,,,,,,,,
38,1977,1977-12-11,13,24.314,DEN,,SDG,W 17-9,,,,,,,,,,
39,1977,1977-12-18,14,24.321,DEN,@,DAL,L 6-14,,,,,,,,,,
40,1978,1978-09-03,1,25.215,DEN,,OAK,W 14-6,,,,,,,,,,
41,1978,1978-09-11,2,25.223,DEN,@,MIN,L 9-12,0,0,,0,0,0,0.0,1,0,0
42,1978,1978-09-17,3,25.229,DEN,,SDG,W 27-14,,,,,,,,,,
43,1978,1978-09-24,4,25.236,DEN,@,KAN,W 23-17,,,,,,,,,,
44,1978,1978-10-01,5,25.243,DEN,,SEA,W 28-7,,,,,,,,,,
45,1978,1978-10-08,6,25.250,DEN,@,SDG,L 0-23,,,,,,,,,,
46,1978,1978-10-16,7,25.258,DEN,,CHI,W 16-7,,,,,,,,,,
47,1978,1978-10-22,8,25.264,DEN,@,BAL,L 6-7,,,,,,,,,,
48,1978,1978-10-29,9,25.271,DEN,@,SEA,W 20-17,,,,,,,,,,
49,1978,1978-11-05,10,25.278,DEN,,NYJ,L 28-31,,,,,,,,,,
50,1978,1978-11-12,11,25.285,DEN,@,CLE,W 19-7,,,,,,,,,,
51,1978,1978-11-19,12,25.292,DEN,,GNB,W 16-3,,,,,,,,,,
52,1978,1978-11-23,13,25.296,DEN,@,DET,L 14-17,,,,,,,,,,
53,1978,1978-12-03,14,25.306,DEN,@,OAK,W 21-6,,,,,,,,,,
54,1978,1978-12-10,15,25.313,DEN,,KAN,W 24-3,,,,,,,,,,
55,1978,1978-12-16,16,25.319,DEN,,PIT,L 17-21,0,0,,0,0,0,0.0,1,2,0
56,1979,1979-09-02,1,26.214,DEN,,CIN,W 10-0,,,,,,,,,,
57,1979,1979-09-06,2,26.218,DEN,,RAM,L 9-13,,,,,,,,,,
58,1979,1979-09-16,3,26.228,DEN,@,ATL,W 20-17,,,,,,,,,,
59,1979,1979-09-23,4,26.235,DEN,,SEA,W 37-34,,,,,,,,,,
60,1979,1979-09-30,5,26.242,DEN,@,OAK,L 3-27,,,,,,,,,,
61,1979,1979-10-07,6,26.249,DEN,,SDG,W 7-0,,,,,,,,,,
62,1979,1979-10-14,7,26.256,DEN,@,KAN,W 24-10,0,0,,0,0,0,0.0,1,15,0
63,1979,1979-10-22,8,26.264,DEN,@,PIT,L 7-42,,,,,,,,,,
64,1979,1979-10-28,9,26.270,DEN,,KAN,W 20-3,0,0,,0,0,0,0.0,1,5,0
65,1979,1979-11-04,10,26.277,DEN,,NOR,W 10-3,,,,,,,,,,
66,1979,1979-11-11,11,26.284,DEN,,NWE,W 45-10,,,,,,,,,,
67,1979,1979-11-18,12,26.291,DEN,@,SFO,W 38-28,,,,,,,,,,
68,1979,1979-11-25,13,26.298,DEN,,OAK,L 10-14,,,,,,,,,,
