ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1966,1966-09-10,1,23.113,BOS,@,SDG,L 0-24,,1,2,50.00,11,0,0,66.7,0,0,5.50,5.50,1,12,12.00,0
2,1966,1966-09-25,3,23.128,BOS,,KAN,L 24-43,,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,0,0,,0
3,1966,1966-10-23,6,23.156,BOS,,SDG,W 35-17,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0
4,1966,1966-11-27,11,23.191,BOS,@,MIA,W 20-14,,0,0,,0,0,0,,0,0,,,1,13,13.00,0
5,1966,1966-12-11,13,23.205,BOS,@,HOU,W 38-14,,3,6,50.00,46,0,0,75.7,0,0,7.67,7.67,5,15,3.00,0
6,1967,1967-09-09,2,24.112,BOS,@,SDG,L 14-28,,2,3,66.67,21,0,0,86.8,0,0,7.00,7.00,2,5,2.50,0
7,1967,1967-09-17,3,24.120,BOS,@,OAK,L 7-35,,1,5,20.00,4,0,0,39.6,0,0,0.80,0.80,0,0,,0
8,1967,1967-10-15,6,24.148,BOS,,MIA,W 41-10,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
9,1968,1968-09-22,2,25.125,PHI,,NYG,L 25-34,*,3,9,33.33,45,1,2,48.1,0,0,5.00,-2.78,1,-2,-2.00,0
10,1968,1968-11-03,8,25.167,PHI,,STL,L 17-45,,4,6,66.67,65,0,0,102.8,0,0,10.83,10.83,1,11,11.00,0
11,1970,1970-10-11,4,27.144,KAN,,BOS,W 23-10,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0
12,1971,1971-12-19,14,28.213,KAN,,BUF,W 22-9,,2,6,33.33,18,0,0,42.4,0,0,3.00,3.00,0,0,,0
13,1972,1972-10-15,5,29.148,CHI,@,CLE,W 17-0,,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0
14,1972,1972-11-26,11,29.190,CHI,,CIN,L 3-13,,2,5,40.00,14,0,0,47.9,0,0,2.80,2.80,0,0,,0
