ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
25,1987,1987-12-06,12,23.109,BUF,@,RAI,L 21-34,,1,3,3.00,1,,,0,0,,0,1,6
26,1987,1987-12-13,13,23.116,BUF,@,IND,W 27-3,,0,0,,0,,,0,0,,0,,
27,1987,1987-12-20,14,23.123,BUF,,NWE,L 7-13,,0,0,,0,,,0,0,,0,,
28,1987,1987-12-27,15,23.130,BUF,@,PHI,L 7-17,,0,0,,0,,,0,0,,0,,
29,1988,1988-09-04,1,24.016,BUF,,MIN,W 13-10,,0,0,,0,,,0,0,,0,,
30,1988,1988-09-11,2,24.023,BUF,,MIA,W 9-6,,0,0,,0,,,0,0,,0,,
31,1988,1988-09-18,3,24.030,BUF,@,NWE,W 16-14,,0,0,,0,,,0,0,,0,,
32,1988,1988-09-25,4,24.037,BUF,,PIT,W 36-28,,0,0,,0,,,0,0,,0,,
33,1988,1988-10-02,5,24.044,BUF,@,CHI,L 3-24,,0,0,,0,,,0,0,,0,,
34,1988,1988-10-09,6,24.051,BUF,,IND,W 34-23,,0,0,,0,,,0,0,,0,,
35,1988,1988-10-17,7,24.059,BUF,@,NYJ,W 37-14,,0,0,,0,,,0,0,,0,,
36,1988,1988-10-23,8,24.065,BUF,,NWE,W 23-20,,0,0,,0,,,1,12,12.00,0,0,0
37,1988,1988-10-30,9,24.072,BUF,,GNB,W 28-0,,1,1,1.00,1,,,0,0,,0,1,6
38,1988,1988-11-06,10,24.079,BUF,@,SEA,W 13-3,,0,0,,0,,,0,0,,0,,
39,1988,1988-11-14,11,24.087,BUF,@,MIA,W 31-6,,0,0,,0,,,0,0,,0,,
40,1988,1988-11-20,12,24.093,BUF,,NYJ,W 9-6,,0,0,,0,,,0,0,,0,,
41,1988,1988-11-27,13,24.100,BUF,@,CIN,L 21-35,,0,0,,0,,,0,0,,0,,
42,1988,1988-12-04,14,24.107,BUF,@,TAM,L 5-10,,0,0,,0,,,0,0,,0,,
43,1988,1988-12-11,15,24.114,BUF,,RAI,W 37-21,,1,2,2.00,1,,,0,0,,0,1,6
44,1988,1988-12-18,16,24.121,BUF,@,IND,L 14-17,,0,0,,0,,,0,0,,0,,
45,1989,1989-09-10,1,25.022,BUF,@,MIA,W 27-24,,0,0,,0,,,0,0,,0,,
46,1989,1989-09-18,2,25.030,BUF,,DEN,L 14-28,,0,0,,0,,,0,0,,0,,
47,1989,1989-09-24,3,25.036,BUF,@,HOU,W 47-41,,0,0,,0,,,1,6,6.00,0,0,0
48,1989,1989-10-01,4,25.043,BUF,,NWE,W 31-10,,0,0,,0,,,0,0,,0,,
49,1989,1989-10-08,5,25.050,BUF,@,IND,L 14-37,,0,0,,0,,,0,0,,0,,
50,1989,1989-10-16,6,25.058,BUF,,RAM,W 23-20,,0,0,,0,,,0,0,,0,,
51,1989,1989-10-22,7,25.064,BUF,,NYJ,W 34-3,,0,0,,0,,,0,0,,0,,
52,1989,1989-10-29,8,25.071,BUF,,MIA,W 31-17,,0,0,,0,,,0,0,,0,,
53,1989,1989-11-05,9,25.078,BUF,@,ATL,L 28-30,,0,0,,0,,,0,0,,0,,
54,1989,1989-11-12,10,25.085,BUF,,IND,W 30-7,,0,0,,0,,,0,0,,0,,
55,1989,1989-11-19,11,25.092,BUF,@,NWE,L 24-33,,0,0,,0,,,1,14,14.00,0,0,0
56,1989,1989-11-26,12,25.099,BUF,,CIN,W 24-7,,1,1,1.00,1,,,0,0,,0,1,6
57,1989,1989-12-04,13,25.107,BUF,@,SEA,L 16-17,,0,0,,0,,,0,0,,0,,
58,1989,1989-12-10,14,25.113,BUF,,NOR,L 19-22,,0,0,,0,,,0,0,,0,,
59,1989,1989-12-17,15,25.120,BUF,@,SFO,L 10-21,,0,0,,0,,,0,0,,0,,
60,1989,1989-12-23,16,25.126,BUF,@,NYJ,W 37-0,,0,0,,0,,,0,0,,0,,
61,1990,1990-09-09,1,26.021,BUF,,IND,W 26-10,,1,3,3.00,1,,,0,0,,0,1,6
62,1990,1990-09-16,2,26.028,BUF,@,MIA,L 7-30,,0,0,,0,,,1,11,11.00,0,0,0
63,1990,1990-09-24,3,26.036,BUF,@,NYJ,W 30-7,,1,2,2.00,1,,,0,0,,0,1,6
64,1990,1990-09-30,4,26.042,BUF,,DEN,W 29-28,,0,0,,0,,,0,0,,0,,
65,1990,1990-10-07,5,26.049,BUF,,RAI,W 38-24,,0,0,,0,,,0,0,,0,,
66,1990,1990-10-21,6,26.063,BUF,,NYJ,W 30-27,,0,0,,0,,,0,0,,0,,
67,1990,1990-10-28,7,26.070,BUF,@,NWE,W 27-10,,0,0,,0,,,1,11,11.00,0,0,0
68,1990,1990-11-04,8,26.077,BUF,@,CLE,W 42-0,,0,0,,0,,,0,0,,0,,
69,1990,1990-11-11,9,26.084,BUF,,PHO,W 45-14,,1,1,1.00,1,,,0,0,,0,1,6
70,1990,1990-11-18,10,26.091,BUF,,NWE,W 14-0,,0,0,,0,,,0,0,,0,,
71,1990,1990-11-26,11,26.099,BUF,@,HOU,L 24-27,,0,0,,0,,,0,0,,0,,
72,1990,1990-12-02,12,26.105,BUF,,PHI,W 30-23,,0,0,,0,,,0,0,,0,,
73,1990,1990-12-09,13,26.112,BUF,@,IND,W 31-7,,0,0,,0,,,0,0,,0,,
74,1990,1990-12-15,14,26.118,BUF,@,NYG,W 17-13,,0,0,,0,,,0,0,,0,,
75,1990,1990-12-23,15,26.126,BUF,,MIA,W 24-14,,0,0,,0,,,0,0,,0,,
76,1990,1990-12-30,16,26.133,BUF,@,WAS,L 14-29,,0,0,,0,,,0,0,,0,,
77,1991,1991-09-01,1,27.013,BUF,,MIA,W 35-31,,1,3,3.00,1,,,0,0,,0,1,6
78,1991,1991-09-08,2,27.020,BUF,,PIT,W 52-34,,0,0,,0,,,0,0,,0,,
79,1991,1991-09-15,3,27.027,BUF,@,NYJ,W 23-20,,0,0,,0,,,0,0,,0,,
80,1991,1991-09-22,4,27.034,BUF,@,TAM,W 17-10,,0,0,,0,,,0,0,,0,,
81,1991,1991-09-29,5,27.041,BUF,,CHI,W 35-20,,1,2,2.00,1,,,0,0,,0,1,6
82,1991,1991-10-07,6,27.049,BUF,@,KAN,L 6-33,,0,0,,0,,,0,0,,0,,
83,1991,1991-10-13,7,27.055,BUF,,IND,W 42-6,,0,0,,0,,,0,0,,0,,
84,1991,1991-10-21,8,27.063,BUF,,CIN,W 35-16,,0,0,,0,,,0,0,,0,,
85,1991,1991-11-03,9,27.076,BUF,,NWE,W 22-17,,0,0,,0,,,0,0,,0,,
86,1991,1991-11-10,10,27.083,BUF,@,GNB,W 34-24,,0,0,,0,,,0,0,,0,,
87,1991,1991-11-18,11,27.091,BUF,@,MIA,W 41-27,,0,0,,0,,,0,0,,0,,
88,1991,1991-11-24,12,27.097,BUF,@,NWE,L 13-16,,0,0,,0,,,0,0,,0,,
89,1991,1991-12-01,13,27.104,BUF,,NYJ,W 24-13,,0,0,,0,,,0,0,,0,,
90,1991,1991-12-08,14,27.111,BUF,@,RAI,W 30-27,,0,0,,0,,,0,0,,0,,
91,1991,1991-12-15,15,27.118,BUF,@,IND,W 35-7,,0,0,,0,,,0,0,,0,,
92,1991,1991-12-22,16,27.125,BUF,,DET,L 14-17,,1,5,5.00,0,,,0,0,,0,0,0
93,1992,1992-09-06,1,28.018,PHO,@,TAM,L 7-23,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
94,1992,1992-09-13,2,28.025,PHO,,PHI,L 14-31,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
95,1992,1992-09-20,3,28.032,PHO,@,DAL,L 20-31,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0
96,1992,1992-10-04,4,28.046,PHO,,WAS,W 27-24,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
97,1992,1992-10-11,5,28.053,PHO,@,NYG,L 21-31,1,0,0,,0,0.0%,0.00,0,0,,0,,
98,1992,1992-10-18,6,28.060,PHO,,NOR,L 21-30,,0,0,,0,0.0%,,0,0,,0,,
99,1992,1992-10-25,7,28.067,PHO,@,PHI,L 3-7,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
100,1992,1992-11-01,8,28.074,PHO,,SFO,W 24-14,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
101,1992,1992-11-08,9,28.081,PHO,@,RAM,W 20-14,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
102,1992,1992-11-15,10,28.088,PHO,@,ATL,L 17-20,,0,0,,0,0.0%,,0,0,,0,,
103,1992,1992-11-22,11,28.095,PHO,,DAL,L 10-16,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
104,1992,1992-11-29,12,28.102,PHO,@,WAS,L 3-41,1,0,0,,0,0.0%,0.00,1,10,10.00,0,0,0
105,1992,1992-12-06,13,28.109,PHO,,SDG,L 21-27,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
106,1992,1992-12-12,14,28.115,PHO,,NYG,W 19-0,1,0,0,,0,0.0%,0.00,0,0,,0,,
107,1992,1992-12-20,15,28.123,PHO,@,IND,L 13-16,,0,0,,0,0.0%,,0,0,,0,,
108,1992,1992-12-27,16,28.130,PHO,,TAM,L 3-7,,0,0,,0,0.0%,,0,0,,0,,
109,1993,1993-09-05,1,29.017,PHO,@,PHI,L 17-23,,0,0,,0,0.0%,,,,,,,
110,1993,1993-09-12,2,29.024,PHO,@,WAS,W 17-10,,0,0,,0,0.0%,,,,,,,
111,1993,1993-09-19,3,29.031,PHO,,DAL,L 10-17,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
112,1993,1993-09-26,4,29.038,PHO,@,DET,L 20-26,,0,0,,0,0.0%,,,,,,,
113,1993,1993-10-10,5,29.052,PHO,,NWE,L 21-23,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
114,1993,1993-10-17,6,29.059,PHO,,WAS,W 36-6,,0,0,,0,0.0%,,,,,,,
115,1993,1993-10-24,7,29.066,PHO,@,SFO,L 14-28,,0,0,,0,0.0%,,,,,,,
116,1993,1993-10-31,8,29.073,PHO,,NOR,L 17-20,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
117,1993,1993-11-07,9,29.080,PHO,,PHI,W 16-3,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0
118,1993,1993-11-14,10,29.087,PHO,@,DAL,L 15-20,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0
119,1993,1993-11-28,11,29.101,PHO,@,NYG,L 17-19,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
120,1993,1993-12-05,12,29.108,PHO,,RAM,W 38-10,,0,0,,0,0.0%,,,,,,,
121,1993,1993-12-12,13,29.115,PHO,,DET,L 14-21,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
122,1993,1993-12-19,14,29.122,PHO,@,SEA,W 30-27,,0,0,,0,0.0%,,,,,,,
123,1993,1993-12-26,15,29.129,PHO,,NYG,W 17-6,1,0,0,,0,0.0%,0.00,,,,,,
124,1993,1994-01-02,16,29.136,PHO,@,ATL,W 27-10,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
