ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
66,2011,2011-10-02,4,26.342,DEN,@,GNB,L 23-49,,,,,,,0.0%,,,,,,,,,,,,,,,
67,2011,2011-10-09,5,26.349,DEN,,SDG,L 24-29,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2011,2011-10-23,6,26.363,DEN,@,MIA,W 18-15,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2011,2011-10-30,7,27.005,DEN,,DET,L 10-45,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2011,2011-11-06,8,27.012,DEN,@,OAK,W 38-24,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2011,2011-11-13,9,27.019,DEN,@,KAN,W 17-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2011,2011-11-17,10,27.023,DEN,,NYJ,W 17-13,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2011,2011-11-27,11,27.033,DEN,@,SDG,W 16-13,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2011,2011-12-04,12,27.040,DEN,@,MIN,W 35-32,,,,,,,0.0%,,,,,,,,,,,,,,,
75,2011,2011-12-11,13,27.047,DEN,,CHI,W 13-10,,,,,,,0.0%,,,,,,,,,,,,,,,
76,2011,2011-12-18,14,27.054,DEN,,NWE,L 23-41,*,,,,,,0.0%,,,,,,,,,,,,,,,
77,2011,2011-12-24,15,27.060,DEN,@,BUF,L 14-40,*,2,2,46,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2011,2012-01-01,16,27.068,DEN,,KAN,L 3-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2012,2012-09-10,1,27.321,SDG,@,OAK,W 22-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2012,2012-09-16,2,27.327,SDG,,TEN,W 38-10,,4,4,48,12.00,3,100.0%,12.00,0,0,,0,0,0,,0,,3,18,0.0,0,0
81,2012,2012-09-23,3,27.334,SDG,,ATL,L 3-27,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2012,2012-09-30,4,27.341,SDG,@,KAN,W 37-20,*,,,,,,0.0%,,,,,,,,,,,,,,,
83,2012,2012-10-07,5,27.348,SDG,@,NOR,L 24-31,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2012,2012-10-15,6,27.356,SDG,,DEN,L 24-35,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2012,2012-10-28,7,28.003,SDG,@,CLE,L 6-7,,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2012,2012-11-01,8,28.007,SDG,,KAN,W 31-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2012,2012-11-11,9,28.017,SDG,@,TAM,L 24-34,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2012,2012-12-09,13,28.045,SDG,@,PIT,W 34-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2012,2012-12-16,14,28.052,SDG,,CAR,L 7-31,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2012,2012-12-23,15,28.059,SDG,@,NYJ,W 27-17,,,,,,,0.0%,,,,,,,,,,,,,,,
91,2012,2012-12-30,16,28.066,SDG,,OAK,W 24-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2013,2013-09-15,2,28.325,CHI,,MIN,W 31-30,,,,,,,0.0%,,,,,,,,,,,,,,,
93,2013,2013-09-22,3,28.332,CHI,@,PIT,W 40-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,2,0
94,2013,2013-09-29,4,28.339,CHI,@,DET,L 32-40,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
95,2013,2013-10-06,5,28.346,CHI,,NOR,L 18-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2013,2013-10-10,6,28.350,CHI,,NYG,W 27-21,,,,,,,0.0%,,,,,,,,,,,,,,,
97,2013,2013-10-20,7,28.360,CHI,@,WAS,L 41-45,*,0,0,0,,0,0.0%,,0,0,,0,1,6,6.00,0,,0,0,0.0,0,0
98,2013,2013-11-04,8,29.010,CHI,@,GNB,W 27-20,*,,,,,,0.0%,,,,,,,,,,,,,,,
99,2013,2013-11-10,9,29.016,CHI,,DET,L 19-21,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2013,2013-11-17,10,29.023,CHI,,BAL,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,1,4,4.00,0,,0,0,0.0,0,0
101,2013,2013-11-24,11,29.030,CHI,@,STL,L 21-42,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
102,2013,2013-12-01,12,29.037,CHI,@,MIN,L 20-23,,,,,,,0.0%,,,,,,,,,,,,,,,
103,2013,2013-12-09,13,29.045,CHI,,DAL,W 45-28,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2013,2013-12-15,14,29.051,CHI,@,CLE,W 38-31,,,,,,,0.0%,,,,,,,,,,,,,,,
105,2013,2013-12-22,15,29.058,CHI,@,PHI,L 11-54,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
106,2013,2013-12-29,16,29.065,CHI,,GNB,L 28-33,,,,,,,0.0%,,,,,,,,,,,,,,,
107,2014,2014-09-07,1,29.317,CHI,,BUF,L 20-23,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2014,2014-09-14,2,29.324,CHI,@,SFO,W 28-20,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2014,2014-09-22,3,29.332,CHI,@,NYJ,W 27-19,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0
110,2014,2014-09-28,4,29.338,CHI,,GNB,L 17-38,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2014,2014-10-05,5,29.345,CHI,@,CAR,L 24-31,,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2014,2014-10-12,6,29.352,CHI,@,ATL,W 27-13,,,,,,,0.0%,,,,,,,,,,,,,,,
113,2014,2014-10-19,7,29.359,CHI,,MIA,L 14-27,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2014,2014-10-26,8,30.001,CHI,@,NWE,L 23-51,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,1,0,2,0.0,0,0
115,2014,2014-11-09,9,30.015,CHI,@,GNB,L 14-55,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2014,2014-11-16,10,30.022,CHI,,MIN,W 21-13,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
117,2014,2014-11-23,11,30.029,CHI,,TAM,W 21-13,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,-3,-3.00,0,,0,0,0.0,0,0
118,2014,2014-11-27,12,30.033,CHI,@,DET,L 17-34,,,,,,,0.0%,,,,,,,,,,,,,,,
119,2014,2014-12-04,13,30.040,CHI,,DAL,L 28-41,,,,,,,0.0%,,,,,,,,,,,,,,,
120,2014,2014-12-15,14,30.051,CHI,,NOR,L 15-31,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2014,2014-12-21,15,30.057,CHI,,DET,L 14-20,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2014,2014-12-28,16,30.064,CHI,@,MIN,L 9-13,*,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
