ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1994,1994-09-04,1,24.242,BUF,,NYJ,L 3-23,0,0,,0
2,1994,1994-09-11,2,24.249,BUF,@,NWE,W 38-35,0,0,,0
3,1994,1994-09-18,3,24.256,BUF,@,HOU,W 15-7,0,0,,0
4,1994,1994-09-26,4,24.264,BUF,,DEN,W 27-20,0,0,,0
5,1994,1994-10-09,6,24.277,BUF,,MIA,W 21-11,0,0,,0
6,1994,1994-10-30,8,24.298,BUF,,KAN,W 44-10,0,0,,0
7,1994,1994-11-06,9,24.305,BUF,@,NYJ,L 17-22,0,0,,0
8,1994,1994-11-14,10,24.313,BUF,@,PIT,L 10-23,1,1,1.00,0
9,1994,1994-11-20,11,24.319,BUF,,GNB,W 29-20,0,0,,0
10,1994,1994-12-04,13,24.333,BUF,@,MIA,W 42-31,0,0,,0
11,1994,1994-12-24,16,24.353,BUF,@,IND,L 9-10,0,0,,0
