ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1968,1968-09-06,1,21.327,CIN,@,SDG,L 13-29,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1968,1968-09-15,2,21.336,CIN,,DEN,W 24-10,5,49,9.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
3,1968,1968-09-22,3,21.343,CIN,,BUF,W 34-23,1,-1,-1.00,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
4,1968,1968-09-29,4,21.350,CIN,,SDG,L 10-31,1,6,6.00,1,0,0,,0,0,0,,0,2,53,26.50,0,1,6
5,1968,1968-10-06,5,21.357,CIN,@,DEN,L 7-10,0,0,,0,0,0,,0,0,0,,0,4,9,2.25,0,0,0
6,1968,1968-10-13,6,21.364,CIN,@,KAN,L 3-13,6,35,5.83,0,0,0,,0,1,18,18.00,0,3,18,6.00,0,0,0
7,1968,1968-10-20,7,22.005,CIN,,MIA,L 22-24,8,60,7.50,1,1,33,33.00,0,3,50,16.67,0,2,6,3.00,0,1,6
8,1968,1968-10-27,8,22.012,CIN,@,OAK,L 10-31,3,13,4.33,0,0,0,,0,1,0,0.00,0,1,7,7.00,0,0,0
9,1968,1968-11-03,9,22.019,CIN,,HOU,L 17-27,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
10,1968,1968-11-10,10,22.026,CIN,,KAN,L 9-16,0,0,,0,0,0,,0,2,52,26.00,0,2,7,3.50,0,0,0
11,1968,1968-11-17,11,22.033,CIN,@,MIA,W 38-21,0,0,,0,0,0,,0,2,51,25.50,0,3,0,0.00,0,0,0
12,1968,1968-11-24,12,22.040,CIN,,OAK,L 0-34,0,0,,0,0,0,,0,2,46,23.00,0,1,-6,-6.00,0,0,0
13,1968,1968-12-01,13,22.047,CIN,@,BOS,L 14-33,0,0,,0,0,0,,0,1,7,7.00,0,2,9,4.50,0,0,0
14,1968,1968-12-08,14,22.054,CIN,@,NYJ,L 14-27,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
15,1969,1969-09-14,1,22.334,CIN,,MIA,W 27-21,2,6,3.00,0,0,0,,0,1,24,24.00,0,3,12,4.00,0,0,0
16,1969,1969-09-21,2,22.341,CIN,,SDG,W 34-20,0,0,,0,0,0,,0,1,21,21.00,0,2,29,14.50,0,0,0
17,1969,1969-09-28,3,22.348,CIN,,KAN,W 24-19,0,0,,0,0,0,,0,0,0,,0,3,15,5.00,0,0,0
18,1969,1969-10-04,4,22.354,CIN,@,SDG,L 14-21,0,0,,0,0,0,,0,1,26,26.00,0,1,4,4.00,0,0,0
19,1969,1969-10-12,5,22.362,CIN,,NYJ,L 7-21,0,0,,0,0,0,,0,1,51,51.00,0,1,2,2.00,0,0,0
20,1969,1969-10-19,6,23.004,CIN,,DEN,L 23-30,9,48,5.33,0,0,0,,0,1,23,23.00,0,2,6,3.00,0,0,0
21,1969,1969-10-26,7,23.011,CIN,@,KAN,L 22-42,0,0,,0,0,0,,0,3,74,24.67,0,0,0,,0,0,0
22,1969,1969-11-02,8,23.018,CIN,,OAK,W 31-17,2,-10,-5.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
