ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2000,2000-10-29,9,23.128,CLE,,CIN,L 3-12,,,,,,,0.0%,,,,,,
2,2000,2000-11-05,10,23.135,CLE,,NYG,L 3-24,,,,,,,0.0%,,,,,,
3,2000,2000-11-12,11,23.142,CLE,,NWE,W 19-11,,,,,,,0.0%,,,,,,
4,2000,2000-11-19,12,23.149,CLE,@,TEN,L 10-24,,,,,,,0.0%,,,,,,
5,2000,2000-11-26,13,23.156,CLE,@,BAL,L 7-44,*,,,,,,0.0%,,,,,,
6,2000,2000-12-03,14,23.163,CLE,@,JAX,L 0-48,*,0,,,,,0.0%,,,,,,
7,2000,2000-12-10,15,23.170,CLE,,PHI,L 24-35,*,0,,,,,0.0%,,,,,,
8,2000,2000-12-17,16,23.177,CLE,,TEN,L 0-24,*,,,,,,0.0%,,,,,,
9,2001,2001-09-09,1,24.078,CLE,,SEA,L 6-9,,,,,,,0.0%,,,,,,
10,2001,2001-09-23,2,24.092,CLE,,DET,W 24-14,,1,1,2,2.00,1,100.0%,2.00,1,6,0.0,,
11,2001,2001-09-30,3,24.099,CLE,@,JAX,W 23-14,,,,,,,0.0%,,,,,,
12,2001,2001-10-07,4,24.106,CLE,,SDG,W 20-16,,,,,,,0.0%,,,,,,
13,2001,2001-10-14,5,24.113,CLE,@,CIN,L 14-24,,,,,,,0.0%,,,,,,
14,2001,2001-10-21,6,24.120,CLE,,BAL,W 24-14,,,,,,,0.0%,,,,,,
15,2001,2001-11-04,7,24.134,CLE,@,CHI,L 21-27,,,,,,,0.0%,,,,,,
16,2001,2001-11-11,8,24.141,CLE,,PIT,L 12-15,,,,,,,0.0%,,,,,,
17,2001,2001-11-18,9,24.148,CLE,@,BAL,W 27-17,,,,,,,0.0%,,,,,,
18,2001,2001-11-25,10,24.155,CLE,,CIN,W 18-0,,,,,,,0.0%,,,,,,
19,2001,2001-12-02,11,24.162,CLE,,TEN,L 15-31,,,,,,,0.0%,,,,,,
20,2001,2001-12-09,12,24.169,CLE,@,NWE,L 16-27,,,,,,,0.0%,,,,,,
21,2001,2001-12-16,13,24.176,CLE,,JAX,L 10-15,*,,,,,,0.0%,,,,,,
22,2001,2001-12-23,14,24.183,CLE,@,GNB,L 7-30,*,,,,,,0.0%,,,,,,
