ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2013,2013-10-13,5,23.256,CAR,@,MIN,W 35-10,,,,,
2,2013,2013-11-03,8,23.277,CAR,,ATL,W 34-10,,,,,
3,2013,2013-11-10,9,23.284,CAR,@,SFO,W 10-9,,,,,
4,2013,2013-11-18,10,23.292,CAR,,NWE,W 24-20,,,,,
5,2013,2013-11-24,11,23.298,CAR,@,MIA,W 20-16,,,,,
6,2013,2013-12-01,12,23.305,CAR,,TAM,W 27-6,,,,,
7,2013,2013-12-08,13,23.312,CAR,@,NOR,L 13-31,,,,,
8,2013,2013-12-15,14,23.319,CAR,,NYJ,W 30-20,,,,,
9,2013,2013-12-22,15,23.326,CAR,,NOR,W 17-13,,,,,
10,2013,2013-12-29,16,23.333,CAR,@,ATL,W 21-20,,,,,
11,2014,2014-09-07,1,24.220,CAR,@,TAM,W 20-14,,,,,
12,2014,2014-09-14,2,24.227,CAR,,DET,W 24-7,,,,,
13,2014,2014-09-21,3,24.234,CAR,,PIT,L 19-37,,,,,
14,2014,2014-09-28,4,24.241,CAR,@,BAL,L 10-38,,,,,
15,2014,2014-10-05,5,24.248,CAR,,CHI,W 31-24,,,,,
16,2014,2014-10-12,6,24.255,CAR,@,CIN,T 37-37,,,,,
17,2014,2014-10-19,7,24.262,CAR,@,GNB,L 17-38,,,,,
18,2014,2014-10-26,8,24.269,CAR,,SEA,L 9-13,,,,,
19,2014,2014-10-30,9,24.273,CAR,,NOR,L 10-28,,,,,
20,2014,2014-11-10,10,24.284,CAR,@,PHI,L 21-45,,,,,
21,2014,2014-11-16,11,24.290,CAR,,ATL,L 17-19,,,,,
22,2014,2014-11-30,12,24.304,CAR,@,MIN,L 13-31,,1,12,12.00,0
23,2014,2014-12-07,13,24.311,CAR,@,NOR,W 41-10,,,,,
24,2014,2014-12-14,14,24.318,CAR,,TAM,W 19-17,,,,,
25,2014,2014-12-21,15,24.325,CAR,,CLE,W 17-13,,,,,
26,2014,2014-12-28,16,24.332,CAR,@,ATL,W 34-3,,,,,
27,2015,2015-11-22,10,25.296,STL,@,BAL,L 13-16,,0,0,,0
28,2015,2015-11-29,11,25.303,STL,@,CIN,L 7-31,,0,0,,0
