ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,23.107,WAS,@,CAR,W 24-10,,,,
2,1997,1997-09-07,2,23.114,WAS,@,PIT,L 13-14,,,,
3,1997,1997-09-14,3,23.121,WAS,,ARI,W 19-13,,,,
4,1997,1997-09-28,4,23.135,WAS,,JAX,W 24-12,,,,
5,1997,1997-10-05,5,23.142,WAS,@,PHI,L 10-24,,,,
6,1997,1997-10-13,6,23.150,WAS,,DAL,W 21-16,,,,
7,1997,1997-10-19,7,23.156,WAS,@,TEN,L 14-28,,,,
8,1997,1997-11-02,9,23.170,WAS,@,CHI,W 31-8,,,,
9,1997,1997-11-09,10,23.177,WAS,,DET,W 30-7,,,,
10,1997,1997-11-16,11,23.184,WAS,@,DAL,L 14-17,,,,
11,1997,1997-11-23,12,23.191,WAS,,NYG,T 7-7,,,,
12,1997,1997-11-30,13,23.198,WAS,,STL,L 20-23,,,,
13,1997,1997-12-07,14,23.205,WAS,@,ARI,W 38-28,,,,
14,1997,1997-12-13,15,23.211,WAS,@,NYG,L 10-30,,,,
15,1997,1997-12-21,16,23.219,WAS,,PHI,W 35-32,,,,
16,1999,1999-09-12,1,25.119,ATL,,MIN,L 14-17,,,,
17,1999,1999-09-20,2,25.127,ATL,@,DAL,L 7-24,,,,
18,1999,1999-09-26,3,25.133,ATL,@,STL,L 7-35,,,,
19,1999,1999-10-03,4,25.140,ATL,,BAL,L 13-19,,,,
20,1999,1999-10-10,5,25.147,ATL,@,NOR,W 20-17,,,,
21,1999,1999-10-17,6,25.154,ATL,,STL,L 13-41,,,,
22,1999,1999-10-25,7,25.162,ATL,@,PIT,L 9-13,,,,
23,1999,1999-10-31,8,25.168,ATL,,CAR,W 27-20,,,,
24,1999,1999-11-08,9,25.176,MIN,,DAL,W 27-17,,,,
25,1999,1999-11-14,10,25.182,MIN,@,CHI,W 27-24,,,,
26,1999,1999-11-28,11,25.196,MIN,,SDG,W 35-27,,,,
27,2000,2000-09-03,1,26.110,MIN,,CHI,W 30-27,,,,
28,2000,2000-09-10,2,26.117,MIN,,MIA,W 13-7,,1,0,0
29,2000,2000-09-17,3,26.124,MIN,@,NWE,W 21-13,,,,
30,2000,2000-10-01,4,26.138,MIN,@,DET,W 31-24,,,,
31,2000,2000-10-09,5,26.146,MIN,,TAM,W 30-23,,,,
32,2000,2000-10-15,6,26.152,MIN,@,CHI,W 28-16,,,,
33,2000,2000-10-22,7,26.159,MIN,,BUF,W 31-27,,,,
34,2000,2000-10-29,8,26.166,MIN,@,TAM,L 13-41,,,,
35,2000,2000-11-06,9,26.174,MIN,@,GNB,L 20-26,,,,
36,2000,2000-11-12,10,26.180,MIN,,ARI,W 31-14,,,,
37,2000,2000-11-19,11,26.187,MIN,,CAR,W 31-17,,,,
38,2000,2000-11-23,12,26.191,MIN,@,DAL,W 27-15,,,,
39,2000,2000-11-30,13,26.198,MIN,,DET,W 24-17,,,,
40,2000,2000-12-10,14,26.208,MIN,@,STL,L 29-40,,,,
41,2000,2000-12-17,15,26.215,MIN,,GNB,L 28-33,,,,
42,2000,2000-12-24,16,26.222,MIN,@,IND,L 10-31,,,,
43,2001,2001-09-09,1,27.116,MIN,,CAR,L 13-24,,,,
44,2001,2001-09-23,2,27.130,MIN,@,CHI,L 10-17,,,,
45,2001,2001-09-30,3,27.137,MIN,,TAM,W 20-16,,,,
46,2001,2001-10-07,4,27.144,MIN,@,NOR,L 15-28,*,,,
47,2001,2001-10-14,5,27.151,MIN,,DET,W 31-26,,,,
48,2001,2001-11-11,8,27.179,GNB,@,CHI,W 20-12,,,,
49,2001,2001-12-03,11,27.201,GNB,@,JAX,W 28-21,,1,9,0
50,2001,2001-12-09,12,27.207,GNB,,CHI,W 17-7,,,,
51,2001,2001-12-16,13,27.214,GNB,@,TEN,L 20-26,,,,
52,2001,2001-12-23,14,27.221,GNB,,CLE,W 30-7,,,,
53,2001,2001-12-30,15,27.228,GNB,,MIN,W 24-13,,,,
54,2001,2002-01-06,16,27.235,GNB,@,NYG,W 34-25,,,,
