ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1973,1973-09-30,3,23.239,STL,@,DAL,L 10-45,,,,
2,1973,1973-10-07,4,23.246,STL,,OAK,L 10-17,,,,
3,1973,1973-10-14,5,23.253,STL,,PHI,L 24-27,,,,
4,1973,1973-10-21,6,23.260,STL,@,WAS,L 13-31,,,,
5,1973,1973-10-28,7,23.267,STL,,NYG,W 35-27,,,,
6,1973,1973-11-04,8,23.274,STL,,DEN,T 17-17,,,,
7,1973,1973-11-18,10,23.288,STL,@,NYG,L 13-24,,,,
8,1973,1973-11-25,11,23.295,STL,@,CIN,L 24-42,,,,
9,1973,1973-12-02,12,23.302,STL,,DET,L 16-20,,,,
10,1973,1973-12-09,13,23.309,STL,@,ATL,W 32-10,,,,
11,1973,1973-12-16,14,23.316,STL,,DAL,L 3-30,,,,
12,1974,1974-09-15,1,24.224,STL,,PHI,W 7-3,,,,
13,1974,1974-09-22,2,24.231,STL,@,WAS,W 17-10,,,,
14,1974,1974-09-29,3,24.238,STL,,CLE,W 29-7,,,,
15,1974,1974-10-06,4,24.245,STL,@,SFO,W 34-9,,,,
16,1974,1974-10-13,5,24.252,STL,,DAL,W 31-28,1,20,20.00,0
17,1974,1974-10-20,6,24.259,STL,@,HOU,W 31-27,1,12,12.00,0
18,1974,1974-11-03,8,24.273,STL,@,DAL,L 14-17,,,,
19,1974,1974-11-11,9,24.281,STL,,MIN,L 24-28,,,,
20,1974,1974-11-17,10,24.287,STL,@,PHI,W 13-3,,,,
21,1974,1974-11-24,11,24.294,STL,@,NYG,W 23-21,,,,
22,1974,1974-12-01,12,24.301,STL,,KAN,L 13-17,,,,
23,1974,1974-12-08,13,24.308,STL,@,NOR,L 0-14,,,,
24,1974,1974-12-15,14,24.315,STL,,NYG,W 26-14,,,,
25,1975,1975-11-09,8,25.279,CLE,@,DET,L 10-21,,,,
26,1975,1975-11-16,9,25.286,CLE,@,OAK,L 17-38,,,,
27,1975,1975-11-23,10,25.293,CLE,,CIN,W 35-23,,,,
28,1975,1975-11-30,11,25.300,CLE,,NOR,W 17-16,,,,
29,1975,1975-12-07,12,25.307,CLE,@,PIT,L 17-31,,,,
30,1975,1975-12-14,13,25.314,CLE,,KAN,W 40-14,,,,
31,1975,1975-12-21,14,25.321,CLE,@,HOU,L 10-21,,,,
