ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
71,2015,2015-11-22,10,27.296,STL,@,BAL,L 13-16,*,4,2,43,21.50,1,50.0%,10.75,0,0,,0,,1,6,0.0,0,0
72,2015,2015-11-29,11,27.303,STL,@,CIN,L 7-31,*,4,3,17,5.67,0,75.0%,4.25,0,0,,0,,0,0,0.0,0,0
73,2015,2015-12-06,12,27.310,STL,,ARI,L 3-27,*,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
74,2015,2015-12-13,13,27.317,STL,,DET,W 21-14,,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
75,2015,2015-12-17,14,27.321,STL,,TAM,W 31-23,*,3,3,27,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0
76,2015,2015-12-27,15,27.331,STL,@,SEA,W 23-17,*,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
77,2015,2016-01-03,16,27.338,STL,@,SFO,L 16-19,*,5,5,37,7.40,0,100.0%,7.40,0,0,,0,,0,0,0.0,0,0
78,2016,2016-09-12,1,28.226,LAR,@,SFO,L 0-28,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,,0,0,0.0,0,0
79,2016,2016-09-18,2,28.232,LAR,,SEA,W 9-3,*,6,4,61,15.25,0,66.7%,10.17,0,0,,0,,0,0,0.0,0,0
80,2016,2016-09-25,3,28.239,LAR,@,TAM,W 37-32,*,4,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
81,2016,2016-10-02,4,28.246,LAR,@,ARI,W 17-13,*,7,5,52,10.40,0,71.4%,7.43,0,0,,0,,0,0,0.0,0,0
82,2016,2016-10-09,5,28.253,LAR,,BUF,L 19-30,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,,0,0,0.0,0,0
83,2016,2016-10-16,6,28.260,LAR,@,DET,L 28-31,*,8,5,34,6.80,1,62.5%,4.25,0,0,,0,,1,6,0.0,0,0
84,2016,2016-10-23,7,28.267,LAR,,NYG,L 10-17,*,9,7,55,7.86,0,77.8%,6.11,0,0,,0,,0,0,0.0,0,0
85,2016,2016-11-06,8,28.281,LAR,,CAR,L 10-13,*,12,7,90,12.86,0,58.3%,7.50,0,0,,0,,0,0,0.0,0,0
86,2016,2016-11-13,9,28.288,LAR,@,NYJ,W 9-6,*,2,1,0,0.00,0,50.0%,0.00,0,0,,0,,0,0,0.0,0,0
87,2016,2016-11-20,10,28.295,LAR,,MIA,L 10-14,*,7,4,38,9.50,0,57.1%,5.43,0,0,,0,,0,0,0.0,0,0
88,2016,2016-11-27,11,28.302,LAR,@,NOR,L 21-49,*,7,4,51,12.75,1,57.1%,7.29,0,0,,0,,1,6,0.0,0,0
89,2016,2016-12-04,12,28.309,LAR,@,NWE,L 10-26,*,5,2,13,6.50,0,40.0%,2.60,0,0,,0,,0,0,0.0,0,0
90,2016,2016-12-11,13,28.316,LAR,,ATL,L 14-42,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,,0,0,0.0,0,0
91,2016,2016-12-15,14,28.320,LAR,@,SEA,L 3-24,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,,0,0,0.0,0,0
92,2016,2016-12-24,15,28.329,LAR,,SFO,L 21-22,*,4,3,36,12.00,0,75.0%,9.00,0,0,,0,,0,0,0.0,0,0
93,2016,2017-01-01,16,28.337,LAR,,ARI,L 6-44,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,,0,0,0.0,0,0
94,2017,2017-09-10,1,29.223,GNB,,SEA,W 17-9,,4,2,18,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,0,0
95,2017,2017-09-17,2,29.230,GNB,@,ATL,L 23-34,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
96,2017,2017-09-24,3,29.237,GNB,,CIN,W 27-24,*,3,2,52,26.00,1,66.7%,17.33,0,0,,0,,1,6,0.0,0,0
97,2017,2017-09-28,4,29.241,GNB,,CHI,W 35-14,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,0,0,0.0,0,0
98,2017,2017-10-08,5,29.251,GNB,@,DAL,W 35-31,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,,0,0,0.0,0,0
99,2017,2017-10-15,6,29.258,GNB,@,MIN,L 10-23,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
100,2017,2017-10-22,7,29.265,GNB,,NOR,L 17-26,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
101,2017,2017-11-06,8,29.280,GNB,,DET,L 17-30,*,3,2,32,16.00,0,66.7%,10.67,0,0,,0,,0,0,0.0,0,0
102,2017,2017-11-12,9,29.286,GNB,@,CHI,W 23-16,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,0,0
103,2017,2017-11-19,10,29.293,GNB,,BAL,L 0-23,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,,0,0,0.0,0,0
104,2017,2017-11-26,11,29.300,GNB,@,PIT,L 28-31,*,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
105,2017,2017-12-03,12,29.307,GNB,,TAM,W 26-20,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0
106,2017,2017-12-10,13,29.314,GNB,@,CLE,W 27-21,*,5,2,11,5.50,0,40.0%,2.20,0,0,,0,,0,0,0.0,0,0
107,2017,2017-12-17,14,29.321,GNB,@,CAR,L 24-31,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,,0,0,0.0,0,0
108,2017,2017-12-23,15,29.327,GNB,,MIN,L 0-16,*,9,4,36,9.00,0,44.4%,4.00,0,0,,0,,0,0,0.0,0,0
109,2017,2017-12-31,16,29.335,GNB,@,DET,L 11-35,*,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
110,2018,2018-09-09,1,30.222,GNB,,CHI,W 24-23,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,0,0
111,2018,2018-09-16,2,30.229,GNB,,MIN,T 29-29,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
112,2018,2018-09-23,3,30.236,GNB,@,WAS,L 17-31,,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
