ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1993,1993-09-05,1,25.250,BUF,,NWE,W 38-14,,,,,,,,,,,,,,,
33,1993,1993-09-12,2,25.257,BUF,@,DAL,W 13-10,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
34,1993,1993-09-26,3,25.271,BUF,,MIA,L 13-22,,0,0,,0,0,0,,0,0,0,0.0,1,7,0
35,1993,1993-10-03,4,25.278,BUF,,NYG,W 17-14,,0,0,,0,0,0,,0,1,6,0.0,1,85,1
36,1993,1993-10-11,5,25.286,BUF,,HOU,W 35-7,,,,,,,,,,,,,,,
37,1993,1993-10-24,6,25.299,BUF,@,NYJ,W 19-10,,,,,,,,,,,,,,,
38,1993,1993-11-01,7,25.307,BUF,,WAS,W 24-10,,,,,,,,,,,,,,,
39,1993,1993-11-07,8,25.313,BUF,@,NWE,W 13-10,,,,,,,,,,,,,,,
40,1993,1993-11-15,9,25.321,BUF,@,PIT,L 0-23,,,,,,,,,,,,,,,
41,1993,1993-11-21,10,25.327,BUF,,IND,W 23-9,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
42,1993,1993-11-28,11,25.334,BUF,@,KAN,L 7-23,,,,,,,,,,,,,,,
43,1993,1993-12-05,12,25.341,BUF,,RAI,L 24-25,,,,,,,,,,,,,,,
44,1993,1993-12-12,13,25.348,BUF,@,PHI,W 10-7,,,,,,,,,,,,,,,
45,1993,1993-12-19,14,25.355,BUF,@,MIA,W 47-34,,,,,,,,,,,,,,,
46,1993,1993-12-26,15,25.362,BUF,,NYJ,W 16-14,,,,,,,,,,,,,,,
47,1993,1994-01-02,16,26.004,BUF,@,IND,W 30-10,,,,,,,,,,,,,,,
48,1994,1994-09-04,1,26.249,BUF,,NYJ,L 3-23,,,,,,,,,,,,,,,
49,1994,1994-09-11,2,26.256,BUF,@,NWE,W 38-35,,,,,,,,,,,,,,,
50,1994,1994-09-18,3,26.263,BUF,@,HOU,W 15-7,,,,,,,,,,,,,,,
51,1994,1994-09-26,4,26.271,BUF,,DEN,W 27-20,,,,,,,,,,,,,,,
52,1994,1994-10-02,5,26.277,BUF,@,CHI,L 13-20,,,,,,,,,,,,,,,
53,1994,1994-10-09,6,26.284,BUF,,MIA,W 21-11,,,,,,,,,,,,,,,
54,1994,1994-10-16,7,26.291,BUF,,IND,L 17-27,,,,,,,,,,,,,,,
55,1994,1994-10-30,8,26.305,BUF,,KAN,W 44-10,,0,0,,0,0,0,,0,0,0,0.0,1,45,0
56,1994,1994-11-06,9,26.312,BUF,@,NYJ,L 17-22,,,,,,,,,,,,,,,
57,1994,1994-11-14,10,26.320,BUF,@,PIT,L 10-23,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
58,1994,1994-11-20,11,26.326,BUF,,GNB,W 29-20,,,,,,,,,,,,,,,
59,1994,1994-11-24,12,26.330,BUF,@,DET,L 21-35,,,,,,,,,,,,,,,
60,1994,1994-12-04,13,26.340,BUF,@,MIA,W 42-31,,,,,,,,,,,,,,,
61,1994,1994-12-11,14,26.347,BUF,,MIN,L 17-21,,,,,,,,,,,,,,,
62,1994,1994-12-18,15,26.354,BUF,,NWE,L 17-41,,,,,,,,,,,,,,,
63,1994,1994-12-24,16,26.360,BUF,@,IND,L 9-10,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
64,1995,1995-09-03,1,27.248,BUF,@,DEN,L 7-22,,0,0,,0,0,0,,0,0,0,0.0,1,10,0
65,1995,1995-09-10,2,27.255,BUF,,CAR,W 31-9,,,,,,,,,,,,,,,
66,1995,1995-09-17,3,27.262,BUF,,IND,W 20-14,,,,,,,,,,,,,,,
67,1995,1995-10-02,4,27.277,BUF,@,CLE,W 22-19,,,,,,,,,,,,,,,
68,1995,1995-10-08,5,27.283,BUF,,NYJ,W 29-10,,,,,,,,,,,,,,,
69,1995,1995-10-15,6,27.290,BUF,,SEA,W 27-21,,,,,,,,,,,,,,,
70,1995,1995-10-23,7,27.298,BUF,@,NWE,L 14-27,,,,,,,,,,,,,,,
71,1995,1995-10-29,8,27.304,BUF,@,MIA,L 6-23,,,,,,,,,,,,,,,
72,1995,1995-11-05,9,27.311,BUF,@,IND,W 16-10,,,,,,,,,,,,,,,
73,1995,1995-11-12,10,27.318,BUF,,ATL,W 23-17,,,,,,,,,,,,,,,
74,1995,1995-11-19,11,27.325,BUF,@,NYJ,W 28-26,,,,,,,,,,,,,,,
75,1995,1995-11-26,12,27.332,BUF,,NWE,L 25-35,,,,,,,,,,,,,,,
76,1995,1995-12-03,13,27.339,BUF,@,SFO,L 17-27,,,,,,,,,,,,,,,
77,1996,1996-09-01,1,28.247,BUF,@,NYG,W 23-20,,,,,,,,,,,,,,,
78,1996,1996-09-08,2,28.254,BUF,,NWE,W 17-10,,,,,,,,,,,,,,,
79,1996,1996-09-16,3,28.262,BUF,@,PIT,L 6-24,,,,,,,,,,,,,,,
80,1996,1996-09-22,4,28.268,BUF,,DAL,W 10-7,,,,,,,,,,,,,,,
81,1996,1996-10-06,5,28.282,BUF,,IND,W 16-13,,,,,,,,,,,,,,,
82,1997,1997-08-31,1,29.245,BUF,,MIN,L 13-34,,,,,,0,0,,0,,,,,,
83,1997,1997-09-07,2,29.252,BUF,@,NYJ,W 28-22,,,,,,0,0,,0,,,,,,
84,1997,1997-09-21,4,29.266,BUF,,IND,W 37-35,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
85,1997,1997-10-05,5,29.280,BUF,,DET,W 22-13,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
86,1997,1997-10-12,6,29.287,BUF,@,NWE,L 6-33,,,,,,0,0,,0,,,,,,
87,1997,1997-10-20,7,29.295,BUF,@,IND,W 9-6,,,,,,0,0,,0,,,,,,
88,1997,1997-10-26,8,29.301,BUF,,DEN,L 20-23,,,,,,0,0,,0,,,,,,
89,1997,1997-11-02,9,29.308,BUF,,MIA,W 9-6,,,,,,0,0,,0,,,,,,
90,1997,1997-11-09,10,29.315,BUF,,NWE,L 10-31,,,,,,0,0,,0,,,,,,
91,1997,1997-11-17,11,29.323,BUF,@,MIA,L 13-30,,,,,,0,0,,0,,,,,,
92,1997,1997-11-23,12,29.329,BUF,@,TEN,L 14-31,,,,,,0,0,,0,,,,,,
93,1997,1997-11-30,13,29.336,BUF,,NYJ,W 20-10,,,,,,0,0,,0,,,,,,
94,1997,1997-12-07,14,29.343,BUF,@,CHI,L 3-20,,,,,,0,0,,0,,,,,,
95,1997,1997-12-14,15,29.350,BUF,,JAX,L 14-20,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
96,1997,1997-12-20,16,29.356,BUF,@,GNB,L 21-31,,,,,,0,0,,0,,,,,,
97,1998,1998-09-06,1,30.251,BUF,@,SDG,L 14-16,,0,0,,0,0,0,,0,0,0,0.0,2,0,0
98,1998,1998-09-13,2,30.258,BUF,@,MIA,L 7-13,,,,,,,,,,,,,,,
99,1998,1998-09-20,3,30.265,BUF,,STL,L 33-34,,,,,,,,,,,,,,,
100,1998,1998-10-04,4,30.279,BUF,,SFO,W 26-21,,,,,,,,,,,,,,,
101,1998,1998-10-11,5,30.286,BUF,@,IND,W 31-24,,,,,,,,,,,,,,,
102,1998,1998-10-18,6,30.293,BUF,,JAX,W 17-16,,,,,,,,,,,,,,,
103,1998,1998-10-25,7,30.300,BUF,@,CAR,W 30-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
104,1998,1998-11-01,8,30.307,BUF,,MIA,W 30-24,,,,,,,,,,,,,,,
105,1998,1998-11-08,9,30.314,BUF,@,NYJ,L 12-34,,,,,,,,,,,,,,,
106,1998,1998-11-15,10,30.321,BUF,,NWE,W 13-10,,,,,,,,,,,,,,,
107,1998,1998-11-22,11,30.328,BUF,,IND,W 34-11,,,,,,,,,,,,,,,
108,1998,1998-11-29,12,30.335,BUF,@,NWE,L 21-25,,,,,,,,,,,,,,,
109,1998,1998-12-06,13,30.342,BUF,@,CIN,W 33-20,,,,,,,,,,,,,,,
110,1998,1998-12-13,14,30.349,BUF,,OAK,W 44-21,,,,,,,,,,,,,,,
111,1998,1998-12-19,15,30.355,BUF,,NYJ,L 10-17,,,,,,,,,,,,,,,
112,1998,1998-12-27,16,30.363,BUF,@,NOR,W 45-33,,,,,,,,,,,,,,,
113,1999,1999-09-12,1,31.257,BUF,@,IND,L 14-31,*,,,,,,,,,,,,,,
114,1999,1999-09-19,2,31.264,BUF,,NYJ,W 17-3,*,,,,,,,,,,,,,,
115,1999,1999-09-26,3,31.271,BUF,,PHI,W 26-0,*,,,,,,,,,,,,,,
116,1999,1999-10-04,4,31.279,BUF,@,MIA,W 23-18,*,,,,,,,,,,,,,,
117,1999,1999-10-10,5,31.285,BUF,,PIT,W 24-21,*,,,,,,,,,,,,,,
118,1999,1999-10-17,6,31.292,BUF,,OAK,L 14-20,*,,,,,,,,,,,,,,
119,1999,1999-10-24,7,31.299,BUF,@,SEA,L 16-26,*,,,,,,,,,,,,,,
120,1999,1999-10-31,8,31.306,BUF,@,BAL,W 13-10,*,,,,,,,,,,,,,,
121,1999,1999-11-07,9,31.313,BUF,@,WAS,W 34-17,*,,,,,,,,,,,,,,
122,1999,1999-11-14,10,31.320,BUF,,MIA,W 23-3,*,,,,,,,,,,,,,,
123,1999,1999-11-21,11,31.327,BUF,@,NYJ,L 7-17,*,,,,,,,,,,,,,,
124,1999,1999-11-28,12,31.334,BUF,,NWE,W 17-7,*,,,,,,,,,,,,,,
125,1999,1999-12-12,13,31.348,BUF,,NYG,L 17-19,*,,,,,,,,,,,,,,
126,1999,1999-12-19,14,31.355,BUF,@,ARI,W 31-21,*,1,37,37.00,1,0,0,,0,1,6,0.0,0,0,0
127,1999,1999-12-26,15,31.362,BUF,@,NWE,W 13-10,*,,,,,,,,,,,,,,
128,1999,2000-01-02,16,32.004,BUF,,IND,W 31-6,*,,,,,,,,,,,,,,
129,2000,2000-09-03,1,32.249,BUF,,TEN,W 16-13,*,,,,,,,,,,,,,,
130,2000,2000-09-10,2,32.256,BUF,,GNB,W 27-18,,1,4,4.00,0,0,0,,0,0,0,0.0,0,0,0
131,2000,2000-09-17,3,32.263,BUF,@,NYJ,L 14-27,,,,,,,,,,,,,,,
132,2000,2000-10-01,4,32.277,BUF,,IND,L 16-18,*,,,,,,,,,,,,,,
133,2000,2000-10-08,5,32.284,BUF,@,MIA,L 13-22,,,,,,,,,,,,,,,
134,2000,2000-10-15,6,32.291,BUF,,SDG,W 27-24,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
135,2000,2000-10-22,7,32.298,BUF,@,MIN,L 27-31,,,,,,,,,,,,,,,
136,2000,2000-10-29,8,32.305,BUF,,NYJ,W 23-20,*,0,0,,0,0,0,,0,1,6,0.0,1,45,1
137,2000,2000-11-05,9,32.312,BUF,@,NWE,W 16-13,*,,,,,,,,,,,,,,
138,2000,2000-11-12,10,32.319,BUF,,CHI,W 20-3,,,,,,,,,,,,,,,
139,2000,2000-11-19,11,32.326,BUF,@,KAN,W 21-17,*,,,,,,,,,,,,,,
140,2000,2000-11-26,12,32.333,BUF,@,TAM,L 17-31,*,,,,,,,,,,,,,,
141,2000,2000-12-03,13,32.340,BUF,,MIA,L 6-33,,,,,,,,,,,,,,,
142,2000,2000-12-11,14,32.348,BUF,@,IND,L 20-44,*,,,,,,,,,,,,,,
143,2000,2000-12-17,15,32.354,BUF,,NWE,L 10-13,*,,,,,,,,,,,,,,
144,2000,2000-12-23,16,32.360,BUF,@,SEA,W 42-23,,,,,,,,,,,,,,,
145,2001,2001-09-30,3,33.275,MIN,,TAM,W 20-16,*,,,,,,,,,,,,,,
146,2001,2001-10-07,4,33.282,MIN,@,NOR,L 15-28,*,,,,,,,,,,,,,,
147,2001,2001-10-14,5,33.289,MIN,,DET,W 31-26,*,,,,,,,,,,,,,,
148,2001,2001-10-21,6,33.296,MIN,,GNB,W 35-13,*,,,,,,,,,,,,,,
149,2001,2001-10-28,7,33.303,MIN,@,TAM,L 14-41,*,,,,,,,,,,,,,,
150,2002,2002-09-08,1,34.253,ATL,@,GNB,L 34-37,,,,,,,,,,,,,,,
151,2002,2002-09-15,2,34.260,ATL,,CHI,L 13-14,,,,,,,,,,,,,,,
152,2002,2002-09-22,3,34.267,ATL,,CIN,W 30-3,,,,,,,,,,,,,,,
153,2002,2002-10-06,4,34.281,ATL,,TAM,L 6-20,,,,,,,,,,,,,,,
154,2002,2002-10-13,5,34.288,ATL,@,NYG,W 17-10,,,,,,,,,,,,,,,
155,2002,2002-10-20,6,34.295,ATL,,CAR,W 30-0,,,,,,,,,,,,,,,
156,2002,2002-10-27,7,34.302,ATL,@,NOR,W 37-35,,,,,,,,,,,,,,,
157,2002,2002-11-03,8,34.309,ATL,,BAL,W 20-17,,,,,,,,,,,,,,,
158,2002,2002-11-10,9,34.316,ATL,@,PIT,T 34-34,,,,,,,,,,,,,,,
