ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1988,1988-09-04,1,23.299,CHI,,MIA,W 34-7,
2,1988,1988-09-11,2,23.306,CHI,@,IND,W 17-13,
3,1988,1988-09-18,3,23.313,CHI,,MIN,L 7-31,
4,1988,1988-09-25,4,23.320,CHI,@,GNB,W 24-6,
5,1988,1988-10-02,5,23.327,CHI,,BUF,W 24-3,
6,1988,1988-10-09,6,23.334,CHI,@,DET,W 24-7,
7,1988,1988-10-16,7,23.341,CHI,,DAL,W 17-7,
8,1988,1988-10-24,8,23.349,CHI,,SFO,W 10-9,
9,1988,1988-10-30,9,23.355,CHI,@,NWE,L 7-30,
10,1988,1988-11-06,10,23.362,CHI,,TAM,W 28-10,
11,1988,1988-11-13,11,24.003,CHI,@,WAS,W 34-14,
12,1988,1988-11-20,12,24.010,CHI,@,TAM,W 27-15,
13,1988,1988-11-27,13,24.017,CHI,,GNB,W 16-0,
14,1988,1988-12-05,14,24.025,CHI,@,RAM,L 3-23,
15,1988,1988-12-11,15,24.031,CHI,,DET,W 13-12,
16,1988,1988-12-19,16,24.039,CHI,@,MIN,L 27-28,1.0
17,1989,1989-11-12,10,25.002,CHI,@,PIT,W 20-0,
18,1989,1989-11-19,11,25.009,CHI,,TAM,L 31-32,
19,1989,1989-11-26,12,25.016,CHI,@,WAS,L 14-38,
20,1989,1989-12-03,13,25.023,CHI,@,MIN,L 16-27,
21,1989,1989-12-10,14,25.030,CHI,,DET,L 17-27,
22,1989,1989-12-17,15,25.037,CHI,,GNB,L 28-40,
23,1989,1989-12-24,16,25.044,CHI,@,SFO,L 0-26,
24,1990,1990-09-09,1,25.303,NYJ,@,CIN,L 20-25,
25,1990,1990-09-16,2,25.310,NYJ,,CLE,W 24-21,
26,1990,1990-09-24,3,25.318,NYJ,,BUF,L 7-30,
27,1990,1990-09-30,4,25.324,NYJ,@,NWE,W 37-13,
28,1990,1990-10-07,5,25.331,NYJ,@,MIA,L 16-20,
29,1990,1990-10-14,6,25.338,NYJ,,SDG,L 3-39,
30,1990,1990-10-21,7,25.345,NYJ,@,BUF,L 27-30,
31,1990,1990-10-28,8,25.352,NYJ,@,HOU,W 17-12,
32,1990,1990-11-04,9,25.359,NYJ,,DAL,W 24-9,
33,1990,1990-11-11,10,26.001,NYJ,,MIA,L 3-17,
34,1990,1990-11-18,11,26.008,NYJ,@,IND,L 14-17,
35,1990,1990-11-25,12,26.015,NYJ,,PIT,L 7-24,
36,1990,1990-12-02,13,26.022,NYJ,@,SDG,L 17-38,
37,1990,1990-12-16,14,26.036,NYJ,,IND,L 21-29,
38,1990,1990-12-23,15,26.043,NYJ,,NWE,W 42-7,
39,1990,1990-12-30,16,26.050,NYJ,@,TAM,W 16-14,1.0
40,1991,1991-09-01,1,26.295,NYJ,,TAM,W 16-13,
41,1991,1991-09-08,2,26.302,NYJ,@,SEA,L 13-20,
42,1991,1991-09-15,3,26.309,NYJ,,BUF,L 20-23,
43,1991,1991-09-23,4,26.317,NYJ,@,CHI,L 13-19,
44,1991,1991-09-29,5,26.323,NYJ,,MIA,W 41-23,
45,1991,1991-10-06,6,26.330,NYJ,@,CLE,W 17-14,
46,1991,1991-10-13,7,26.337,NYJ,,HOU,L 20-23,
47,1991,1991-10-20,8,26.344,NYJ,@,IND,W 17-6,
48,1991,1991-11-03,9,26.358,NYJ,,GNB,W 19-16,
49,1991,1991-11-10,10,27.000,NYJ,,IND,L 27-28,
50,1991,1991-11-17,11,27.007,NYJ,@,NWE,W 28-21,
51,1991,1991-11-24,12,27.014,NYJ,,SDG,W 24-3,
52,1991,1991-12-01,13,27.021,NYJ,@,BUF,L 13-24,
53,1991,1991-12-08,14,27.028,NYJ,@,DET,L 20-34,
54,1991,1991-12-15,15,27.035,NYJ,,NWE,L 3-6,
55,1991,1991-12-22,16,27.042,NYJ,@,MIA,W 23-20,
56,1992,1992-11-01,8,27.357,DET,,GNB,L 13-27,
57,1992,1992-11-08,9,27.364,DET,,DAL,L 3-37,
58,1992,1992-11-15,10,28.005,DET,@,PIT,L 14-17,
59,1992,1992-11-22,11,28.012,DET,@,CIN,W 19-13,
60,1992,1992-11-26,12,28.016,DET,,HOU,L 21-24,
61,1992,1992-12-06,13,28.026,DET,@,GNB,L 10-38,
62,1992,1992-12-13,14,28.033,DET,,CLE,W 24-14,
63,1992,1992-12-20,15,28.040,DET,,CHI,W 16-3,
64,1992,1992-12-28,16,28.048,DET,@,SFO,L 6-24,
