ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-09-05,1,22.324,NYJ,,DEN,L 20-26,,0,0,,0,,0,0,,0,0.0%,,6,83,13.83,0,0,0
2,1993,1993-09-12,2,22.331,NYJ,@,MIA,W 24-14,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
3,1993,1993-09-26,3,22.345,NYJ,,NWE,W 45-7,,8,52,6.50,1,3,3,12,4.00,0,100.0%,4.00,0,0,,0,1,6
4,1993,1993-10-03,4,22.352,NYJ,,PHI,L 30-35,,0,0,,0,,0,0,,0,0.0%,,1,15,15.00,0,0,0
5,1993,1993-10-10,5,22.359,NYJ,@,RAI,L 20-24,,2,10,5.00,0,1,0,0,,0,0.0%,0.00,2,19,9.50,0,0,0
6,1993,1993-10-24,6,23.008,NYJ,,BUF,L 10-19,,2,7,3.50,0,1,0,0,,0,0.0%,0.00,2,46,23.00,0,0,0
7,1993,1993-10-31,7,23.015,NYJ,@,NYG,W 10-6,,3,10,3.33,0,,0,0,,0,0.0%,,0,0,,0,0,0
8,1993,1993-11-07,8,23.022,NYJ,,MIA,W 27-10,,0,0,,0,,0,0,,0,0.0%,,1,13,13.00,0,0,0
9,1993,1993-11-14,9,23.029,NYJ,@,IND,W 31-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
10,1993,1993-11-21,10,23.036,NYJ,,CIN,W 17-12,,9,52,5.78,0,,0,0,,0,0.0%,,2,25,12.50,0,0,0
11,1993,1993-11-28,11,23.043,NYJ,@,NWE,W 6-0,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
12,1993,1993-12-05,12,23.050,NYJ,,IND,L 6-9,,6,26,4.33,0,2,2,0,0.00,0,100.0%,0.00,2,10,5.00,0,0,0
13,1993,1993-12-11,13,23.056,NYJ,@,WAS,W 3-0,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
14,1993,1993-12-18,14,23.063,NYJ,,DAL,L 7-28,,2,0,0.00,0,,0,0,,0,0.0%,,4,73,18.25,0,0,0
15,1993,1993-12-26,15,23.071,NYJ,@,BUF,L 14-16,,2,0,0.00,0,,0,0,,0,0.0%,,2,41,20.50,0,0,0
16,1993,1994-01-02,16,23.078,NYJ,@,HOU,L 0-24,,0,0,,0,,0,0,,0,0.0%,,1,17,17.00,0,0,0
17,1994,1994-09-04,1,23.323,NYJ,@,BUF,W 23-3,,10,28,2.80,0,0,0,0,,0,0.0%,,2,33,16.50,0,0,0
18,1994,1994-09-11,2,23.330,NYJ,,DEN,W 25-22,,0,0,,0,0,0,0,,0,0.0%,,5,83,16.60,0,0,0
19,1994,1994-09-18,3,23.337,NYJ,@,MIA,L 14-28,,3,9,3.00,0,2,2,25,12.50,0,100.0%,12.50,2,52,26.00,0,0,0
20,1994,1994-09-25,4,23.344,NYJ,,CHI,L 7-19,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,4,82,20.50,0,0,0
21,1994,1994-10-02,5,23.351,NYJ,@,CLE,L 7-27,,4,28,7.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
