ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1977,1977-09-18,1,22.190,NYJ,@,HOU,L 0-20,,,,
2,1977,1977-09-25,2,22.197,NYJ,,BAL,L 12-20,,,,
3,1977,1977-10-02,3,22.204,NYJ,,NWE,W 30-27,,,,
4,1977,1977-10-09,4,22.211,NYJ,@,BUF,W 24-19,,,,
5,1977,1977-10-16,5,22.218,NYJ,@,MIA,L 17-21,,,,
6,1977,1977-10-23,6,22.225,NYJ,,OAK,L 27-28,,,,
7,1977,1977-10-30,7,22.232,NYJ,@,NWE,L 13-24,,,,
8,1977,1977-11-06,8,22.239,NYJ,,MIA,L 10-14,,,,
9,1977,1977-11-13,9,22.246,NYJ,,SEA,L 0-17,,,,
10,1977,1977-11-20,10,22.253,NYJ,@,BAL,L 12-33,,,,
11,1977,1977-11-27,11,22.260,NYJ,,PIT,L 20-23,,,,
12,1977,1977-12-04,12,22.267,NYJ,@,NOR,W 16-13,,,,
13,1977,1977-12-11,13,22.274,NYJ,,BUF,L 10-14,,,,
14,1977,1977-12-18,14,22.281,NYJ,@,PHI,L 0-27,,,,
15,1978,1978-09-03,1,23.175,NYJ,,MIA,W 33-20,,,,
16,1978,1978-09-10,2,23.182,NYJ,@,BUF,W 21-20,,,,
17,1978,1978-09-17,3,23.189,NYJ,,SEA,L 17-24,,,,
18,1978,1978-09-24,4,23.196,NYJ,@,WAS,L 3-23,,,,
19,1978,1978-10-01,5,23.203,NYJ,,PIT,L 17-28,,,,
20,1978,1978-10-08,6,23.210,NYJ,,BUF,W 45-14,,,,
21,1978,1978-10-15,7,23.217,NYJ,@,BAL,W 33-10,,,,
22,1978,1978-10-22,8,23.224,NYJ,,STL,W 23-10,,,,
23,1978,1978-10-29,9,23.231,NYJ,@,NWE,L 21-55,,,,
24,1978,1978-11-05,10,23.238,NYJ,@,DEN,W 31-28,,,,
25,1978,1978-11-12,11,23.245,NYJ,@,PHI,L 9-17,,,,
26,1978,1978-11-19,12,23.252,NYJ,,NWE,L 17-19,,,,
27,1978,1978-11-26,13,23.259,NYJ,@,MIA,W 24-13,,,,
28,1978,1978-12-03,14,23.266,NYJ,,BAL,W 24-16,,,,
29,1978,1978-12-10,15,23.273,NYJ,@,CLE,L 34-37,,,,
30,1978,1978-12-17,16,23.280,NYJ,,DAL,L 7-30,,,,
31,1979,1979-09-02,1,24.174,NYJ,,CLE,L 22-25,1,3,3.00,0
32,1979,1979-09-09,2,24.181,NYJ,@,NWE,L 3-56,,,,
33,1979,1979-09-16,3,24.188,NYJ,,DET,W 31-10,,,,
34,1979,1979-09-23,4,24.195,NYJ,@,BUF,L 31-46,,,,
35,1979,1979-09-30,5,24.202,NYJ,,MIA,W 33-27,,,,
36,1979,1979-10-07,6,24.209,NYJ,@,BAL,L 8-10,,,,
37,1979,1979-10-15,7,24.217,NYJ,,MIN,W 14-7,,,,
38,1979,1979-10-21,8,24.223,NYJ,,OAK,W 28-19,1,12,12.00,0
39,1979,1979-10-28,9,24.230,NYJ,@,HOU,L 24-27,,,,
40,1979,1979-11-04,10,24.237,NYJ,@,GNB,W 27-22,,,,
41,1979,1979-11-11,11,24.244,NYJ,,BUF,L 12-14,,,,
42,1979,1979-11-18,12,24.251,NYJ,@,CHI,L 13-23,,,,
43,1979,1979-11-26,13,24.259,NYJ,@,SEA,L 7-30,,,,
44,1979,1979-12-02,14,24.265,NYJ,,BAL,W 30-17,,,,
45,1979,1979-12-09,15,24.272,NYJ,,NWE,W 27-26,,,,
46,1979,1979-12-15,16,24.278,NYJ,@,MIA,W 27-24,,,,
