ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-03,1,22.173,NYG,,ARI,W 21-16,,23,78,3.39,1,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,1,6
2,2000,2000-09-10,2,22.180,NYG,@,PHI,W 33-18,,21,50,2.38,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2000,2000-09-17,3,22.187,NYG,@,CHI,W 14-7,,19,69,3.63,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2000,2000-09-24,4,22.194,NYG,,WAS,L 6-16,,5,23,4.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2000,2000-10-01,5,22.201,NYG,@,TEN,L 14-28,,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2000,2000-10-08,6,22.208,NYG,@,ATL,W 13-6,*,12,31,2.58,1,0,0,0,,0,0.0%,,0,0,,0,1,6
7,2000,2000-10-15,7,22.215,NYG,,DAL,W 19-14,*,21,108,5.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6
8,2000,2000-10-29,8,22.229,NYG,,PHI,W 24-7,,25,93,3.72,1,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,6
9,2000,2000-11-05,9,22.236,NYG,@,CLE,W 24-3,,19,64,3.37,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2000,2000-11-12,10,22.243,NYG,,STL,L 24-38,*,9,66,7.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2000,2000-11-19,11,22.250,NYG,,DET,L 21-31,,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2000,2000-11-26,12,22.257,NYG,@,ARI,W 31-7,*,24,85,3.54,1,0,0,0,,0,0.0%,,0,0,,0,1,6
13,2000,2000-12-03,13,22.264,NYG,@,WAS,W 9-7,,18,57,3.17,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
14,2000,2000-12-10,14,22.271,NYG,,PIT,W 30-10,,11,20,1.82,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2000,2000-12-17,15,22.278,NYG,@,DAL,W 17-13,,8,19,2.38,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2000,2000-12-23,16,22.284,NYG,,JAX,W 28-25,,6,3,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2001,2001-09-10,1,23.180,NYG,@,DEN,L 20-31,,6,30,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2001,2001-09-23,2,23.193,NYG,@,KAN,W 13-3,*,16,46,2.88,1,0,0,0,,0,0.0%,,0,0,,0,1,6
19,2001,2001-09-30,3,23.200,NYG,,NOR,W 21-13,*,19,111,5.84,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6
20,2001,2001-10-07,4,23.207,NYG,,WAS,W 23-9,*,16,39,2.44,0,0,0,0,,0,0.0%,,0,0,,0,0,0
21,2001,2001-10-14,5,23.214,NYG,@,STL,L 14-15,*,20,88,4.40,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6
22,2001,2001-10-22,6,23.222,NYG,,PHI,L 9-10,*,16,32,2.00,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
