ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.061,NYJ,@,BAL,L 0-22,3,69,23.00,0,0,0,,0,0,0,0,0,0
2,1971,1971-09-27,2,22.069,NYJ,@,STL,L 10-17,1,27,27.00,0,1,12,12.00,0,0,0,0,0,0
3,1971,1971-10-03,3,22.075,NYJ,@,MIA,W 14-10,1,24,24.00,0,3,29,9.67,0,0,0,0,0,0
4,1971,1971-10-10,4,22.082,NYJ,@,NWE,L 0-20,1,25,25.00,0,2,0,0.00,0,0,0,0,0,0
5,1971,1971-10-17,5,22.089,NYJ,,BUF,W 28-17,1,25,25.00,0,1,18,18.00,0,0,0,0,0,0
6,1971,1971-10-24,6,22.096,NYJ,,MIA,L 14-30,3,46,15.33,0,1,0,0.00,0,0,0,0,0,0
7,1971,1971-10-31,7,22.103,NYJ,@,SDG,L 21-49,4,101,25.25,0,0,0,,0,0,0,0,0,0
8,1971,1971-11-07,8,22.110,NYJ,,KAN,W 13-10,2,43,21.50,0,3,19,6.33,0,0,0,0,0,0
9,1971,1971-11-14,9,22.117,NYJ,,BAL,L 13-14,0,0,,0,5,57,11.40,0,0,0,0,0,0
10,1971,1971-11-21,10,22.124,NYJ,@,BUF,W 20-7,1,26,26.00,0,0,0,,0,0,0,0,0,0
11,1971,1971-11-28,11,22.131,NYJ,,SFO,L 21-24,,,,,,,,,,,,,
12,1971,1971-12-04,12,22.137,NYJ,@,DAL,L 10-52,4,65,16.25,0,1,3,3.00,0,0,0,0,0,0
13,1971,1971-12-12,13,22.145,NYJ,,NWE,W 13-6,2,44,22.00,0,2,17,8.50,0,0,0,0,0,0
14,1971,1971-12-19,14,22.152,NYJ,,CIN,W 35-21,2,50,25.00,0,0,0,,0,0,0,0,0,0
15,1972,1972-09-17,1,23.059,NYJ,@,BUF,W 41-24,0,0,,0,1,65,65.00,1,1,6,0,0,0
16,1972,1972-09-24,2,23.066,NYJ,@,BAL,W 44-34,3,61,20.33,0,3,19,6.33,0,0,0,0,0,0
17,1972,1972-10-01,3,23.073,NYJ,@,HOU,L 20-26,2,39,19.50,0,2,10,5.00,0,0,0,0,0,0
18,1972,1972-10-08,4,23.080,NYJ,,MIA,L 17-27,3,71,23.67,0,0,0,,0,0,0,0,0,0
19,1972,1972-10-15,5,23.087,NYJ,@,NWE,W 41-13,3,74,24.67,0,0,0,,0,0,0,0,0,0
20,1972,1972-10-22,6,23.094,NYJ,,BAL,W 24-20,3,72,24.00,0,1,15,15.00,0,0,0,0,0,0
21,1972,1972-10-29,7,23.101,NYJ,,NWE,W 34-10,2,78,39.00,0,2,17,8.50,0,0,0,1,25,0
22,1972,1972-11-05,8,23.108,NYJ,,WAS,L 17-35,1,23,23.00,0,2,2,1.00,0,0,0,0,0,0
23,1972,1972-11-12,9,23.115,NYJ,,BUF,W 41-3,1,25,25.00,0,2,48,24.00,0,0,0,1,23,0
24,1972,1972-11-19,10,23.122,NYJ,@,MIA,L 24-28,0,0,,0,2,3,1.50,0,0,0,0,0,0
25,1972,1972-12-03,12,23.136,NYJ,,NOR,W 18-17,3,87,29.00,0,1,0,0.00,0,0,0,0,0,0
26,1972,1972-12-11,13,23.144,NYJ,@,OAK,L 16-24,2,49,24.50,0,1,0,0.00,0,0,0,0,0,0
27,1972,1972-12-17,14,23.150,NYJ,,CLE,L 10-26,3,48,16.00,0,0,0,,0,0,0,0,0,0
28,1973,1973-09-17,1,24.059,NYJ,@,GNB,L 7-23,0,0,,0,4,23,5.75,0,0,0,0,0,0
29,1973,1973-09-23,2,24.065,NYJ,@,BAL,W 34-10,0,0,,0,1,0,0.00,0,0,0,1,1,0
30,1973,1973-09-30,3,24.072,NYJ,@,BUF,L 7-9,0,0,,0,1,12,12.00,0,0,0,0,0,0
31,1973,1973-10-07,4,24.079,NYJ,@,MIA,L 3-31,0,0,,0,3,35,11.67,0,0,0,0,0,0
32,1973,1973-10-14,5,24.086,NYJ,@,NWE,W 9-7,0,0,,0,1,3,3.00,0,0,0,0,0,0
33,1973,1973-10-21,6,24.093,NYJ,@,PIT,L 14-26,0,0,,0,2,8,4.00,0,0,0,0,0,0
34,1973,1973-10-28,7,24.100,NYJ,,DEN,L 28-40,0,0,,0,1,7,7.00,0,0,0,0,0,0
35,1973,1973-11-04,8,24.107,NYJ,,MIA,L 14-24,,,,,,,,,,,,,
36,1973,1973-11-11,9,24.114,NYJ,,NWE,W 33-13,0,0,,0,1,23,23.00,0,0,0,0,0,0
37,1974,1974-11-03,8,25.106,NOR,@,DET,L 14-19,0,0,,0,0,0,,0,0,0,1,14,0
38,1974,1974-11-10,9,25.113,NOR,,MIA,L 0-21,0,0,,0,1,12,12.00,0,0,0,0,0,0
39,1974,1974-11-25,11,25.128,NOR,,PIT,L 7-28,,,,,,,,,,,,,
40,1974,1974-12-01,12,25.134,NOR,@,MIN,L 9-29,0,0,,0,1,18,18.00,0,0,0,0,0,0
41,1974,1974-12-08,13,25.141,NOR,,STL,W 14-0,0,0,,0,1,6,6.00,0,0,0,0,0,0
42,1974,1974-12-15,14,25.148,NOR,@,SFO,L 21-35,,,,,,,,,,,,,
