ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,2000-01-02,16,23.305,OAK,@,KAN,W 41-38,
2,2000,2000-09-03,1,24.184,OAK,,SDG,W 9-6,
3,2000,2000-09-10,2,24.191,OAK,@,IND,W 38-31,
4,2000,2000-09-17,3,24.198,OAK,,DEN,L 24-33,
5,2000,2000-09-24,4,24.205,OAK,,CLE,W 36-10,
6,2000,2000-10-08,5,24.219,OAK,@,SFO,W 34-28,
7,2000,2000-10-15,6,24.226,OAK,@,KAN,W 20-17,
8,2000,2000-10-22,7,24.233,OAK,,SEA,W 31-3,
9,2000,2000-10-29,8,24.240,OAK,@,SDG,W 15-13,
10,2000,2000-11-05,9,24.247,OAK,,KAN,W 49-31,
11,2000,2000-11-13,10,24.255,OAK,@,DEN,L 24-27,
12,2000,2000-11-19,11,24.261,OAK,@,NOR,W 31-22,
13,2000,2000-11-26,12,24.268,OAK,,ATL,W 41-14,
14,2000,2000-12-03,13,24.275,OAK,@,PIT,L 20-21,
15,2000,2000-12-10,14,24.282,OAK,,NYJ,W 31-7,
16,2000,2000-12-16,15,24.288,OAK,@,SEA,L 24-27,
17,2000,2000-12-24,16,24.296,OAK,,CAR,W 52-9,
18,2001,2001-09-09,1,25.190,OAK,@,KAN,W 27-24,
19,2001,2001-09-23,2,25.204,OAK,@,MIA,L 15-18,
20,2001,2001-09-30,3,25.211,OAK,,SEA,W 38-14,
21,2001,2001-10-07,4,25.218,OAK,,DAL,W 28-21,
22,2001,2001-10-14,5,25.225,OAK,@,IND,W 23-18,
23,2001,2001-10-28,6,25.239,OAK,@,PHI,W 20-10,
24,2001,2001-11-05,7,25.247,OAK,,DEN,W 38-28,
25,2001,2001-11-11,8,25.253,OAK,@,SEA,L 27-34,
26,2001,2001-11-18,9,25.260,OAK,,SDG,W 34-24,
27,2001,2001-11-25,10,25.267,OAK,@,NYG,W 28-10,
28,2001,2001-12-02,11,25.274,OAK,,ARI,L 31-34,
29,2001,2001-12-09,12,25.281,OAK,,KAN,W 28-26,
30,2001,2001-12-15,13,25.287,OAK,@,SDG,W 13-6,
31,2001,2001-12-22,14,25.294,OAK,,TEN,L 10-13,
32,2001,2001-12-30,15,25.302,OAK,@,DEN,L 17-23,
33,2001,2002-01-06,16,25.309,OAK,,NYJ,L 22-24,
34,2002,2002-10-13,5,26.224,JAX,@,TEN,L 14-23,
35,2002,2002-10-20,6,26.231,JAX,@,BAL,L 10-17,
36,2002,2002-11-17,10,26.259,JAX,@,HOU,W 24-21,
