ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-15,2,24.135,GNB,,WAS,W 38-20,,,,,,,0.0%,,,,,,
2,2013,2013-09-22,3,24.142,GNB,@,CIN,L 30-34,,,,,,,0.0%,,,,,,
3,2013,2013-10-13,5,24.163,GNB,@,BAL,W 19-17,,0,0,0,,0,0.0%,,0,0,0.0,2,0
4,2013,2013-10-20,6,24.170,GNB,,CLE,W 31-13,,,,,,,0.0%,,,,,,
5,2013,2013-10-27,7,24.177,GNB,@,MIN,W 44-31,,,,,,,0.0%,,,,,,
6,2013,2013-11-04,8,24.185,GNB,,CHI,L 20-27,,,,,,,0.0%,,,,,,
7,2013,2013-11-10,9,24.191,GNB,,PHI,L 13-27,,3,3,42,14.00,1,100.0%,14.00,1,6,0.0,1,0
8,2013,2013-11-17,10,24.198,GNB,@,NYG,L 13-27,,1,1,26,26.00,0,100.0%,26.00,0,0,0.0,0,1
9,2013,2013-11-24,11,24.205,GNB,,MIN,T 26-26,,5,1,24,24.00,0,20.0%,4.80,0,0,0.0,1,1
10,2013,2013-12-08,13,24.219,GNB,,ATL,W 22-21,,4,2,28,14.00,0,50.0%,7.00,0,0,0.0,0,0
11,2013,2013-12-15,14,24.226,GNB,@,DAL,W 37-36,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
12,2014,2014-09-14,2,25.134,GNB,,NYJ,W 31-24,,,,,,,0.0%,,,,,,
13,2014,2014-09-21,3,25.141,GNB,@,DET,L 7-19,,0,,,,,0.0%,,,,,,
14,2014,2014-09-28,4,25.148,GNB,@,CHI,W 38-17,,0,0,0,,0,0.0%,,0,0,0.0,1,0
15,2014,2014-10-02,5,25.152,GNB,,MIN,W 42-10,,,,,,,0.0%,,,,,,
16,2014,2014-10-12,6,25.162,GNB,@,MIA,W 27-24,,,,,,,0.0%,,,,,,
17,2014,2014-10-19,7,25.169,GNB,,CAR,W 38-17,,2,1,2,2.00,0,50.0%,1.00,0,0,0.0,0,0
18,2014,2014-10-26,8,25.176,GNB,@,NOR,L 23-44,,,,,,,0.0%,,,,,,
19,2014,2014-11-09,9,25.190,GNB,,CHI,W 55-14,,2,1,1,1.00,1,50.0%,0.50,1,6,0.0,0,0
20,2014,2014-11-30,12,25.211,GNB,,NWE,W 26-21,,,,,,,0.0%,,,,,,
21,2014,2014-12-08,13,25.219,GNB,,ATL,W 43-37,,0,0,0,,0,0.0%,,0,0,0.0,1,0
22,2014,2014-12-14,14,25.225,GNB,@,BUF,L 13-21,,0,,,,,0.0%,,,,,,
23,2014,2014-12-21,15,25.232,GNB,@,TAM,W 20-3,,,,,,,0.0%,,,,,,
24,2014,2014-12-28,16,25.239,GNB,,DET,W 30-20,,0,0,0,,0,0.0%,,0,0,0.0,1,1
25,2016,2016-09-11,1,27.131,NYJ,,CIN,L 22-23,,0,0,0,,0,0.0%,,0,0,0.0,0,0
26,2016,2016-09-15,2,27.135,NYJ,@,BUF,W 37-31,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
27,2016,2016-09-25,3,27.145,NYJ,@,KAN,L 3-24,,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2016,2016-10-02,4,27.152,NYJ,,SEA,L 17-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
29,2016,2016-10-09,5,27.159,NYJ,@,PIT,L 13-31,,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
30,2016,2016-10-17,6,27.167,NYJ,@,ARI,L 3-28,,0,0,0,,0,0.0%,,0,0,0.0,0,0
31,2016,2016-10-23,7,27.173,NYJ,,BAL,W 24-16,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
32,2016,2016-10-30,8,27.180,NYJ,@,CLE,W 31-28,*,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
33,2016,2016-11-06,9,27.187,NYJ,@,MIA,L 23-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
34,2016,2016-11-13,10,27.194,NYJ,,LAR,L 6-9,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
35,2016,2016-11-27,11,27.208,NYJ,,NWE,L 17-22,,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,0,0
36,2016,2016-12-05,12,27.216,NYJ,,IND,L 10-41,*,1,1,12,12.00,0,100.0%,12.00,0,0,0.0,0,0
37,2016,2016-12-11,13,27.222,NYJ,@,SFO,W 23-17,,2,2,17,8.50,0,100.0%,8.50,0,0,0.0,0,0
38,2016,2016-12-17,14,27.228,NYJ,,MIA,L 13-34,,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2016,2016-12-24,15,27.235,NYJ,@,NWE,L 3-41,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
40,2016,2017-01-01,16,27.243,NYJ,,BUF,W 30-10,*,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
