ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-09-16,1,25.099,CLE,,BAL,W 24-14,11,27,2.45,0,1,-5,-5.00,0,0,0,,0,0,0
2,1973,1973-09-23,2,25.106,CLE,@,PIT,L 6-33,6,9,1.50,0,0,0,,0,0,0,,0,0,0
3,1973,1973-09-30,3,25.113,CLE,,NYG,W 12-10,0,0,,0,1,4,4.00,0,0,0,,0,0,0
4,1973,1973-10-07,4,25.120,CLE,,CIN,W 17-10,,,,,,,,,,,,,,
5,1973,1973-10-15,5,25.128,CLE,,MIA,L 9-17,,,,,,,,,,,,,,
6,1973,1973-10-21,6,25.134,CLE,,HOU,W 42-13,,,,,,,,,,,,,,
7,1973,1973-10-28,7,25.141,CLE,,SDG,T 16-16,,,,,,,,,,,,,,
8,1973,1973-11-04,8,25.148,CLE,@,MIN,L 3-26,1,0,0.00,0,0,0,,0,0,0,,0,0,0
9,1973,1973-11-11,9,25.155,CLE,@,HOU,W 23-13,6,33,5.50,0,0,0,,0,0,0,,0,0,0
10,1973,1973-11-18,10,25.162,CLE,@,OAK,W 7-3,,,,,,,,,,,,,,
11,1973,1973-11-25,11,25.169,CLE,,PIT,W 21-16,,,,,,,,,,,,,,
12,1973,1973-12-02,12,25.176,CLE,@,KAN,T 20-20,2,2,1.00,0,1,12,12.00,0,0,0,,0,0,0
13,1973,1973-12-09,13,25.183,CLE,@,CIN,L 17-34,,,,,,,,,,,,,,
14,1973,1973-12-16,14,25.190,CLE,@,RAM,L 17-30,2,6,3.00,0,0,0,,0,0,0,,0,0,0
15,1974,1974-09-22,2,26.105,CLE,,HOU,W 20-7,6,25,4.17,0,1,-7,-7.00,0,0,0,,0,0,0
16,1974,1974-09-29,3,26.112,CLE,@,STL,L 7-29,2,4,2.00,0,1,6,6.00,0,0,0,,0,0,0
17,1974,1974-10-06,4,26.119,CLE,,OAK,L 24-40,2,50,25.00,1,1,10,10.00,0,0,0,,0,1,6
18,1974,1974-10-13,5,26.126,CLE,,CIN,L 24-34,10,69,6.90,0,4,23,5.75,0,0,0,,0,0,0
19,1974,1974-10-20,6,26.133,CLE,@,PIT,L 16-20,13,46,3.54,0,4,38,9.50,0,0,0,,0,0,0
