ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2011,2011-12-25,15,22.239,CHI,@,GNB,L 21-35,,11,40,3.64,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2011,2012-01-01,16,22.246,CHI,@,MIN,W 17-13,,4,8,2.00,0,1,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0
3,2012,2012-09-09,1,23.132,CHI,,IND,W 41-21,,,,,,,,,,,0.0%,,,,,,,
4,2012,2012-09-13,2,23.136,CHI,@,GNB,L 10-23,,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2012,2012-09-23,3,23.146,CHI,,STL,W 23-6,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2012,2012-10-01,4,23.154,CHI,@,DAL,W 34-18,,,,,,,,,,,0.0%,,,,,,,
7,2012,2012-10-07,5,23.160,CHI,@,JAX,W 41-3,,5,59,11.80,1,0,0,0,,0,0.0%,,0,0,,0,1,6
8,2012,2012-10-22,6,23.175,CHI,,DET,W 13-7,,,,,,,,,,,0.0%,,,,,,,
9,2012,2012-10-28,7,23.181,CHI,,CAR,W 23-22,,0,0,,0,0,0,0,,0,0.0%,,2,10,5.00,0,0,0
10,2012,2012-11-04,8,23.188,CHI,@,TEN,W 51-20,,10,32,3.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2012,2012-11-11,9,23.195,CHI,,HOU,L 6-13,,,,,,,,,,,0.0%,,,,,,,
12,2012,2012-11-19,10,23.203,CHI,@,SFO,L 7-32,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2012,2012-11-25,11,23.209,CHI,,MIN,W 28-10,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2012,2012-12-02,12,23.216,CHI,,SEA,L 17-23,,,,,,,,,,,0.0%,,,,,,,
15,2012,2012-12-09,13,23.223,CHI,@,MIN,L 14-21,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2012,2012-12-16,14,23.230,CHI,,GNB,L 13-21,,2,5,2.50,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
17,2012,2012-12-23,15,23.237,CHI,@,ARI,W 28-13,,5,24,4.80,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
