ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
13,2014,2014-12-04,13,23.285,CHI,,DAL,L 28-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,134,33.50,0
14,2014,2014-12-15,14,23.296,CHI,,NOR,L 15-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,299,49.83,0
15,2014,2014-12-21,15,23.302,CHI,,DET,L 14-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,242,40.33,0
16,2014,2014-12-28,16,23.309,CHI,@,MIN,L 9-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,4,182,45.50,0
17,2015,2015-09-13,1,24.203,CHI,,GNB,L 23-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,56,56.00,0
18,2015,2015-09-20,2,24.210,CHI,,ARI,L 23-48,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,229,45.80,0
19,2015,2015-09-27,3,24.217,CHI,@,SEA,L 0-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,10,477,47.70,0
20,2015,2015-10-11,5,24.231,CHI,@,KAN,W 18-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,235,47.00,0
21,2015,2015-10-18,6,24.238,CHI,@,DET,L 34-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,222,44.40,0
22,2015,2015-11-01,7,24.252,CHI,,MIN,L 20-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,221,44.20,0
23,2015,2015-11-09,8,24.260,CHI,@,SDG,W 22-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,85,42.50,0
24,2015,2015-11-15,9,24.266,CHI,@,STL,W 37-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,187,46.75,0
25,2015,2015-11-22,10,24.273,CHI,,DEN,L 15-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,137,34.25,0
26,2015,2015-11-26,11,24.277,CHI,@,GNB,W 17-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,323,40.38,0
27,2015,2015-12-06,12,24.287,CHI,,SFO,L 20-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,257,42.83,0
28,2015,2015-12-13,13,24.294,CHI,,WAS,L 21-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,228,45.60,0
29,2015,2015-12-20,14,24.301,CHI,@,MIN,L 17-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,161,40.25,0
30,2015,2015-12-27,15,24.308,CHI,@,TAM,W 26-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,177,44.25,1
31,2015,2016-01-03,16,24.315,CHI,,DET,L 20-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,102,51.00,0
32,2016,2016-09-11,1,25.202,CHI,@,HOU,L 14-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,296,42.29,0
33,2016,2016-09-19,2,25.210,CHI,,PHI,L 14-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,151,37.75,0
34,2016,2016-09-25,3,25.216,CHI,@,DAL,L 17-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,159,39.75,0
35,2016,2016-10-02,4,25.223,CHI,,DET,W 17-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,196,49.00,0
36,2016,2016-10-09,5,25.230,CHI,@,IND,L 23-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,92,46.00,0
37,2016,2016-10-16,6,25.237,CHI,,JAX,L 16-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,261,43.50,0
38,2016,2016-10-20,7,25.241,CHI,@,GNB,L 10-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,225,45.00,0
39,2016,2016-10-31,8,25.252,CHI,,MIN,W 20-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,222,44.40,0
40,2016,2016-11-13,9,25.265,CHI,@,TAM,L 10-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,218,43.60,0
41,2016,2016-11-20,10,25.272,CHI,@,NYG,L 16-22,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,289,48.17,0
42,2016,2016-11-27,11,25.279,CHI,,TEN,L 21-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,182,45.50,0
43,2016,2016-12-04,12,25.286,CHI,,SFO,W 26-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,233,38.83,0
44,2016,2016-12-11,13,25.293,CHI,@,DET,L 17-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,188,47.00,0
45,2016,2016-12-18,14,25.300,CHI,,GNB,L 27-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,88,44.00,0
46,2016,2016-12-24,15,25.306,CHI,,WAS,L 21-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,51,51.00,0
47,2016,2017-01-01,16,25.314,CHI,@,MIN,L 10-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,143,47.67,0
48,2017,2017-09-10,1,26.200,CHI,,ATL,L 17-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,244,48.80,0
49,2017,2017-09-17,2,26.207,CHI,@,TAM,L 7-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,168,56.00,0
50,2017,2017-09-24,3,26.214,CHI,,PIT,W 23-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,267,44.50,0
51,2017,2017-09-28,4,26.218,CHI,@,GNB,L 14-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,147,49.00,0
52,2017,2017-10-09,5,26.229,CHI,,MIN,L 17-20,,0,0,,0,1,1,100.00,38,1,0,158.3,0,0,38.00,58.00,0.0,0,0,7,307,43.86,0
53,2017,2017-10-15,6,26.235,CHI,@,BAL,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,420,46.67,0
54,2017,2017-10-22,7,26.242,CHI,,CAR,W 17-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,296,49.33,0
55,2017,2017-10-29,8,26.249,CHI,@,NOR,L 12-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,270,54.00,0
56,2017,2017-11-12,9,26.263,CHI,,GNB,L 16-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,241,48.20,0
57,2017,2017-11-19,10,26.270,CHI,,DET,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,186,46.50,0
58,2017,2017-11-26,11,26.277,CHI,@,PHI,L 3-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,251,41.83,0
59,2017,2017-12-03,12,26.284,CHI,,SFO,L 14-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,199,39.80,0
60,2017,2017-12-10,13,26.291,CHI,@,CIN,W 33-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,142,47.33,0
61,2017,2017-12-16,14,26.297,CHI,@,DET,L 10-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,225,45.00,0
62,2017,2017-12-24,15,26.305,CHI,,CLE,W 20-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,361,45.13,0
63,2017,2017-12-31,16,26.312,CHI,@,MIN,L 10-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,363,51.86,0
64,2018,2018-09-09,1,27.199,CHI,@,GNB,L 23-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,201,50.25,0
65,2018,2018-09-17,2,27.207,CHI,,SEA,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,206,41.20,0
66,2018,2018-09-23,3,27.213,CHI,@,ARI,W 16-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,158,52.67,0
