ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1960,1960-09-25,1,29.057,CLE,@,PHI,W 41-24,0,10,0
2,1960,1960-10-16,3,29.078,CLE,@,DAL,W 48-7,1,9,0
3,1961,1961-11-05,8,30.098,CLE,,PIT,L 13-17,1,13,0
4,1962,1962-09-16,1,31.048,CLE,,NYG,W 17-7,1,8,0
5,1962,1962-10-14,5,31.076,CLE,,BAL,L 14-36,1,40,0
6,1962,1962-11-18,10,31.111,CLE,,STL,W 38-14,2,33,0
7,1963,1963-10-05,4,32.067,CLE,,PIT,W 35-23,1,2,0
8,1963,1963-11-24,11,32.117,CLE,,DAL,W 27-17,1,6,0
9,1964,1964-10-25,7,33.087,CLE,,NYG,W 42-20,1,24,0
10,1965,1965-11-14,9,34.107,CLE,,NYG,W 34-21,1,5,0
