ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
69,1992,1992-11-29,12,26.252,WAS,,PHO,W 41-3,1,6,3,103,1
70,1992,1992-12-06,13,26.259,WAS,@,NYG,W 28-10,,,,,
71,1992,1992-12-13,14,26.266,WAS,,DAL,W 20-17,,,,,
72,1992,1992-12-20,15,26.273,WAS,@,PHI,L 13-17,,,,,
73,1992,1992-12-26,16,26.279,WAS,,RAI,L 20-21,,,,,
74,1993,1993-09-06,1,27.168,WAS,,DAL,W 35-16,,,,,
75,1993,1993-09-12,2,27.174,WAS,,PHO,L 10-17,0,0,1,17,0
76,1993,1993-09-19,3,27.181,WAS,@,PHI,L 31-34,,,,,
77,1993,1993-10-04,4,27.196,WAS,@,MIA,L 10-17,,,,,
78,1993,1993-10-10,5,27.202,WAS,,NYG,L 7-41,,,,,
79,1993,1993-10-17,6,27.209,WAS,@,PHO,L 6-36,,,,,
80,1993,1993-11-01,7,27.224,WAS,@,BUF,L 10-24,,,,,
81,1993,1993-11-07,8,27.230,WAS,,IND,W 30-24,,,,,
82,1993,1993-11-14,9,27.237,WAS,@,NYG,L 6-20,,,,,
83,1993,1993-11-21,10,27.244,WAS,@,RAM,L 6-10,,,,,
84,1993,1993-11-28,11,27.251,WAS,,PHI,L 14-17,,,,,
85,1993,1993-12-05,12,27.258,WAS,@,TAM,W 23-17,,,,,
86,1993,1993-12-11,13,27.264,WAS,,NYJ,L 0-3,,,,,
87,1993,1993-12-19,14,27.272,WAS,,ATL,W 30-17,,,,,
88,1993,1993-12-26,15,27.279,WAS,@,DAL,L 3-38,,,,,
89,1993,1993-12-31,16,27.284,WAS,,MIN,L 9-14,,,,,
90,1994,1994-12-04,13,28.257,ATL,@,SFO,L 14-50,,,,,
91,1994,1994-12-11,14,28.264,ATL,,NOR,L 20-29,,,,,
92,1994,1994-12-18,15,28.271,ATL,@,GNB,L 17-21,,,,,
93,1994,1994-12-24,16,28.277,ATL,,ARI,W 10-6,,,,,
94,1995,1995-09-03,1,29.165,ATL,,CAR,W 23-20,,,,,
95,1995,1995-09-10,2,29.172,ATL,@,SFO,L 10-41,,,,,
96,1995,1995-09-17,3,29.179,ATL,@,NOR,W 27-24,,,,,
97,1995,1995-09-24,4,29.186,ATL,,NYJ,W 13-3,,,,,
98,1995,1995-10-01,5,29.193,ATL,,NWE,W 30-17,,,,,
99,1995,1995-10-12,6,29.204,ATL,@,STL,L 19-21,,,,,
100,1995,1995-10-29,8,29.221,ATL,,DAL,L 13-28,,,,,
101,1995,1995-11-19,11,29.242,ATL,,STL,W 31-6,,,,,
102,1995,1995-11-26,12,29.249,ATL,@,ARI,L 37-40,,,,,
103,1995,1995-12-03,13,29.256,ATL,@,MIA,L 20-21,,,,,
104,1995,1995-12-10,14,29.263,ATL,,NOR,W 19-14,,,,,
105,1995,1995-12-17,15,29.270,ATL,@,CAR,L 17-21,,,,,
106,1995,1995-12-24,16,29.277,ATL,,SFO,W 28-27,,,,,
107,1996,1996-09-01,1,30.163,ATL,@,CAR,L 6-29,,,,,
108,1996,1996-09-08,2,30.170,ATL,,MIN,L 17-23,,,,,
109,1996,1996-09-22,3,30.184,ATL,,PHI,L 18-33,,,,,
110,1996,1996-09-29,4,30.191,ATL,@,SFO,L 17-39,,,,,
111,1996,1996-10-06,5,30.198,ATL,@,DET,L 24-28,,,,,
112,1996,1996-10-13,6,30.205,ATL,,HOU,L 13-23,,,,,
113,1996,1996-10-20,7,30.212,ATL,@,DAL,L 28-32,,,,,
114,1996,1996-10-27,8,30.219,ATL,,PIT,L 17-20,,,,,
115,1996,1996-11-03,9,30.226,ATL,,CAR,W 20-17,,,,,
116,1996,1996-11-10,10,30.233,ATL,@,STL,L 16-59,,,,,
117,1996,1996-11-17,11,30.240,ATL,,NOR,W 17-15,0,0,1,0,0
118,1996,1996-11-24,12,30.247,ATL,@,CIN,L 31-41,,,,,
119,1996,1996-12-02,13,30.255,ATL,,SFO,L 10-34,,,,,
120,1996,1996-12-08,14,30.261,ATL,@,NOR,W 31-15,,,,,
121,1996,1996-12-15,15,30.268,ATL,,STL,L 27-34,0,0,1,15,0
122,1996,1996-12-22,16,30.275,ATL,@,JAX,L 17-19,,,,,
