ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-11,1,22.103,CHI,@,HOU,L 14-23,,0.0,2,1,0,0,0
2,2016,2016-09-19,2,22.111,CHI,,PHI,L 14-29,,0.0,0,0,0,0,0
3,2016,2016-09-25,3,22.117,CHI,@,DAL,L 17-31,,0.0,0,0,0,0,0
4,2016,2016-10-02,4,22.124,CHI,,DET,W 17-14,,0.0,0,0,1,0,0
5,2016,2016-12-11,13,22.194,CHI,@,DET,L 17-20,,0.0,1,1,0,0,0
6,2016,2016-12-18,14,22.201,CHI,,GNB,L 27-30,,0.0,0,0,0,0,0
7,2016,2016-12-24,15,22.207,CHI,,WAS,L 21-41,,0.0,1,0,0,0,0
8,2016,2017-01-01,16,22.215,CHI,@,MIN,L 10-38,,0.0,1,0,0,0,0
9,2017,2017-12-03,12,23.186,CHI,,SFO,L 14-15,,0.0,0,0,0,0,0
10,2017,2017-12-10,13,23.193,CHI,@,CIN,W 33-7,,0.0,0,0,0,0,0
11,2018,2018-09-16,2,24.108,PHI,@,TAM,L 21-27,,0.0,0,0,0,0,0
12,2018,2018-09-23,3,24.115,PHI,,IND,W 20-16,,0.0,0,0,0,0,0
