ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-10-01,3,21.363,WAS,,PIT,L 7-26,1,17,17.00,0
2,1950,1950-10-22,5,22.019,WAS,,CRD,L 28-38,1,3,3.00,0
3,1953,1953-10-25,5,25.022,WAS,@,BAL,L 17-27,2,0,0.00,0
