ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-11-24,11,24.143,DEN,,BUF,W 34-32,2,16,8.00,0,0,0,0,0,0
2,1968,1968-12-08,13,24.157,DEN,@,OAK,L 27-33,0,0,,0,0,0,1,6,0
3,1970,1970-09-20,1,26.078,DEN,@,BUF,W 25-10,,,,,,,,,
4,1970,1970-09-27,2,26.085,DEN,,PIT,W 16-13,,,,,,,,,
5,1970,1970-10-04,3,26.092,DEN,,KAN,W 26-13,,,,,,,,,
6,1970,1970-10-11,4,26.099,DEN,@,OAK,L 23-35,,,,,,,,,
7,1970,1970-10-18,5,26.106,DEN,,ATL,W 24-10,,,,,,,,,
8,1970,1970-10-25,6,26.113,DEN,@,SFO,L 14-19,,,,,,,,,
9,1970,1970-11-01,7,26.120,DEN,,WAS,L 3-19,,,,,,,,,
10,1970,1970-11-08,8,26.127,DEN,@,SDG,L 21-24,,,,,,,,,
11,1970,1970-11-15,9,26.134,DEN,,OAK,L 19-24,,,,,,,,,
12,1970,1970-11-22,10,26.141,DEN,@,NOR,W 31-6,,,,,,,,,
13,1970,1970-11-29,11,26.148,DEN,@,HOU,L 21-31,,,,,,,,,
14,1970,1970-12-06,12,26.155,DEN,@,KAN,L 0-16,,,,,,,,,
15,1970,1970-12-13,13,26.162,DEN,,SDG,T 17-17,,,,,,,,,
16,1970,1970-12-20,14,26.169,DEN,,CLE,L 13-27,,,,,,,,,
17,1971,1971-09-19,1,27.077,DEN,,MIA,T 10-10,,,,,,,,,
18,1971,1971-09-26,2,27.084,DEN,@,GNB,L 13-34,0,0,,0,0,0,1,6,0
19,1971,1971-10-03,3,27.091,DEN,,KAN,L 3-16,,,,,,,,,
20,1971,1971-10-10,4,27.098,DEN,,OAK,L 16-27,,,,,,,,,
21,1971,1971-10-17,5,27.105,DEN,,SDG,W 20-16,,,,,,,,,
22,1971,1971-10-24,6,27.112,DEN,@,CLE,W 27-0,0,0,,0,1,6,1,40,1
23,1971,1971-10-31,7,27.119,DEN,@,PHI,L 16-17,,,,,,,,,
24,1971,1971-11-07,8,27.126,DEN,,DET,L 20-24,,,,,,,,,
25,1971,1971-11-14,9,27.133,DEN,,CIN,L 10-24,,,,,,,,,
26,1971,1971-11-21,10,27.140,DEN,@,KAN,L 10-28,,,,,,,,,
27,1971,1971-11-28,11,27.147,DEN,@,PIT,W 22-10,1,19,19.00,0,0,0,0,0,0
28,1971,1971-12-05,12,27.154,DEN,,CHI,W 6-3,0,0,,0,0,0,1,29,0
29,1971,1971-12-12,13,27.161,DEN,@,SDG,L 17-45,,,,,,,,,
30,1971,1971-12-19,14,27.168,DEN,@,OAK,L 13-21,,,,,,,,,
31,1972,1972-09-17,1,28.075,DEN,,HOU,W 30-17,,,,,,,,,
32,1972,1972-09-24,2,28.082,DEN,@,SDG,L 14-37,,,,,,,,,
33,1972,1972-10-01,3,28.089,DEN,,KAN,L 24-45,,,,,,,,,
34,1972,1972-10-08,4,28.096,DEN,@,CIN,L 10-21,,,,,,,,,
35,1972,1972-10-15,5,28.103,DEN,,MIN,L 20-23,,,,,,,,,
36,1972,1972-10-22,6,28.110,DEN,@,OAK,W 30-23,,,,,,,,,
37,1972,1972-10-29,7,28.117,DEN,,CLE,L 20-27,,,,,,,,,
38,1972,1972-11-05,8,28.124,DEN,@,NYG,L 17-29,,,,,,,,,
39,1972,1972-11-26,11,28.145,DEN,@,ATL,L 20-23,,,,,,,,,
40,1973,1973-09-16,1,29.074,DEN,,CIN,W 28-10,,,,,,,,,
41,1973,1973-09-23,2,29.081,DEN,,SFO,L 34-36,1,12,12.00,0,0,0,0,0,0
42,1973,1973-09-30,3,29.088,DEN,,CHI,L 14-33,0,0,,0,0,0,1,7,0
43,1973,1973-10-07,4,29.095,BUF,,PHI,W 27-26,,,,,,,,,
44,1973,1973-10-14,5,29.102,BUF,,BAL,W 31-13,,,,,,,,,
45,1973,1973-10-21,6,29.109,BUF,@,MIA,L 6-27,,,,,,,,,
46,1973,1973-10-29,7,29.117,BUF,,KAN,W 23-14,,,,,,,,,
47,1973,1973-11-04,8,29.123,BUF,@,NOR,L 0-13,,,,,,,,,
48,1973,1973-11-11,9,29.130,BUF,,CIN,L 13-16,,,,,,,,,
49,1973,1973-11-25,11,29.144,BUF,@,BAL,W 24-17,,,,,,,,,
50,1973,1973-12-02,12,29.151,BUF,@,ATL,W 17-6,,,,,,,,,
51,1973,1973-12-09,13,29.158,BUF,,NWE,W 37-13,,,,,,,,,
52,1973,1973-12-16,14,29.165,BUF,@,NYJ,W 34-14,,,,,,,,,
53,1974,1974-09-15,1,30.073,SDG,@,HOU,L 14-21,,,,,,,,,
54,1974,1974-09-29,3,30.087,SDG,,MIA,L 21-28,,,,,,,,,
55,1974,1974-10-06,4,30.094,SDG,,PHI,L 7-13,,,,,,,,,
56,1974,1974-10-13,5,30.101,SDG,,OAK,L 10-14,,,,,,,,,
57,1974,1974-10-20,6,30.108,SDG,@,DEN,L 7-27,,,,,,,,,
58,1974,1974-10-27,7,30.115,SDG,,KAN,L 14-24,,,,,,,,,
