ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,22.218,TAM,@,MIN,L 10-17,1,2,2.00,0,0,0,,0,3,48,16.00,0,0,0
2,1982,1982-09-19,2,22.225,TAM,,WAS,L 13-21,0,0,,0,0,0,,0,6,120,20.00,0,0,0
3,1982,1982-11-21,3,22.288,TAM,@,DAL,L 9-14,0,0,,0,0,0,,0,2,39,19.50,0,0,0
4,1982,1982-11-29,4,22.296,TAM,,MIA,W 23-17,1,1,1.00,0,1,5,5.00,0,1,17,17.00,0,0,0
5,1982,1982-12-05,5,22.302,TAM,@,NOR,W 13-10,0,0,,0,0,0,,0,0,0,,0,0,
6,1982,1982-12-12,6,22.309,TAM,@,NYJ,L 17-32,0,0,,0,0,0,,0,3,26,8.67,0,0,0
7,1982,1982-12-19,7,22.316,TAM,,BUF,W 24-23,0,0,,0,0,0,,0,4,67,16.75,0,0,0
8,1982,1982-12-26,8,22.323,TAM,,DET,W 23-21,0,0,,0,0,0,,0,2,44,22.00,0,0,0
9,1982,1983-01-02,9,22.330,TAM,,CHI,W 26-23,0,0,,0,0,0,,0,0,0,,0,0,
10,1983,1983-09-04,1,23.210,TAM,,DET,L 0-11,5,16,3.20,0,0,0,,0,2,18,9.00,0,0,0
11,1983,1983-09-11,2,23.217,TAM,@,CHI,L 10-17,1,5,5.00,0,1,9,9.00,0,1,21,21.00,0,0,0
12,1983,1983-09-18,3,23.224,TAM,,MIN,L 16-19,2,2,1.00,0,0,0,,0,3,74,24.67,0,0,0
13,1983,1983-09-25,4,23.231,TAM,,CIN,L 17-23,0,0,,0,0,0,,0,1,20,20.00,0,0,0
14,1983,1983-10-02,5,23.238,TAM,@,GNB,L 14-55,5,5,1.00,0,0,0,,0,1,18,18.00,0,0,0
15,1983,1983-10-09,6,23.245,TAM,@,DAL,L 24-27,0,0,,0,0,0,,0,0,0,,0,0,
16,1983,1983-10-16,7,23.252,TAM,,STL,L 27-34,0,0,,0,0,0,,0,2,56,28.00,0,0,0
17,1983,1983-10-23,8,23.259,TAM,,NOR,L 21-24,0,0,,0,0,0,,0,1,23,23.00,0,0,0
