ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2006,2006-12-17,14,23.363,DEN,@,ARI,W 37-20,,,,,,,0.0%,,,,
2,2007,2007-09-09,1,24.264,DEN,@,BUF,W 15-14,,,,,,,0.0%,,,,
3,2007,2007-09-16,2,24.271,DEN,,OAK,W 23-20,,,,,,,0.0%,,,,
4,2007,2007-09-23,3,24.278,DEN,,JAX,L 14-23,,,,,,,0.0%,,,,
5,2007,2007-09-30,4,24.285,DEN,@,IND,L 20-38,,,,,,,0.0%,,,,
6,2007,2007-10-07,5,24.292,DEN,,SDG,L 3-41,,,,,,,0.0%,,,,
7,2007,2007-10-21,6,24.306,DEN,,PIT,W 31-28,*,,,,,,0.0%,,,,
8,2007,2007-10-29,7,24.314,DEN,,GNB,L 13-19,*,,,,,,0.0%,,,,
9,2007,2007-11-04,8,24.320,DEN,@,DET,L 7-44,*,,,,,,0.0%,,,,
10,2007,2007-11-11,9,24.327,DEN,@,KAN,W 27-11,*,0,,,,,0.0%,,,,
11,2007,2007-11-19,10,24.335,DEN,,TEN,W 34-20,*,,,,,,0.0%,,,,
12,2007,2007-11-25,11,24.341,DEN,@,CHI,L 34-37,*,,,,,,0.0%,,,,
13,2007,2007-12-02,12,24.348,DEN,@,OAK,L 20-34,*,,,,,,0.0%,,,,
14,2007,2007-12-09,13,24.355,DEN,,KAN,W 41-7,*,,,,,,0.0%,,,,
15,2007,2007-12-13,14,24.359,DEN,@,HOU,L 13-31,*,0,,,,,0.0%,,,,
16,2007,2007-12-24,15,25.005,DEN,@,SDG,L 3-23,*,,,,,,0.0%,,,,
17,2007,2007-12-30,16,25.011,DEN,,MIN,W 22-19,*,0,,,,,0.0%,,,,
18,2008,2008-09-08,1,25.264,DEN,@,OAK,W 41-14,*,,,,,,0.0%,,,,
