ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,23.133,TAM,@,GNB,W 23-21,0,0,,0,0,0,,0,,,,,0,
2,1989,1989-09-17,2,23.140,TAM,,SFO,L 16-20,0,0,,0,0,0,,0,,,,,0,
3,1989,1989-09-24,3,23.147,TAM,,NOR,W 20-10,1,22,22.00,0,0,0,,0,0,0,,0,0,0
4,1989,1989-10-15,6,23.168,TAM,,DET,L 16-17,0,0,,0,0,0,,0,,,,,0,
5,1989,1989-10-22,7,23.175,TAM,@,WAS,L 28-32,2,63,31.50,0,0,0,,0,0,0,,0,0,0
6,1989,1989-10-29,8,23.182,TAM,@,CIN,L 23-56,2,38,19.00,0,0,0,,0,0,0,,0,0,0
7,1989,1989-11-05,9,23.189,TAM,,CLE,L 31-42,0,0,,0,1,-7,-7.00,0,0,0,,0,0,0
8,1989,1989-11-19,11,23.203,TAM,@,CHI,W 32-31,3,29,9.67,0,1,1,1.00,0,0,0,,0,0,0
9,1989,1989-11-26,12,23.210,TAM,@,PHO,W 14-13,1,5,5.00,0,0,0,,0,0,0,,0,0,0
10,1989,1989-12-03,13,23.217,TAM,,GNB,L 16-17,0,0,,0,0,0,,0,,,,,0,
11,1989,1989-12-10,14,23.224,TAM,@,HOU,L 17-20,1,19,19.00,0,0,0,,0,0,0,,0,0,0
12,1989,1989-12-17,15,23.231,TAM,@,DET,L 7-33,0,0,,0,0,0,,0,,,,,0,
13,1989,1989-12-24,16,23.238,TAM,,PIT,L 22-31,1,4,4.00,0,0,0,,0,0,0,,0,0,0
14,1990,1990-09-09,1,24.132,TAM,@,DET,W 38-21,0,0,,0,,,,,0,0,,0,,
15,1990,1990-09-16,2,24.139,TAM,,RAM,L 14-35,0,0,,0,0,0,,0,1,13,13.00,0,0,0
16,1990,1990-09-23,3,24.146,TAM,,DET,W 23-20,0,0,,0,0,0,,0,1,18,18.00,0,0,0
17,1990,1990-09-30,4,24.153,TAM,@,MIN,W 23-20,0,0,,0,0,0,,0,4,117,29.25,0,0,0
18,1990,1990-10-07,5,24.160,TAM,@,DAL,L 10-14,0,0,,0,,,,,0,0,,0,,
19,1990,1990-10-14,6,24.167,TAM,,GNB,W 26-14,0,0,,0,,,,,0,0,,0,,
20,1990,1990-10-21,7,24.174,TAM,,DAL,L 13-17,5,47,9.40,1,0,0,,0,2,40,20.00,0,1,6
21,1990,1990-10-28,8,24.181,TAM,@,SDG,L 10-41,1,3,3.00,0,0,0,,0,3,26,8.67,0,0,0
22,1990,1990-11-04,9,24.188,TAM,,CHI,L 6-26,0,0,,0,0,0,,0,6,145,24.17,0,0,0
23,1990,1990-11-11,10,24.195,TAM,@,NOR,L 7-35,0,0,,0,0,0,,0,1,10,10.00,0,0,0
24,1991,1991-09-15,3,25.138,CLE,,CIN,W 14-13,,,,,,,,,0,0,,0,,
25,1991,1991-10-06,5,25.159,CLE,,NYJ,L 14-17,,,,,,,,,0,0,,0,,
26,1991,1991-10-20,7,25.173,CLE,@,SDG,W 30-24,,,,,,,,,0,0,,0,,
27,1991,1991-10-27,8,25.180,CLE,,PIT,W 17-14,,,,,,,,,0,0,,0,,
28,1991,1991-11-03,9,25.187,CLE,@,CIN,L 21-23,0,0,,0,0,0,,0,2,37,18.50,0,0,0
29,1991,1991-11-10,10,25.194,CLE,,PHI,L 30-32,0,0,,0,0,0,,0,6,112,18.67,0,0,0
30,1991,1991-11-17,11,25.201,CLE,@,HOU,L 24-28,,,,,,,,,0,0,,0,,
