ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-09-10,1,23.196,CLE,,NOR,L 14-19,,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
2,2006,2006-09-17,2,23.203,CLE,@,CIN,L 17-34,,0,0,,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,,
3,2006,2006-09-24,3,23.210,CLE,,BAL,L 14-15,*,2,1,0.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
4,2006,2006-10-01,4,23.217,CLE,@,OAK,W 24-21,,3,-3,-1.00,0,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,0.0,,
5,2006,2006-10-08,5,23.224,CLE,@,CAR,L 12-20,,3,14,4.67,0,4,4,10,2.50,0,100.0%,2.50,0,0,,0,0,0,0.0,,
6,2006,2006-11-05,8,23.252,CLE,@,SDG,L 25-32,,2,13,6.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
7,2006,2006-11-19,10,23.266,CLE,,PIT,L 20-24,,4,5,1.25,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
8,2006,2006-11-26,11,23.273,CLE,,CIN,L 0-30,,3,18,6.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
9,2006,2006-12-24,15,23.301,CLE,,TAM,L 7-22,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
10,2006,2006-12-31,16,23.308,CLE,@,HOU,L 6-14,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
11,2007,2007-09-09,1,24.195,CLE,,PIT,L 7-34,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
12,2007,2007-10-14,6,24.230,CLE,,MIA,W 41-31,,8,57,7.13,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,,
13,2007,2007-10-28,7,24.244,CLE,@,STL,W 27-20,,5,32,6.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2007,2007-11-04,8,24.251,CLE,,SEA,W 33-30,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
15,2007,2007-12-02,12,24.279,CLE,@,ARI,L 21-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
16,2007,2007-12-09,13,24.286,CLE,@,NYJ,W 24-18,,2,21,10.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
17,2007,2007-12-16,14,24.293,CLE,,BUF,W 8-0,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
18,2007,2007-12-30,16,24.307,CLE,,SFO,W 20-7,,8,32,4.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
19,2008,2008-09-07,1,25.194,CLE,,DAL,L 10-28,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
